acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-3.55,-9.11,-0.78,-0.1,0.11,-0.17,RA
-5.05,-8.27,-1.01,-0.07,0.17,0.35,RA
-9.71,-9.2,-2.96,-0.76,-1.57,0.75,RA
-11.12,-9.65,-3.07,-2.35,-3.49,1.84,RA
-13.25,-9.65,-3.89,-2.2,-4.33,2.56,RA
-14.22,-11.58,-5.6,-2.59,-3.77,3.54,RA
-16.41,-11.93,-6.85,-2.37,-5.34,4.68,RA
-11.74,-9.24,-3.33,-2.48,-4.52,5.14,RA
-8.48,-6.92,-1.64,-2.33,-4.99,5.04,RA
-5.19,-4.41,1.1,-1.52,-4.95,4.63,RA
-1.82,-3.28,2.14,-1.43,-4.54,3.53,RA
0.13,-2.89,2.69,-1.07,-4.65,2.62,RA
1.6,-2.06,5.49,-0.55,-3.81,1.95,RA
1.13,-1.75,6.5,0.08,-1.42,0.79,RA
2.94,-1.23,5.7,0.19,-0.76,0.55,RA
1.78,-0.12,8.2,-0.47,-0.07,0.39,RA
2.76,0.36,8.61,0.59,0.1,-0.05,RA
1.43,0.73,9.63,-0.26,0.37,-0.08,RA
1.81,0.83,9.3,0.17,0.07,-0.15,RA
1.51,0.83,9.37,-0.13,0.41,-0.15,RA
1.31,1.06,10.05,-0.35,-0.16,0.01,RA
1.38,0.91,9.84,-0.11,0.37,-0.19,RA
1.7,1.08,10.08,-0.14,-0.25,0.02,RA
1.65,0.93,9.77,-0.12,0.28,-0.23,RA
1.67,1.02,9.47,0.06,-0.26,0.04,RA
0.91,0.99,9.58,-0.41,0.28,-0.22,RA
2.05,0.94,9.22,0.23,-0.12,-0.04,RA
0.82,1.2,9.8,-0.21,0.06,-0.11,RA
1.2,1.03,9.3,-0.02,-0.04,-0.08,RA
1.35,1.3,9.94,-0.11,-0.02,0.05,RA
1.33,1.19,9.63,0.12,0.04,-0.06,RA
1.42,1.09,9.29,-0.17,0,-0.01,RA
1.7,1.34,9.65,0.14,0.03,0.04,RA
1.15,0.95,8.88,-0.14,0.04,-0.17,RA
1.34,1.39,10.13,-0.02,0,0.16,RA
0.95,0.92,9.28,-0.23,0.07,-0.16,RA
1.41,1.49,10.06,-0.06,-0.02,0.11,RA
1.04,0.92,8.97,-0.13,-0.02,-0.12,RA
1.55,1.44,10.02,-0.04,0.05,0.07,RA
1.02,0.9,9.08,-0.12,-0.06,-0.04,RA
1.22,1.35,10,-0.09,0.08,0.02,RA
1.16,0.74,9.07,-0.08,0.08,-0.04,RA
1.36,1.33,9.81,-0.14,-0.15,0.06,RA
