acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-5.28,-8.81,0.46,-0.11,-0.01,0.63,WAL
-4.74,-8.75,0.64,-0.36,-0.25,0.78,WAL
-3.8,-9.06,0.32,-0.25,-0.39,0.69,WAL
-3.2,-8.86,0.38,-0.21,-0.31,0.4,WAL
-2.78,-8.44,0.39,-0.09,-0.29,0.1,WAL
-2.82,-8.91,0.6,0.06,-0.03,-0.36,WAL
-3.08,-9.02,0.74,0.26,0.41,-0.63,WAL
-3.33,-9.19,0.74,0.4,0.47,-0.81,WAL
-4.3,-10.51,1.67,0.63,0.36,-0.91,WAL
-4.39,-9.79,0.19,0.55,1.11,-0.98,WAL
-5.22,-9.12,1.11,0.36,0.95,-0.96,WAL
-5.85,-7.5,1.2,-0.18,0.4,-0.67,WAL
-6.57,-7.28,1.33,0.05,-0.29,-0.28,WAL
-6.2,-6.81,1.68,-0.17,0.34,-0.14,WAL
-6.89,-7.17,1.4,0.05,0.01,-0.02,WAL
-7.29,-7.56,1.56,-0.35,-0.29,0.25,WAL
-7.37,-8.14,1.46,-0.41,-0.61,0.62,WAL
-6.55,-8.51,1.76,-0.64,-0.24,0.99,WAL
-6.32,-10.3,2.03,-0.29,-0.23,1.12,WAL
-6.7,-12.02,0.96,-0.13,-0.34,0.95,WAL
-4.77,-8.61,0.91,-0.95,0.02,1.33,WAL
-3.53,-8.92,1.84,-0.25,-0.53,1.39,WAL
-2.22,-9.22,0.59,0.1,-0.23,1.2,WAL
-1.79,-8.21,0.44,0.06,0.4,0.53,WAL
-1.87,-7.93,0.45,0.12,0.3,0.18,WAL
-1.33,-8.33,0.58,0.16,0.26,-0.27,WAL
-2.4,-8.38,0.34,0.09,0.22,-1.03,WAL
-4.34,-9.87,0.8,0.31,-0.41,-1.29,WAL
-5.51,-10.18,0.26,0.16,0.01,-1.38,WAL
-6.74,-12.41,2.14,0.73,0.48,-1.77,WAL
-7.23,-8.4,-1.67,-0.15,1.17,-1.75,WAL
-7.42,-7.01,1.68,-0.51,0.47,-0.89,WAL
-6.53,-7.4,1.41,0,-0.26,-0.32,WAL
-6.84,-6.99,1.02,-0.31,0.14,-0.29,WAL
-6.73,-6.66,2.14,-0.28,0.04,0.27,WAL
-6.22,-7.18,1.68,-0.02,-0.1,0.5,WAL
-5.88,-7.72,1.36,-0.36,-0.05,0.65,WAL
-6.23,-9.34,1.21,-0.01,-0.75,0.76,WAL
-6.32,-10.86,1.46,-0.37,-0.2,0.91,WAL
-6.54,-12.03,0.81,0.12,-0.83,0.96,WAL
-4.09,-9.7,1.25,-0.73,-0.36,1.58,WAL
-3.1,-10,1.4,0.19,-0.22,1.21,WAL
-2.02,-8.71,0.38,-0.13,0.25,1.01,WAL
-1.36,-7.59,0.56,-0.03,0.28,0.56,WAL
-1.77,-8.22,0.83,0.02,0.01,0.32,WAL
-1.71,-7.83,0.34,0.07,0.18,-0.25,WAL
-3.05,-8.71,0.71,0.09,0.04,-0.72,WAL
-4.27,-9.89,0.5,0.13,-0.38,-1.23,WAL
-5.42,-11.76,2.66,0.17,-0.04,-1.55,WAL
-7.18,-10.65,-0.67,0.72,0.08,-2.12,WAL
-7.65,-6.87,1.6,-0.98,1.33,-1.45,WAL
-6.92,-6.77,3.75,0,-0.29,-0.39,WAL
-5.8,-7.12,1.15,0.55,0.94,-0.56,WAL
-6.26,-6.17,0.93,-0.06,0.96,-0.27,WAL
-6.49,-7.49,1.02,0.2,-0.35,0.04,WAL
-6.25,-7.78,0.91,-0.54,-0.07,0.11,WAL
-7.14,-8.5,1.69,-0.26,-0.72,0.47,WAL
-6.69,-9.38,0.67,-0.38,-0.41,0.76,WAL
-6.79,-9.89,2.26,-0.49,-0.07,0.98,WAL
-6.85,-11.72,1.45,-0.05,-0.79,1.41,WAL
-5.01,-10.11,1.72,-0.41,0.06,1.43,WAL
-3.18,-9.31,0.96,0.18,0.41,1.44,WAL
-2.16,-7.81,0.44,-0.24,0.63,0.8,WAL
-1.87,-7.83,1.03,-0.06,0.21,0.89,WAL
-1.73,-8.04,0.72,-0.09,-0.1,0.19,WAL
-2.15,-7.98,0.79,0.18,0.02,-0.19,WAL
-3.28,-9.05,0.76,0.21,-0.43,-0.75,WAL
-4.1,-9.95,1.32,0.27,-0.3,-1.2,WAL
-5.49,-12.7,2.55,0.94,-0.35,-1.58,WAL
-6.04,-9.76,-0.99,0.46,0.53,-2.2,WAL
-6.65,-7.38,1.67,-0.59,0.18,-1.74,WAL
-6.48,-7.68,2.47,-0.29,-0.99,-0.81,WAL
-5.71,-7.34,1.73,-0.28,0.11,-0.93,WAL
-6.46,-6.73,2.04,-0.28,0.13,-0.44,WAL
-6.18,-7.11,1.93,-0.14,-0.42,-0.14,WAL
-6.37,-7.14,2.09,-0.54,-0.09,0.02,WAL
-6.83,-8.36,2.53,-0.3,-0.53,0.38,WAL
-6.9,-9.43,1.53,-0.32,-0.44,0.77,WAL
-6.66,-10.89,3.2,-0.29,-0.22,1.06,WAL
-6.57,-11.65,2,-0.01,-0.64,1.39,WAL
-4.57,-10.13,1.96,-0.07,0.22,1.46,WAL
-3.93,-10.58,0.86,0.52,0.19,1.52,WAL
-2.39,-8.72,0.46,-0.28,0.96,1.32,WAL
-2.1,-7.58,0.68,-0.13,0.55,1.07,WAL
-1.46,-8.16,0.84,0.08,0.26,0.75,WAL
-1.13,-7.92,0.49,0.08,0.31,0.23,WAL
-1.75,-8.46,0.74,0.28,0,-0.61,WAL
-3.28,-9.84,0.79,0.1,-0.17,-1.29,WAL
-4.94,-11.22,2.27,0.13,-0.46,-1.58,WAL
-6.08,-12.2,0.62,0.69,-0.42,-2.05,WAL
-6.4,-7.86,0.63,-0.95,0.8,-1.93,WAL
-7.53,-8.48,2.58,-0.4,-0.69,-1.17,WAL
-5.76,-7.73,0.41,0.01,0.02,-0.55,WAL
-6.04,-6.82,1.32,-0.41,0.85,-0.63,WAL
-5.93,-7.12,1.22,0.04,0.13,-0.18,WAL
-6.69,-7.95,0.56,-0.19,-0.31,-0.16,WAL
