acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-11.19,6,-4.57,-1.15,1.2,1.03,JOG
-12.52,7.67,-5.81,-1.46,0.38,1.69,JOG
-16.5,7.88,-5.69,-1.58,1,2.12,JOG
-12.75,4.98,-3.9,-1.25,0.35,1.77,JOG
-4.73,2.01,0.69,-0.61,1.14,0.27,JOG
-5.71,-1.89,-0.54,0.25,-0.52,-0.61,JOG
-2.68,-3.42,0.81,-0.6,-0.53,0.06,JOG
-0.44,-2.32,2.21,-0.26,-1.4,-0.17,JOG
-6.13,2.98,2.48,0.83,-0.47,-0.78,JOG
-16.86,9.59,-3.38,1.51,-0.95,-2.09,JOG
-16.41,10.71,-5.01,1.66,-0.82,-1.17,JOG
-9.57,8.69,-7.46,1.07,0.04,-0.44,JOG
-2.67,7.34,-3.83,-0.2,-0.56,0.31,JOG
-2.83,5.48,-2.54,-0.31,0.64,0.94,JOG
-4.23,5.47,-2.89,-0.5,1.04,1.82,JOG
-9.46,11.25,-6.74,-0.75,2.61,1.67,JOG
-17.31,9.66,-7.67,-1.77,-0.21,2.23,JOG
-9.72,5,0.16,-1.2,0.46,1,JOG
-3.09,-0.19,-0.86,-0.33,0.67,-0.35,JOG
-4.12,-3.29,1.92,-0.3,-0.14,-0.46,JOG
-0.23,-3.74,1.53,-0.06,0.12,-0.26,JOG
-4.1,-0.55,1.63,0.32,-0.81,-0.83,JOG
-14.3,8.32,-0.54,1.07,-1.93,-1.97,JOG
-21.41,12.25,-2.2,0.99,-1.44,-1.49,JOG
-12.48,10.17,-5.67,1.7,-0.01,-0.75,JOG
-2.59,8.55,-4.77,0.39,-0.57,-0.26,JOG
-1.55,5.6,-4.22,-0.11,0.19,0.61,JOG
-1.49,5.03,-3.86,-0.63,1.06,1.37,JOG
-6.24,11.2,-6.01,-0.87,2.46,1.23,JOG
-19.77,12.39,-10.03,-1.53,-0.04,1.65,JOG
-14.86,7.28,-2.3,-1.46,0.9,1.24,JOG
-4.28,0.96,-0.91,-0.58,1.35,0.34,JOG
-3.01,-3.73,0.37,-0.61,0.38,0.25,JOG
0.9,-5.68,2.23,-0.99,-0.77,0.27,JOG
-1.15,-2.88,3.82,0.04,-0.7,-1.08,JOG
-17.31,8,-1.36,0.8,-1.6,-2.52,JOG
-16.14,14.59,-2.28,0.79,-1.04,-1.54,JOG
-15.16,12.24,-2.41,1.02,-1.69,-1.05,JOG
-2.81,9.79,-2.38,1.42,-0.03,-0.46,JOG
-2.46,5.15,-4.88,1.13,0.37,0.08,JOG
0.56,5.13,-4.13,-0.02,1.34,1.01,JOG
-3.87,7.2,-6.29,-0.68,1.29,1.62,JOG
-15.12,15.03,-10.35,-1.35,1.25,1.17,JOG
-19.85,10.7,-4.58,-2.13,0.75,1.51,JOG
-5.98,4.28,-0.19,-0.65,1.54,0.8,JOG
-2.78,-0.94,0.36,-0.47,1.01,-0.32,JOG
-1.52,-4.19,1.02,-0.77,-0.24,-0.03,JOG
0.16,-3.62,3.73,-0.22,-0.84,-0.41,JOG
-4.95,2.88,2.47,0.84,-0.54,-1.66,JOG
-22.76,10.63,-3.5,1.53,-1.6,-2.23,JOG
-16.09,12.73,-6.28,1.36,-1.22,-1.66,JOG
-9.07,10.31,-4.45,0.66,-1.16,-0.79,JOG
-2.39,8.45,-3.99,0.66,-0.75,-0.62,JOG
-3.47,5.7,-5.38,0.04,0.51,0.43,JOG
-2.72,5.52,-5.54,-0.66,1.13,1.4,JOG
-8.32,12.49,-7.69,-1.13,2.06,1.39,JOG
-16.55,12.37,-7.26,-2.35,0.65,2.21,JOG
-11.67,7.24,-1.58,-1.49,1.28,1.38,JOG
-3.08,1.3,0.04,-0.56,1.7,0.19,JOG
-2.64,-2.51,0.96,-0.47,0.43,-0.22,JOG
-2.41,-4.18,2.53,-0.34,-0.01,0.04,JOG
-2.93,-1.39,2.04,0.35,-0.81,-0.57,JOG
-9.3,7.18,1.03,0.88,-2.32,-1.99,JOG
-20.82,12.77,-2.85,1.5,-1.59,-1.91,JOG
-14.77,11.85,-5.15,1.8,-1.19,-1.56,JOG
-2.88,9.35,-5.16,1.18,-0.33,-0.7,JOG
-2.85,6.08,-4.73,0.69,-0.54,-0.31,JOG
-0.8,4.92,-5.36,-0.11,1.57,0.53,JOG
-4.15,5.13,-5.64,-1.26,1.82,1.23,JOG
-8.75,14.79,-7.83,-0.69,2.08,0.49,JOG
-16.45,9.88,-8.63,-1.74,2.15,1.55,JOG
-11.23,6,-5.87,-1.39,-0.05,0.8,JOG
-5.28,2.06,0.2,-0.78,0.66,0.2,JOG
-2.7,-2.36,0.44,-0.34,-0.05,0.22,JOG
0.3,-4.99,3.68,-0.3,-0.18,0.51,JOG
2.4,-2.59,2.08,0.71,-0.38,-0.71,JOG
-13.15,8.11,-1.59,0.78,-3.3,-2.12,JOG
-22.36,14.28,-5.02,1.44,-1.39,-1.3,JOG
-13.8,12.1,-6.21,1.21,-1.65,-0.66,JOG
-3.03,8.88,-3.03,1.25,-0.83,-0.42,JOG
-2.94,4.83,-6.26,1.08,0.16,0.03,JOG
0.32,3.79,-6.38,-0.45,0.38,0.8,JOG
