acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.14,-1.71,9.25,-0.42,-0.03,-1.04,JOG
-10.08,-0.23,14.06,1.86,0.94,-1.36,JOG
-23.69,5.83,14.85,2.39,1.46,-1.01,JOG
-23.31,9.86,7.28,1.02,1.08,0.91,JOG
-5.92,7.86,0.9,-0.11,1.17,1.7,JOG
4.56,4.16,-2.26,0.21,0.99,1.17,JOG
2.51,4.12,-5.35,0.15,0.41,1.5,JOG
-1.02,7.65,-1.81,-0.13,1.6,3.61,JOG
-15.79,17.35,-2.22,1.24,2.79,4.29,JOG
-27.16,16.7,-1.31,-0.38,1.62,5.87,JOG
-7.33,5.09,0.02,-2.17,2.73,4.6,JOG
-3.12,-0.96,6.05,-2.76,1.89,2.13,JOG
-2.1,-11,0.93,-0.2,-0.24,1.21,JOG
-2.63,-11.82,0.93,-1.72,0.62,-1.08,JOG
-0.63,-8.83,6.98,-0.29,0.33,-2.35,JOG
-11.52,5.73,14.57,0.67,-1.82,-2.94,JOG
-15.5,20.57,13.77,1.65,-1.53,-6.16,JOG
-22.73,24.63,3.39,-0.15,-2.25,-3.71,JOG
-3.9,9.75,-0.84,-1.8,-2.01,-2.1,JOG
-1.51,7.39,-2.52,-0.74,-1.19,-1.67,JOG
2.32,9.03,-3.92,1.7,0.72,1.45,JOG
1.51,10.76,-3.39,4.54,7.02,0.91,JOG
-20.5,19.89,-16.59,1.81,5.46,3.5,JOG
-26.28,12.05,-13.61,-3.01,1.58,4.81,JOG
-5.92,0.86,-0.42,-5.61,0.63,3.82,JOG
-1.6,-7.25,5.09,-3.98,-1.2,2.03,JOG
0.04,-13,4.58,-1.02,1.37,0.38,JOG
3.15,-10.58,6.79,1.25,2.42,-1.89,JOG
-10.17,-1.36,9.1,2.49,-1.79,-2.75,JOG
-12.38,17.12,12.16,1.52,-1.91,-4.07,JOG
-24.22,25.13,8.12,0.61,-3.15,-2.82,JOG
-11.42,13.86,0.15,-0.13,-2.97,-1.63,JOG
-0.45,6.42,-7.75,-0.43,-1.44,-1.53,JOG
2.59,6.83,-9.12,-0.19,-1.3,-0.03,JOG
0.75,8.73,-3.01,1.32,1.95,1.97,JOG
-13.85,22.02,-7.34,2.33,3.78,2.74,JOG
-25.59,23.19,2.57,-0.55,2.04,5.44,JOG
-5.4,6.9,-0.68,-1.03,2.9,3.59,JOG
-2.37,-3.37,2.1,-3.44,1.88,1.17,JOG
-4.14,-10.02,3.42,-1.85,-0.49,0.74,JOG
2.88,-9.34,6.22,-0.54,0.28,-0.83,JOG
-1.86,-4.91,9.31,0.33,-0.05,-2.58,JOG
-4.39,7.44,13.78,0.93,-2.9,-3.36,JOG
-16.18,20.99,13.57,1.46,-2.13,-5.25,JOG
-19.42,19.89,3.89,-0.6,-3.12,-2.33,JOG
-4.85,10.21,1.16,-2.09,-2.26,-1.56,JOG
0.63,8.13,-2.87,0.42,-0.07,-1.64,JOG
0.91,9.17,-4.72,2.73,2.15,-0.03,JOG
-2.19,11.88,-6.47,3.49,4.68,1.17,JOG
-18.62,20.99,-11.28,1.76,5.11,2.9,JOG
-13.41,14.56,-7.84,-2.18,3.82,4.15,JOG
-4.71,2.58,2.31,-3.65,0.63,2.03,JOG
-1.55,-5.26,3.72,-1.88,-0.35,1.07,JOG
-5.46,-8.02,3.89,-0.92,-0.02,-0.83,JOG
0.58,-7.13,6.68,-0.12,0.79,-1.21,JOG
-8.46,0.76,11.66,1.07,-1.1,-2.8,JOG
-10.39,17.39,12.63,1.96,-1.43,-3.93,JOG
-25.2,23.46,2.17,1.81,-3.35,-3.77,JOG
-9.71,10.9,-4.6,-1.39,-3.67,-0.83,JOG
-2.61,6.36,-3.67,-2.4,-2.88,-1.1,JOG
1.64,8.57,-5.52,-0.16,-0.36,0.43,JOG
-1.61,9.65,-2.6,2.11,2.11,2.1,JOG
-16.04,19.02,-5.57,1.29,2.66,3.72,JOG
-20.84,23.27,2.84,-0.81,2.01,5.02,JOG
-5.86,8.1,3.63,-1.44,2.82,2.39,JOG
-3.85,-3.35,3.8,-1.8,2.78,0.69,JOG
-3.39,-11.2,2.81,-0.42,1.16,1.61,JOG
6.47,-9.4,7.76,0.03,1.58,0.38,JOG
-4.98,-3.74,9.63,1.36,-2.67,-3.34,JOG
-9.52,13.81,11.75,1.7,-2.66,-4.23,JOG
-21.3,24.88,10.51,0.76,-3.82,-3.72,JOG
-12.98,13.82,5.59,0.07,-3.71,-2.73,JOG
-3.31,5.17,-4.58,0.76,-2.27,-2.74,JOG
-3.23,4.69,-9.75,0.39,-2.19,-0.49,JOG
-1.59,8.78,-10.1,0.48,0.76,0.82,JOG
-9.38,15.95,-6.85,1.41,3.67,2.41,JOG
-22.98,27.76,-1,-0.23,3.04,4.6,JOG
-11.95,13.22,6.73,-0.4,4.06,3.65,JOG
-7.57,-0.25,2.44,-1.6,4.53,1.04,JOG
-5.55,-7.92,4.56,-1.72,1.38,2.29,JOG
5.82,-10.3,7.25,-0.9,1.24,1.33,JOG
0.11,-6.19,12.74,1.16,-1.99,-2.43,JOG
-7.81,6.94,12.38,2.49,-1.22,-3.28,JOG
-18,23.22,8.45,1.22,-4.7,-3.68,JOG
-20.28,21.43,1.89,-0.9,-4.19,-2.33,JOG
-2.78,9.49,-2.98,-1.31,-3.26,-1.08,JOG
-0.37,7.77,-5.92,-1.15,-2.89,-0.37,JOG
2.72,8.15,-10.41,1.33,0.3,0.87,JOG
-3,12.86,-6.63,2.48,2.83,2.23,JOG
-18.25,28.65,-3.31,1.66,3.46,3.22,JOG
-12.81,20.47,6.95,2.13,4.28,3.67,JOG
-1.72,4.32,-3.19,0.78,5.85,0.25,JOG
-6.43,-6.17,1.08,-2.12,4.08,-0.7,JOG
-5.74,-11.07,6.51,-2.4,1.28,0.94,JOG
5.41,-7.9,13.18,-1.49,-0.74,-0.33,JOG
-7.37,1.1,14.52,2.19,-2.84,-3.13,JOG
-9.01,17.62,7.46,1.23,-3.32,-3.6,JOG
-20.1,23.94,7.1,-1.17,-5.01,-3.62,JOG
-8.75,12.35,4.18,-2.61,-4.87,-1.69,JOG
-4.8,7.98,-2.96,-1.38,-2.71,-2.55,JOG
-0.77,10.24,-5.98,0.28,0.03,-0.67,JOG
0.15,12.62,-5.67,2.54,1.69,0.93,JOG
-11.24,19.87,-6.96,2.53,2.9,2.66,JOG
-21.1,22.97,3.14,-0.35,2.45,5.14,JOG
-5.26,11.02,3.99,0.09,3.41,2.61,JOG
-8.22,-0.06,4,-0.82,3.05,0.78,JOG
-3.94,-9.63,4.21,-0.43,2.8,1.48,JOG
6.56,-9.79,9.41,0.95,2.35,-0.06,JOG
-5.75,-0.52,8.7,1.53,-1.39,-2.34,JOG
-8.09,12.85,7.02,1.54,-1.3,-2.15,JOG
