acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-4.24,-9.98,2.26,0.79,-0.09,1.28,WAL
-3.34,-11,1.38,0.9,0.12,1.22,WAL
-2.27,-12.14,0.78,0.77,0.21,1,WAL
0.78,-9.9,-0.48,0.15,0.88,0.49,WAL
-0.12,-9.9,1.42,-0.29,0.85,-0.26,WAL
0.17,-10.8,1.26,0.42,0.67,-0.26,WAL
-0.45,-10.25,1.22,0.22,0.72,-1,WAL
-1.21,-8.59,1.53,-0.45,0.86,-1.88,WAL
-2.21,-8.38,1.64,-0.41,1.01,-2.16,WAL
-3.66,-9.07,1.58,-0.24,0.69,-2.15,WAL
-4.88,-9.66,2.09,-0.51,0.22,-1.88,WAL
-6.8,-11.7,3.05,-0.19,0.02,-1.56,WAL
-7.67,-11.64,2.45,-0.11,0.01,-1,WAL
-7.13,-10.09,3.13,-0.46,0.72,-0.42,WAL
-6.85,-7.86,3.66,-0.76,0.49,0.24,WAL
-6.73,-9.56,2.66,0.34,-1.51,1.17,WAL
-5.45,-10.67,1.4,0.73,-1.28,1.96,WAL
-4.54,-11.14,1.17,0.73,-0.42,2.23,WAL
-3.57,-10.35,0.83,0.67,-0.26,2.49,WAL
-2.74,-9.38,0.66,0.51,-0.46,2.61,WAL
-1.77,-8.74,0.71,0.21,-0.43,2.29,WAL
-1.66,-9.72,1.24,0.38,-0.5,1.63,WAL
-1.56,-11.16,1.42,0.61,-0.5,0.81,WAL
-1.23,-10.86,1.07,0,0.17,-0.28,WAL
-1.91,-8.63,1.5,-1.03,-0.01,-1.11,WAL
-2.44,-9.92,2.79,-1.1,-0.03,-1.2,WAL
-3.03,-10.81,2.66,-0.38,-0.24,-1.51,WAL
-3.18,-9.63,2.32,-0.79,0.28,-1.69,WAL
-3.09,-8.32,2.19,-0.64,1.3,-1.86,WAL
-4.19,-7.51,2.65,-0.6,1.48,-1.9,WAL
-5.31,-7.45,2.53,-0.34,0.9,-1.5,WAL
-6.24,-8.92,2.93,-0.11,0.57,-1.06,WAL
-6.76,-10.7,2.51,0.3,0.24,-0.7,WAL
-6.17,-10.53,2.68,-0.26,0.41,-0.29,WAL
-5.29,-10.34,2.44,-0.03,0.55,0,WAL
-5.48,-9.67,1.67,-0.24,-0.46,0.4,WAL
-3.85,-9.88,1.51,-0.06,-1.1,1.45,WAL
-3.34,-9.72,0.85,0.36,-0.97,1.74,WAL
-3.02,-8.45,0.94,0.08,-0.75,1.67,WAL
-2.92,-8.04,1.17,0.1,-0.55,1.63,WAL
-2.58,-8.16,1,0.26,-0.48,1.49,WAL
-2.6,-9.68,1.21,0.45,-0.46,1.2,WAL
-2.77,-11.2,1.34,0.55,-0.6,0.82,WAL
-1.87,-10.04,1.92,-0.14,-0.19,0.3,WAL
-1.9,-9.54,2.07,-0.31,0.21,-0.43,WAL
-2.15,-10.2,2.1,-0.39,0.34,-0.66,WAL
-2.39,-10.4,2.49,-0.05,0.26,-0.95,WAL
-2.34,-8.98,2.35,-0.73,0.8,-1.43,WAL
-2.21,-8.23,1.81,-0.21,1.41,-1.6,WAL
-3.25,-8.42,2.34,-0.03,1.48,-1.86,WAL
-4.95,-8.4,2.34,-0.08,0.49,-1.58,WAL
-6.28,-8.74,3.26,-0.3,-0.03,-1.18,WAL
-7.16,-10.31,2.67,0.21,0.37,-0.82,WAL
-7.06,-9.12,2.1,-0.02,0.49,-0.38,WAL
-6.33,-8.43,2.65,-0.33,0.22,-0.06,WAL
-6.9,-9.17,2.45,-0.53,-0.95,0.49,WAL
-5.46,-10.55,1.86,0.31,-1.48,1.45,WAL
-4.45,-11.24,1.11,0.82,-1.1,1.81,WAL
-3.19,-9.6,0.59,0.25,-0.56,1.78,WAL
-2.13,-7.98,0.96,-0.1,-0.37,1.49,WAL
-1.24,-7.42,0.61,0.02,0.1,1.2,WAL
-1.81,-7.98,1.34,0.06,-0.29,0.87,WAL
-2.63,-9.95,1.4,0.34,-0.85,0.75,WAL
-2.46,-11.25,1.2,0.48,-0.44,0.62,WAL
-2.61,-10.95,2.79,-0.11,0.37,-0.07,WAL
-2.21,-9.8,1.93,-0.6,0.76,-0.64,WAL
-2.85,-10.75,2.5,-0.21,0.15,-0.99,WAL
-2.92,-9.67,2.24,-0.84,0.28,-1.62,WAL
-2.36,-8.53,2.68,-1.11,0.78,-1.86,WAL
-3.09,-8.01,2.56,-0.8,1.19,-2.15,WAL
-4.77,-8.44,2.8,-0.62,0.02,-1.74,WAL
-4.64,-8.6,2.84,-0.3,-0.52,-1.06,WAL
-5.3,-10.3,3.15,0.16,0.01,-0.87,WAL
-5.93,-11.05,2.49,0.5,0.43,-0.54,WAL
-5.47,-10.97,2.82,0.13,0.87,-0.18,WAL
-5.34,-8.75,2.3,-0.27,0.78,0.06,WAL
-5.5,-10.2,1.66,0.3,-1.06,0.89,WAL
-4.55,-10.53,1.26,0.36,-1.53,1.8,WAL
-3.15,-9.79,0.79,0.13,-1.32,1.95,WAL
-2.57,-7.99,0.89,-0.32,-0.52,1.66,WAL
-2.14,-7.37,1.03,-0.14,-0.02,1.56,WAL
-2.36,-8.4,1.18,0.11,-0.22,1.28,WAL
-3.15,-10.6,1.57,0.71,-0.53,1.09,WAL
-3.03,-11.91,1.15,0.91,-0.34,0.97,WAL
-1.95,-9.67,2.38,-0.04,0.8,0.28,WAL
-2.43,-8.97,1.17,-0.15,0.6,-0.32,WAL
-2.99,-10.95,3.03,-0.02,-0.17,-0.42,WAL
-2.51,-9.28,2.91,-0.86,-0.18,-0.83,WAL
-2.18,-7.58,2.96,-1.03,0.08,-1.07,WAL
-2.52,-7.4,2.31,-0.54,0.37,-1.24,WAL
-2.75,-7.53,2.05,-0.41,0.42,-1.29,WAL
-3.33,-8.67,2.43,-0.16,0.19,-1.21,WAL
-4.43,-10.44,2.57,0.12,0.01,-1.18,WAL
-5.33,-11.36,2.99,0.17,0.15,-1.19,WAL
-5.62,-10.25,3.54,-0.31,0.66,-1.16,WAL
-6.23,-8.41,3.73,-0.49,0.45,-1.04,WAL
-7.46,-9.58,3.63,-0.28,-1.3,-0.18,WAL
-6.16,-9.63,3.09,0.31,-1.51,1.12,WAL
-5.15,-10.06,2.88,0.52,-0.76,1.53,WAL
