acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.85,-9.77,0.05,0,-0.33,0.08,STD
-0.73,-9.84,0.4,-0.17,-0.12,0.1,STD
-0.62,-9.86,0.22,-0.22,-0.16,-0.19,STD
-1.11,-9.61,0.56,-0.12,-0.13,-0.09,STD
-1.01,-9.72,0.31,0.11,-0.16,0.1,STD
-0.79,-9.88,0.01,0.11,0,0.02,STD
-0.74,-9.96,-0.22,-0.01,0.03,-0.1,STD
-1.38,-9.8,-0.1,-0.35,-0.11,-0.25,STD
-1.11,-9.84,0.43,-0.28,0.15,0.08,STD
-0.75,-9.81,0.32,-0.03,-0.05,-0.06,STD
-1.12,-9.74,0.44,-0.13,0.02,0.09,STD
-0.61,-9.96,0.36,-0.11,-0.05,-0.01,STD
-1.07,-9.9,0.32,-0.01,-0.01,-0.04,STD
-0.87,-9.78,0.05,-0.15,0.03,-0.01,STD
-0.88,-9.78,0.29,-0.13,-0.05,-0.01,STD
-0.79,-9.73,0.1,-0.02,0.02,-0.01,STD
-0.98,-9.82,0.06,-0.07,0.05,-0.09,STD
-1.02,-9.79,0.17,-0.09,-0.02,0.02,STD
-0.86,-9.82,0.12,-0.14,-0.04,0.02,STD
-1.05,-9.73,0.32,-0.1,-0.06,-0.01,STD
-0.82,-9.87,0.16,-0.08,-0.03,0.05,STD
-0.8,-9.79,0.22,-0.1,0.03,-0.03,STD
-0.77,-9.86,0.16,-0.05,0,-0.01,STD
-0.94,-9.74,0.17,-0.09,0.05,-0.03,STD
-0.87,-9.92,0.37,-0.07,0.07,-0.01,STD
-0.83,-9.81,0.14,-0.08,0.02,-0.08,STD
-1.1,-9.72,0.37,-0.1,-0.08,-0.02,STD
-0.8,-9.86,0.2,-0.02,-0.03,0.01,STD
-0.93,-9.78,0.08,-0.11,0.03,-0.07,STD
-1,-9.7,0.33,-0.11,0,0.03,STD
-0.64,-9.87,-0.01,-0.13,0.01,0,STD
-0.96,-9.77,0.52,-0.15,0.03,-0.03,STD
-0.88,-9.87,0.26,-0.01,-0.07,-0.03,STD
-1.13,-9.83,0.37,-0.12,0.01,-0.02,STD
-0.85,-9.83,0.3,-0.09,0.01,0.04,STD
-0.68,-9.85,0.13,-0.09,0.06,0,STD
-0.81,-9.75,0.43,-0.1,0.08,-0.03,STD
-1,-9.84,0.07,-0.06,0.04,-0.05,STD
-1.06,-9.79,0.29,-0.1,0.04,-0.01,STD
-0.9,-9.87,0.15,-0.09,0.02,-0.02,STD
-0.96,-9.75,0.28,-0.13,0.01,0.01,STD
-0.98,-9.81,0.1,-0.07,-0.08,-0.02,STD
-0.89,-9.83,0.11,-0.12,-0.09,0.03,STD
-0.94,-9.75,0.31,-0.1,-0.08,0.02,STD
-0.94,-9.82,0.2,-0.06,-0.09,0.01,STD
-1.02,-9.81,0.25,-0.15,-0.06,-0.04,STD
-0.88,-9.8,0.34,-0.09,-0.04,0.02,STD
-0.76,-9.88,0.17,-0.1,-0.02,-0.05,STD
-0.96,-9.79,0.16,-0.09,-0.04,-0.02,STD
-0.89,-9.81,0.33,-0.13,-0.03,0,STD
-0.85,-9.81,0.18,-0.06,0.02,-0.03,STD
-0.98,-9.79,0.21,-0.1,0.04,0.02,STD
-0.81,-9.78,0.29,-0.11,0.02,-0.04,STD
-1.13,-9.78,0.22,-0.08,-0.01,-0.04,STD
-1,-9.88,0.12,-0.09,0.03,-0.01,STD
-1.01,-9.79,0.29,-0.13,-0.07,0.01,STD
-0.87,-9.81,0.23,-0.1,-0.06,0.02,STD
-1.02,-9.78,0.25,-0.08,-0.07,-0.01,STD
-0.9,-9.91,0.11,-0.09,-0.03,0.05,STD
-0.82,-9.79,0.34,-0.13,0.01,-0.03,STD
-0.96,-9.78,0.26,-0.05,-0.07,-0.01,STD
-1.08,-9.82,0.26,-0.12,-0.02,-0.05,STD
-1.01,-9.83,0.24,-0.06,-0.02,0.01,STD
-0.98,-9.81,0.21,-0.08,-0.02,-0.01,STD
-1.08,-9.75,0.21,-0.06,-0.07,0.05,STD
-1,-9.82,0.19,-0.11,-0.07,0.08,STD
-0.98,-9.76,0.33,-0.09,-0.06,-0.04,STD
-0.96,-9.83,0.28,-0.09,-0.03,0.01,STD
-0.91,-9.82,0.27,-0.1,-0.03,-0.04,STD
-1.02,-9.78,0.34,-0.12,0,-0.03,STD
-0.96,-9.78,0.29,-0.08,0,-0.04,STD
-1.01,-9.86,0.26,-0.09,0.03,-0.04,STD
-1.14,-9.8,0.26,-0.08,-0.02,-0.03,STD
-1.07,-9.82,0.28,-0.12,-0.01,0.01,STD
-1.05,-9.79,0.3,-0.07,-0.06,-0.01,STD
-1.19,-9.82,0.19,-0.14,-0.03,0.01,STD
-0.98,-9.75,0.36,-0.13,-0.09,0.04,STD
-0.93,-9.75,0.27,-0.08,0.01,-0.02,STD
-0.92,-9.74,0.33,-0.09,-0.02,-0.02,STD
-0.92,-9.83,0.27,-0.07,0.01,-0.03,STD
-1.1,-9.8,0.2,-0.09,0.02,-0.04,STD
-1.1,-9.78,0.31,-0.1,0,0.01,STD
-0.96,-9.85,0.35,-0.09,0.02,-0.02,STD
-1.12,-9.77,0.32,-0.08,-0.01,-0.02,STD
-1.04,-9.82,0.21,-0.13,-0.02,-0.02,STD
-1.01,-9.78,0.33,-0.1,-0.03,0,STD
-0.93,-9.83,0.22,-0.09,0,-0.01,STD
-0.97,-9.78,0.31,-0.12,-0.01,-0.01,STD
-1.05,-9.79,0.25,-0.08,-0.02,-0.02,STD
-1.02,-9.82,0.22,-0.11,-0.01,-0.01,STD
-1.06,-9.76,0.42,-0.07,-0.04,-0.01,STD
-1.03,-9.84,0.14,-0.07,0.03,-0.01,STD
-1.03,-9.8,0.39,-0.12,-0.06,0.01,STD
-0.91,-9.84,0.3,-0.09,0,0,STD
-1.07,-9.77,0.3,-0.07,0.02,-0.05,STD
-1.03,-9.84,0.22,-0.1,-0.03,0.02,STD
-1.03,-9.75,0.33,-0.1,0.03,-0.04,STD
-1.01,-9.83,0.26,-0.09,0.03,0.01,STD
-1.04,-9.81,0.24,-0.09,-0.02,-0.03,STD
-1.08,-9.78,0.28,-0.13,-0.02,0.01,STD
-0.95,-9.79,0.28,-0.1,-0.04,-0.01,STD
-1.02,-9.8,0.25,-0.09,-0.01,-0.02,STD
-1,-9.85,0.2,-0.11,-0.03,0.01,STD
-0.98,-9.74,0.39,-0.09,-0.01,-0.02,STD
-0.98,-9.87,0.11,-0.09,0.03,-0.01,STD
-1.02,-9.76,0.31,-0.11,-0.02,-0.02,STD
-1.1,-9.8,0.25,-0.1,-0.01,-0.02,STD
-0.98,-9.84,0.26,-0.11,0,-0.01,STD
-1.03,-9.81,0.27,-0.11,-0.01,-0.01,STD
-1.04,-9.83,0.22,-0.09,-0.02,-0.02,STD
-1.05,-9.81,0.29,-0.11,-0.05,-0.01,STD
-1,-9.83,0.26,-0.09,-0.02,-0.01,STD
-1.03,-9.8,0.28,-0.11,-0.01,-0.01,STD
-0.97,-9.82,0.28,-0.08,-0.02,0,STD
-1.03,-9.77,0.25,-0.08,0.01,-0.01,STD
-1.02,-9.77,0.23,-0.1,-0.04,-0.02,STD
-0.97,-9.9,0.24,-0.09,-0.01,-0.03,STD
-1.14,-9.71,0.29,-0.09,-0.07,-0.01,STD
-1.07,-9.81,0.4,-0.11,-0.03,-0.01,STD
-1.02,-9.79,0.26,-0.07,0.02,-0.02,STD
-1.11,-9.78,0.28,-0.09,-0.02,-0.01,STD
-1.06,-9.8,0.28,-0.1,-0.03,-0.01,STD
-1.03,-9.78,0.26,-0.08,-0.02,-0.01,STD
-1.02,-9.82,0.27,-0.1,-0.05,-0.01,STD
-1.11,-9.75,0.32,-0.11,-0.04,0.01,STD
-0.95,-9.79,0.28,-0.09,-0.03,-0.02,STD
-1.03,-9.76,0.32,-0.1,-0.01,0,STD
-0.99,-9.83,0.28,-0.08,-0.02,-0.04,STD
-1.16,-9.76,0.3,-0.11,-0.03,0.01,STD
-1.06,-9.84,0.32,-0.09,-0.03,0,STD
-0.96,-9.79,0.35,-0.11,0.03,0,STD
-1.1,-9.76,0.35,-0.06,-0.02,-0.02,STD
-1.08,-9.8,0.16,-0.08,0,-0.02,STD
-1.05,-9.79,0.33,-0.09,-0.05,0.01,STD
-1.02,-9.76,0.34,-0.11,-0.01,-0.01,STD
-1.05,-9.81,0.41,-0.07,-0.02,0,STD
-1.1,-9.77,0.36,-0.1,0,-0.03,STD
-1.05,-9.78,0.38,-0.09,0.01,0,STD
-1.09,-9.81,0.17,-0.09,0.02,-0.04,STD
-1.27,-9.76,0.31,-0.12,-0.08,0.01,STD
-1.03,-9.81,0.34,-0.1,-0.03,0,STD
-1.03,-9.81,0.31,-0.1,-0.02,-0.01,STD
-1.06,-9.78,0.37,-0.09,0,-0.02,STD
-1.05,-9.8,0.23,-0.1,-0.02,-0.02,STD
-1.09,-9.76,0.29,-0.1,-0.01,-0.02,STD
-1.09,-9.82,0.19,-0.09,-0.03,-0.01,STD
-1.09,-9.79,0.43,-0.09,-0.01,-0.01,STD
-1.09,-9.75,0.25,-0.09,0.01,0,STD
-0.95,-9.87,0.36,-0.09,0.02,-0.03,STD
-1.21,-9.76,0.27,-0.09,0,-0.01,STD
-1.12,-9.79,0.33,-0.1,-0.02,0,STD
-1.01,-9.79,0.29,-0.08,0.02,-0.01,STD
-1.16,-9.81,0.31,-0.09,-0.02,-0.01,STD
-1.07,-9.82,0.24,-0.09,-0.03,-0.01,STD
-1.09,-9.75,0.4,-0.1,-0.06,-0.02,STD
-1,-9.79,0.28,-0.1,-0.05,-0.02,STD
-1.08,-9.79,0.37,-0.09,-0.03,-0.02,STD
-1.02,-9.79,0.33,-0.07,0,-0.04,STD
-1.03,-9.76,0.37,-0.13,-0.01,-0.01,STD
-1.11,-9.81,0.33,-0.07,0.01,-0.06,STD
-1.15,-9.82,0.29,-0.1,-0.06,0.01,STD
-1.06,-9.78,0.43,-0.11,-0.01,0,STD
-0.98,-9.8,0.43,-0.09,0.04,-0.01,STD
-1.09,-9.79,0.3,-0.08,0.02,-0.01,STD
-1.01,-9.77,0.34,-0.12,0,-0.01,STD
-1.08,-9.79,0.29,-0.09,0,-0.01,STD
-1.06,-9.81,0.35,-0.11,0.01,-0.02,STD
-1.03,-9.82,0.29,-0.08,0.02,0.01,STD
-1.09,-9.75,0.34,-0.11,-0.02,-0.02,STD
-1,-9.85,0.32,-0.1,0.01,-0.02,STD
-1.28,-9.76,0.26,-0.08,-0.03,-0.04,STD
-1.13,-9.85,0.35,-0.12,-0.08,0.01,STD
-1.11,-9.73,0.34,-0.08,-0.03,-0.01,STD
