acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-4.08,-4.89,4.81,-1.54,-3.04,-1.65,JOG
-4.67,-4.56,5.65,-0.72,-2.27,-0.43,JOG
-7.76,-1.86,8.43,0.76,-1.05,-0.52,JOG
-9.91,0.41,5.29,2.68,1.03,-1.46,JOG
-22.2,4.88,0.26,3.1,0.49,-1.15,JOG
-19.17,5.52,-1.49,2.01,-1.64,-0.45,JOG
-10.61,4.74,-1.67,1.94,-1.27,-1.36,JOG
-3.96,3.45,-3.89,2.02,-1.2,-1.65,JOG
-2.72,5.02,-6.08,1.41,0.58,-0.97,JOG
-2.74,5.39,-6.29,0.03,3.94,0.24,JOG
-10.85,4.15,-10.64,-2.08,3.09,2,JOG
-16.02,6.22,-11.4,-3.92,2.73,2.5,JOG
-20.14,5.58,-10.85,-4.13,1.13,2.92,JOG
-9.84,2.94,-3.3,-3.81,1.42,1.57,JOG
-2.8,0.52,1.19,-3.02,0.95,-0.14,JOG
0.04,-3.58,3.99,-2.07,-1,-1.22,JOG
-0.9,-4.98,3.9,-1.07,-0.89,-1.5,JOG
-2.04,-3.47,4.24,0.17,-1.62,-1.4,JOG
-10.37,0.1,4.54,0.87,-1.13,-2.25,JOG
-23.88,6.48,6.5,2.24,0.25,-1.31,JOG
-20.4,8.39,2.08,1.88,-0.34,-0.23,JOG
-11.43,6.88,1.92,2,-1.63,-0.79,JOG
-4.69,2.93,0.32,2.48,-2.91,-1.86,JOG
-2.79,1.68,-2.13,1.95,-2.55,-2.38,JOG
-2.44,6.29,-5.87,0.5,0.39,-1.06,JOG
-10.03,7.47,-7.08,-0.29,3.16,1.08,JOG
-18.31,8.38,-7.03,-2.18,4.35,2.42,JOG
-20.07,7.44,-7.93,-3.44,0.46,3.68,JOG
-12.1,5.81,-1.04,-3.09,0.09,2.38,JOG
-4.91,1.74,0.3,-2.45,-0.19,0.66,JOG
-2.1,-2.78,1.95,-2.27,-0.54,-0.71,JOG
-2.35,-6.13,4.07,-1.45,-0.97,-0.37,JOG
-1.91,-5.54,5.33,-0.18,-0.37,-0.19,JOG
-7.75,-1,7.84,1.34,1.29,-1.05,JOG
-20.28,6.54,4.74,3.51,1.91,-1.54,JOG
-16.22,9.05,0.23,1.96,-0.48,-0.94,JOG
-9.68,7.78,0.22,2.04,-1.41,-1.89,JOG
