acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-1.65,9.82,-5.35,1.11,2.3,0.42,JOG
-10.63,10.49,-8,-0.19,4.05,1.07,JOG
-22.56,12.6,-12.64,-2.98,2.76,3.95,JOG
-12.78,5.98,-0.2,-4.47,-0.36,3.64,JOG
-4.82,0.18,3.47,-3.35,0.91,1.06,JOG
-2.37,-3.95,5.11,-0.07,1.25,1.41,JOG
1.71,-5.48,1.67,0.81,1.53,0.27,JOG
-0.98,-4.74,8.18,2.14,0.25,-1.88,JOG
-10.52,1.13,4.42,3.45,-1.54,-1.81,JOG
-24.85,16.68,0.69,1.64,-4.09,-2.72,JOG
-22.12,19.23,-4,0.7,-3.76,-1.84,JOG
-5.49,8.53,-6.61,-1.14,-3.56,-0.94,JOG
-0.94,4.83,-4.77,-1.48,-3.21,-1.36,JOG
-0.56,7.47,-8.1,0.59,0.49,0.22,JOG
-3.26,9.44,-5.87,2.12,3.77,2.15,JOG
-24.79,19.41,-7.31,-0.24,2.92,3.94,JOG
-17.59,14.1,1.19,-1.69,3.2,5.27,JOG
-4.17,2.21,-0.33,-2.64,2.71,1.66,JOG
-1.31,-3.7,2.94,-2.87,1.44,0.42,JOG
-1.91,-8.84,3.79,-0.89,0.13,0.27,JOG
5.43,-7.43,7.79,0.73,1.88,-1.13,JOG
-8.12,-2.35,5.8,2.96,-1.36,-2.62,JOG
-23.33,13.7,6.88,2.72,-3.35,-3.31,JOG
-25.7,20.67,1.95,0.7,-4.25,-2.14,JOG
-9.28,11.08,-1.35,0.01,-3.46,-1.22,JOG
-1.33,5.64,-6.61,0.05,-1.91,-2.04,JOG
-0.33,7.25,-11.67,-0.18,-0.25,-0.6,JOG
-0.61,8.17,-4.19,0.66,2.34,2.21,JOG
-16.77,18.54,-4.85,0.97,3.5,2.7,JOG
-22.93,17.29,-1.63,-1.11,3.17,3.93,JOG
-8.71,4.51,0.01,-1.71,3.51,1.56,JOG
-4.96,-1.99,5.87,-1.67,1.83,0.48,JOG
-3,-7.05,6.37,-0.3,1.72,1.24,JOG
3.52,-5.96,8.28,0.91,0.78,0.02,JOG
-2.76,-1.81,3.89,2.59,-1.91,-0.03,JOG
-16.43,12.12,3.34,0.84,-4.78,-2.82,JOG
-24.57,21.57,-1.12,-0.24,-4.12,-2.99,JOG
-10.47,14.2,0,-0.93,-3.3,-1.78,JOG
-2.92,7.52,-6.54,-0.43,-2.78,-1.78,JOG
1.77,8.06,-7.75,0.35,0.05,-0.41,JOG
-2.86,9.22,-6.88,1.39,2.29,1.25,JOG
-16.38,16.36,-6.87,0.53,3.45,3.21,JOG
-25.02,15.75,-1.61,-2.25,2.71,4.71,JOG
-6.28,5.28,3.13,-2.23,3.02,2.42,JOG
-2.9,-1.37,3.69,-1.56,2.55,0.56,JOG
-1.37,-7.6,1.45,-0.74,0.78,0.68,JOG
4.39,-6.5,8.51,0.03,1.37,-0.44,JOG
-7.19,-2.8,6.39,2.45,-1.12,-2.63,JOG
