acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.43,-9.45,2.19,0.05,-0.04,0.04,WAL
-2.34,-9.2,2.36,0.22,-0.05,0,WAL
-2.42,-9.11,2.39,0.24,0.08,-0.04,WAL
-2.44,-8.93,2.53,0.13,0.03,-0.09,WAL
-2.5,-8.98,2.74,0.07,0,-0.09,WAL
-2.59,-9.03,2.56,0.23,-0.02,0.04,WAL
-2.3,-9.54,2.87,0.36,0.35,0.07,WAL
-2,-9.43,3.16,0.31,0.66,-0.18,WAL
-2.14,-8.85,3.27,0.15,0.56,-0.41,WAL
-2.62,-8.2,3.29,-0.07,0.26,-0.39,WAL
-3.36,-8.38,3.67,-0.05,0.11,-0.48,WAL
-3.8,-8.83,3.8,-0.26,0.24,-0.53,WAL
-3.54,-8.74,3.51,-0.53,0.31,-0.61,WAL
-3.65,-9.02,3.86,-0.87,0.38,-0.86,WAL
-4.03,-10.03,3.8,-0.68,0.05,-0.83,WAL
-3.07,-9.92,2.45,-0.46,0.27,-0.25,WAL
-3.04,-9.71,2.78,-0.56,0.5,-0.01,WAL
-3.03,-8.26,1.59,-0.57,0.05,0.08,WAL
-2.99,-9.25,1.84,-0.37,-0.51,0.42,WAL
-2.02,-10.43,0.88,0.56,-0.84,0.65,WAL
-1.24,-10.56,0.36,0.67,-0.95,0.78,WAL
-0.54,-9.18,0.16,0.25,-0.48,0.68,WAL
-0.85,-8.32,0.78,-0.27,-0.33,0.53,WAL
-0.82,-8.25,1.14,-0.29,-0.36,0.34,WAL
-1.02,-8.68,1.28,-0.14,-0.23,0.36,WAL
-1.06,-10.65,2.15,0.33,0.15,0.28,WAL
-1.29,-13.08,2.55,0.95,0.41,0.02,WAL
-1.99,-11.7,2.46,0.55,0.28,-0.31,WAL
-1.39,-8.27,1.64,-0.48,0.44,-0.69,WAL
-1.93,-9.26,3.51,-0.31,0.58,-0.73,WAL
-2.62,-9.37,2.97,-0.31,0.32,-0.58,WAL
-1.94,-8.37,2.67,-0.5,0.45,-0.33,WAL
-2.28,-7.52,3.06,-0.33,0.51,-0.41,WAL
-2.62,-6.96,2.77,-0.3,0.22,-0.42,WAL
-3.71,-7.58,2.83,-0.56,-0.11,-0.44,WAL
-4.64,-9.94,3.27,-0.42,-0.44,-0.03,WAL
-4.71,-12.06,1.93,0.41,-0.92,0.37,WAL
-3.8,-11.47,1.71,0.14,-0.11,0.57,WAL
-5.2,-10.58,2.87,-0.55,-0.12,0.44,WAL
-4.78,-11.03,2.64,0.11,-1.34,1.39,WAL
-3.48,-10.72,1.73,0.39,-1.36,1.95,WAL
-2.04,-8.85,1.79,0.38,-0.66,2.01,WAL
-1.5,-7.62,1.6,0.4,0.05,1.72,WAL
-0.94,-7.37,1.23,0.33,-0.05,1.55,WAL
-0.6,-7.68,1.41,0.04,-0.44,0.95,WAL
-1.08,-10.04,2.11,0.32,-0.71,0.38,WAL
-1.08,-11.09,1.87,0.22,-0.76,-0.38,WAL
-1.8,-10.12,2.96,-0.56,0.11,-1.09,WAL
-2.69,-10.76,3.07,-0.27,0.26,-1.09,WAL
-1.78,-10.88,3.27,-0.18,1.02,-1.37,WAL
-2.24,-9.34,3.1,-0.69,0.96,-1.96,WAL
-2.4,-8.27,3.93,-0.99,0.87,-1.85,WAL
-3.51,-8.16,3.69,-0.65,0.68,-1.93,WAL
-4.78,-8.12,3.4,-0.62,0.57,-1.54,WAL
-4.81,-9.23,4.05,-0.13,0.96,-1.08,WAL
-5.67,-11.43,3.62,0.79,0.74,-0.76,WAL
-5.11,-11.22,3.07,0.3,0.53,-0.34,WAL
-4.19,-8.56,2.64,-0.44,0.45,-0.19,WAL
-4.5,-10.41,3.22,0.05,-1.05,0.65,WAL
-3.85,-10.83,2.01,0.39,-1.46,1.42,WAL
-2.2,-9.8,1.86,0.33,-0.71,1.83,WAL
-1.24,-8.41,1.82,0.25,0.04,1.56,WAL
-0.97,-7.66,1.82,0.07,0.48,1.22,WAL
-0.86,-7.88,1.64,-0.03,0.38,0.88,WAL
-1.05,-9.32,2.5,0.09,0.12,0.81,WAL
-1.46,-11.92,3.22,0.77,-0.24,0.63,WAL
-0.55,-11.13,2.59,0.4,-0.02,0.26,WAL
-1.6,-9.58,2.2,-0.11,0.03,-0.32,WAL
-1.12,-9.99,3.33,-0.11,0.03,-0.32,WAL
-1.63,-9.78,3.57,-0.44,0.1,-0.72,WAL
-1.29,-8.15,2.92,-0.77,0.18,-0.74,WAL
-1.05,-7.33,2.61,-0.73,0.91,-1.03,WAL
-2.2,-7.21,2.51,-0.54,0.99,-1.43,WAL
-3.92,-7.69,3.15,-0.71,0.6,-1.19,WAL
-4.97,-9.05,3.63,-0.16,-0.47,-0.74,WAL
-5.3,-11.79,2.88,0.67,-1.14,-0.32,WAL
-5.55,-10.74,2.41,-0.18,-0.72,-0.53,WAL
-5.05,-9.01,3.64,-0.5,-0.14,-0.11,WAL
-5.96,-10.4,4.01,0.3,-0.91,0.34,WAL
-5.08,-10.24,2.44,0.71,-1.55,1.22,WAL
-3.16,-8.68,2.63,0.57,-1.28,1.91,WAL
-2.22,-7.05,2.49,0.33,-1.47,1.95,WAL
-1.71,-6.91,2.12,0.08,-1.22,1.87,WAL
-1.46,-7.77,2.15,-0.1,-0.63,1.15,WAL
-2.5,-9.86,3.2,0.36,-0.49,0.61,WAL
-2.83,-11.83,3.46,1.11,-0.36,0.45,WAL
-1.96,-10.67,3.54,0.41,0.31,0.13,WAL
-1.19,-8.43,2.9,-0.27,1.25,-0.47,WAL
-1.97,-10.18,5.07,-0.2,0.85,-0.6,WAL
-2.05,-9.58,4.04,-0.41,0.19,-0.63,WAL
-1.29,-7.76,3.31,-0.87,0.47,-0.77,WAL
-1.52,-6.96,3.5,-0.9,0.53,-1.15,WAL
-2.33,-6.67,3.25,-0.79,0.48,-1.31,WAL
-3.63,-7.06,3.47,-0.91,0.33,-1.17,WAL
-4.62,-9.24,4.53,-0.47,0.22,-0.86,WAL
-5.57,-10.9,4.29,0.26,0.05,-0.96,WAL
-5.74,-10.48,4.37,-0.42,0.47,-0.59,WAL
-4.64,-9.59,4.19,-0.29,0.6,-0.27,WAL
-5.16,-9.92,3.61,0.14,-0.38,0.26,WAL
-4.12,-9.12,2.82,0.22,-0.56,1.12,WAL
-2.78,-8.34,2.43,0.48,-0.18,1.46,WAL
-2.37,-7.47,2.08,0.19,-0.03,1.2,WAL
-2.57,-7.33,2.09,0.06,-0.1,1.07,WAL
-2.43,-7.87,2.16,0.14,-0.33,0.98,WAL
-2.66,-9.3,2.65,0.39,-0.48,0.96,WAL
-2.71,-11.55,2.73,0.8,-0.45,0.73,WAL
-1.23,-9.79,2.5,-0.01,0.38,0.06,WAL
-2.64,-9.24,3.17,-0.3,0.17,-0.67,WAL
-2.22,-9.81,3.81,-0.32,0.03,-0.29,WAL
-2.19,-10.06,4.08,-0.4,0.08,-0.52,WAL
-2.15,-8.49,3.18,-0.64,0.39,-0.84,WAL
-2.02,-7.64,3.28,-0.62,0.66,-1.02,WAL
-2.6,-7.16,3.09,-0.69,0.13,-1.15,WAL
-3.32,-6.95,3.07,-0.86,-0.3,-1.03,WAL
-4.2,-8.26,3.62,-0.69,0.04,-0.87,WAL
-5.37,-9.79,3.93,-0.1,0.29,-0.71,WAL
-4.83,-9.53,2.75,0.09,0.55,-0.29,WAL
-3.64,-9.41,3.76,0.04,1.17,-0.1,WAL
-5.15,-10.43,3.8,0.35,0.12,-0.24,WAL
-5.29,-10.4,2.48,0.45,-1.55,0.69,WAL
-3.55,-10.58,3.15,0.25,-1.44,1.59,WAL
-2.8,-9.36,2.32,0.48,-0.72,1.43,WAL
-2.41,-7.76,2.39,0.1,-0.17,1.41,WAL
-2.12,-7.42,2.53,0.38,-0.01,1.38,WAL
