acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-5.19,-4.11,-6.11,-1.74,-1.25,0.61,JOG
0.1,-3.48,-1.06,-0.77,-1.07,-0.03,JOG
0.36,-5.57,1.43,1.25,-0.61,-0.52,JOG
0.29,-8.66,-1.31,2.88,2.09,-1.16,JOG
-9.89,-8.85,-2.07,2.44,0.05,0.04,JOG
-16.89,0.11,-5.53,2.46,0.73,-2.17,JOG
-18.53,1.61,-4.01,3.84,0.84,-1.62,JOG
-11.76,6.95,-7.19,1.41,0.86,-2.08,JOG
-9.98,8.45,-7.58,1.75,-0.88,-0.22,JOG
-7.18,9.44,-9.7,-1.63,1.38,0.5,JOG
-14.91,6.15,-9.97,-2.77,-0.95,2.57,JOG
-17.92,3.16,-5.43,-4.85,-0.34,3.41,JOG
-16.65,-0.1,-1.94,-4.01,-3.08,3.81,JOG
-8.91,-2.32,-1.82,-0.52,-0.32,0.17,JOG
-2.98,-5.08,-2.88,-1.12,-0.71,-0.25,JOG
-1.09,-6.36,0.09,0.99,-0.69,-0.68,JOG
-5.46,-7.47,-0.95,1.13,1.06,-0.44,JOG
-13.6,-6.92,-3.37,1.03,-0.99,0.08,JOG
-14.86,2.93,-0.97,2.03,0.93,-1.19,JOG
-14.41,3.43,-2.31,0.9,0.23,-1.82,JOG
-5.24,9.17,-2.3,1.74,1.93,-2.11,JOG
-6.99,8.76,-6.63,0.21,0.1,-0.1,JOG
-5.85,10.05,-3.99,-0.06,1.55,0.54,JOG
-13.19,3.76,-8.37,-3.57,1.39,2.36,JOG
-14.27,6.46,-4.71,-2.65,-2.35,2.79,JOG
-16.27,-1.51,-6.15,-2.93,-0.52,0.41,JOG
-6.38,-1.81,-1.67,-1.09,-1.16,-0.57,JOG
-2.94,-5.6,-0.4,0.3,-0.67,-1.1,JOG
-0.08,-6.01,2.68,0.97,0.39,-0.85,JOG
-9.68,-6.75,-1.92,1.2,0.29,-0.09,JOG
-15.13,0.91,-3.49,2.47,-1.13,-0.26,JOG
-17.13,3.53,-3.55,1.13,1.39,-1.34,JOG
-8.3,5.83,-3.61,2.2,0.26,-1.39,JOG
-5.01,5.42,-2.42,0.96,0.1,-0.73,JOG
-0.01,9.05,-6.23,0.38,1.99,-0.36,JOG
-13.87,6.36,-8.59,-1.03,-0.42,1.8,JOG
-13.54,4.66,-5.55,-5.43,1.37,1.42,JOG
-20.02,-0.63,-4.75,-1.56,-3,1.41,JOG
-11.15,-2.13,-2.89,-2.29,0.52,-0.45,JOG
-3.5,-4.35,-0.45,-0.68,-1.19,-0.7,JOG
