acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-8.6,5.93,-1.65,-0.16,0.42,-0.03,JOG
-9.27,6.47,-1.81,-0.44,0.31,0.42,JOG
-11.83,6.99,-1.84,-0.64,0.32,0.6,JOG
-14.1,7.61,-1.39,-0.46,0.9,1.09,JOG
-15.09,6.95,-3.93,-0.86,0.85,1.74,JOG
-14.48,6.28,-1.52,-1.39,0.31,1.9,JOG
-8.84,4.08,0.06,-1.02,0.24,1.52,JOG
-4.42,1.16,0.95,-0.72,0.5,0.38,JOG
-5.82,-1.76,2.02,0.17,0.09,0.01,JOG
-0.02,-3.41,0.47,0.18,0.57,0.48,JOG
-2.91,-1.06,1.14,-0.18,-1.24,-0.17,JOG
-6.16,6.6,3.16,0.21,-0.96,-1.78,JOG
-19.77,11.01,0.2,0.94,-1.46,-2.42,JOG
-12.75,10.8,-2.37,1.3,0.02,-1.86,JOG
-4.78,10.29,-5.54,0.6,0.46,-0.71,JOG
-4.39,8.06,-4.19,0.57,0.32,0.12,JOG
-4.18,5.54,-3.81,-0.51,1.74,1.68,JOG
-5.26,8,-3.74,-0.97,1.96,2.37,JOG
-20.37,14.2,-7.19,-1.61,0.19,1.83,JOG
-17.54,7.44,0.08,-2.14,0.52,1.82,JOG
-4.26,1.34,-0.74,-0.79,1.7,0.55,JOG
-3.49,-2.84,1.75,-0.84,0.29,-0.17,JOG
-0.93,-4.47,1.98,-0.53,-0.16,0.11,JOG
1.33,-2.99,3.12,0.34,-0.42,-0.44,JOG
-6.81,3.29,1.78,0.97,-0.5,-1.6,JOG
-24.9,11.18,-3.79,0.58,-2.31,-1.8,JOG
-16.5,13.2,0.99,0.64,-1.66,-1.67,JOG
-7.84,10.61,-3.64,1.44,0.7,-0.89,JOG
-1.71,8.54,-4.56,0.92,0.09,-0.55,JOG
-1.6,5.37,-5.62,-0.48,0.7,0.71,JOG
-3.02,6.3,-3.59,-1.14,1.04,1.75,JOG
-10.2,15.35,-7.18,-1.42,1.63,1.11,JOG
-23.31,11.22,-4.08,-2.56,0.29,2.09,JOG
-10.15,4.66,0.64,-1.26,1.2,1.38,JOG
-3.45,-1.35,0.52,-0.91,1.31,0.25,JOG
-2.12,-4.54,2.05,-0.44,0.04,0.22,JOG
0.44,-4.73,2.91,0.16,0.03,-0.02,JOG
-4.27,0.15,2.22,0.71,-0.67,-0.96,JOG
-16.85,10.11,-0.94,1.36,-1.96,-2.18,JOG
-18.91,14.12,-0.04,0.82,-2.19,-2.06,JOG
-13.07,10.99,-1.4,2.01,-0.5,-1.48,JOG
-2.22,7.85,-5.03,1.4,-0.34,-0.85,JOG
-0.49,4.48,-4.42,0.25,-0.72,-0.07,JOG
-0.9,4.99,-3.73,-0.23,0.54,0.51,JOG
-3.43,8.48,-5.19,-0.5,2.14,1.37,JOG
-20.96,17.02,-10,-1.56,-0.28,1.43,JOG
-20.27,11.36,-0.65,-1.94,1.1,2.12,JOG
-8.59,3.41,-0.83,-0.83,1.58,0.95,JOG
-3.86,-2.34,1.51,-0.72,0.86,0.14,JOG
-1.84,-4.62,1.77,-0.53,0.25,0.22,JOG
