acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.02,-10.78,0.96,0.58,0.88,-1.12,WAL
-0.50,-9.65,1.80,0.02,0.38,-1.39,WAL
-0.69,-9.44,1.58,0.29,0.48,-1.55,WAL
-1.02,-10.06,1.07,0.21,0.82,-1.71,WAL
-1.37,-10.98,1.01,0.29,1.03,-1.61,WAL
-1.88,-11.20,0.55,0.16,0.89,-1.29,WAL
-2.08,-11.44,0.83,0.20,0.64,-0.77,WAL
-1.71,-11.70,0.82,0.14,0.41,-0.24,WAL
-1.42,-10.37,0.17,0.04,0.06,0.06,WAL
-1.66,-8.99,0.80,-0.44,-0.47,0.27,WAL
-0.98,-9.61,1.04,-0.23,-0.56,0.66,WAL
-0.67,-10.42,0.34,-0.08,-0.65,0.77,WAL
-0.47,-10.46,0.57,-0.31,-1.08,1.16,WAL
-0.64,-10.14,0.37,-0.23,-1.36,1.26,WAL
-0.62,-10.22,0.26,-0.09,-1.13,1.52,WAL
-0.21,-9.96,0.32,-0.25,-0.77,1.52,WAL
-0.15,-9.35,1.80,-0.05,-0.49,1.70,WAL
0.58,-10.60,1.07,0.60,-0.20,1.22,WAL
0.60,-10.72,1.33,-0.11,0.12,0.58,WAL
0.60,-10.78,2.17,-0.73,0.34,0.13,WAL
0.05,-8.89,2.15,-0.86,0.33,-0.23,WAL
-0.22,-8.21,1.85,-0.78,0.33,-0.40,WAL
0.15,-10.45,2.80,0.00,0.55,-0.58,WAL
-0.05,-10.54,1.28,0.59,0.44,-1.04,WAL
-0.55,-9.53,1.28,0.19,0.32,-1.13,WAL
-0.69,-9.00,1.34,-0.06,0.52,-1.25,WAL
-0.89,-9.41,1.24,0.15,0.93,-1.34,WAL
-1.30,-10.31,1.01,0.21,0.95,-1.40,WAL
-1.78,-10.70,0.96,0.27,0.56,-1.16,WAL
-1.84,-11.35,1.16,0.05,0.14,-0.74,WAL
-1.37,-12.19,1.38,0.01,0.27,-0.44,WAL
-1.63,-10.88,0.24,0.02,0.03,-0.31,WAL
-2.35,-8.50,0.85,-0.71,-0.39,0.20,WAL
-1.81,-10.05,1.38,-0.11,-0.48,0.68,WAL
-0.85,-11.21,0.25,0.14,-0.57,1.12,WAL
-0.71,-10.62,0.34,-0.49,-1.24,1.28,WAL
-0.81,-9.62,0.67,-0.36,-1.57,1.44,WAL
-0.53,-9.16,0.11,-0.26,-1.01,1.60,WAL
-0.17,-9.09,0.54,-0.39,-0.14,1.33,WAL
0.05,-9.22,0.67,-0.43,0.24,0.99,WAL
0.22,-10.11,1.25,-0.18,0.28,0.64,WAL
0.28,-10.95,0.57,0.31,0.25,0.14,WAL
-0.09,-10.91,1.14,-0.08,0.12,-0.11,WAL
-0.05,-9.75,0.50,0.08,0.36,-0.47,WAL
-0.36,-8.92,1.00,-0.32,0.58,-0.58,WAL
-0.64,-10.46,1.74,0.48,0.49,-0.72,WAL
-0.68,-10.53,0.61,0.64,0.44,-0.69,WAL
-0.50,-9.48,1.15,0.06,0.47,-0.74,WAL
-0.84,-8.59,1.55,-0.31,0.28,-1.03,WAL
-1.11,-9.05,1.75,-0.18,0.12,-1.13,WAL
-1.39,-10.01,1.42,0.07,-0.03,-1.15,WAL
-1.57,-10.43,0.70,0.01,0.02,-1.04,WAL
-1.73,-10.91,1.12,-0.13,0.39,-0.76,WAL
-1.49,-12.00,1.33,0.12,0.43,-0.37,WAL
-1.47,-11.66,-0.04,0.23,0.37,-0.15,WAL
-1.90,-8.86,0.67,-0.94,-0.00,0.37,WAL
-1.01,-9.84,1.43,-0.18,-0.25,0.71,WAL
-1.10,-9.99,-0.22,0.17,-0.60,0.85,WAL
-0.57,-10.32,-0.03,-0.09,-0.77,1.05,WAL
-0.77,-9.63,-0.23,-0.12,-0.72,0.95,WAL
-0.70,-9.31,0.16,-0.37,-0.49,1.07,WAL
-0.55,-9.23,0.31,-0.33,-0.28,1.06,WAL
-0.54,-9.65,0.59,-0.36,-0.28,0.91,WAL
-0.20,-10.22,0.91,-0.14,-0.24,0.74,WAL
-0.19,-10.41,0.49,-0.05,0.08,0.34,WAL
-0.35,-11.25,1.32,0.06,0.51,0.05,WAL
-0.39,-9.47,0.68,-0.19,0.89,-0.16,WAL
-0.68,-8.41,1.53,-0.40,0.62,-0.34,WAL
-0.45,-10.59,2.45,0.39,0.20,-0.32,WAL
-0.31,-10.46,1.35,0.51,0.20,-0.50,WAL
-0.62,-9.18,1.53,-0.07,0.35,-0.94,WAL
-1.01,-8.49,2.00,-0.13,0.35,-1.15,WAL
-1.39,-9.20,1.64,0.20,0.42,-1.30,WAL
-1.83,-10.26,0.65,0.02,0.39,-1.33,WAL
-2.28,-11.05,0.58,-0.65,0.68,-1.12,WAL
-2.41,-11.21,0.74,-0.18,0.83,-0.62,WAL
-1.72,-12.31,0.52,0.30,1.09,-0.12,WAL
-1.58,-10.94,-0.51,0.33,0.53,-0.02,WAL
-0.98,-8.75,0.46,-0.10,0.39,0.19,WAL
-1.07,-9.58,0.63,0.53,0.07,0.38,WAL
-1.04,-10.35,-0.02,0.31,-0.91,0.72,WAL
-0.63,-10.09,0.22,-0.18,-1.47,1.16,WAL
-0.91,-9.45,0.58,-0.46,-1.70,1.26,WAL
-0.90,-9.17,0.48,-0.50,-1.45,1.39,WAL
-0.46,-9.26,0.56,-0.55,-0.86,1.24,WAL
-0.41,-9.38,1.06,-0.50,-0.50,0.97,WAL
-0.25,-10.62,1.34,0.07,-0.22,0.69,WAL
-0.24,-11.27,1.36,0.21,0.12,0.45,WAL
0.08,-11.08,1.01,0.13,0.60,0.06,WAL
-0.38,-8.50,1.14,-0.79,1.01,-0.24,WAL
-0.43,-9.78,2.04,-0.19,0.93,-0.46,WAL
-0.49,-10.64,1.64,0.25,0.33,-0.68,WAL
-0.84,-9.87,1.18,-0.04,-0.47,-0.77,WAL
-1.01,-8.96,1.66,-0.47,-0.76,-0.82,WAL
-1.17,-8.56,1.59,-0.42,-0.50,-0.94,WAL
-1.39,-9.40,1.60,-0.22,-0.12,-1.02,WAL
-1.80,-9.57,1.18,0.06,0.07,-1.00,WAL
-1.83,-9.95,1.15,-0.03,0.56,-0.84,WAL
-1.87,-11.09,1.41,0.22,0.89,-0.70,WAL
-1.75,-12.82,1.00,0.40,0.57,-0.47,WAL
-2.15,-11.59,0.24,0.30,-0.44,-0.27,WAL
-2.42,-8.72,0.58,-0.23,-1.25,0.49,WAL
-1.67,-9.12,1.08,-0.24,-0.96,0.85,WAL
-1.24,-10.48,0.44,0.31,-0.50,0.98,WAL
-1.06,-10.52,-0.12,-0.02,-0.52,1.02,WAL
-1.29,-9.25,0.17,-0.32,-0.45,1.16,WAL
-0.78,-9.11,0.34,-0.37,0.00,1.22,WAL
-0.58,-9.31,0.53,-0.36,0.22,1.07,WAL
-0.42,-9.21,0.63,-0.41,0.13,0.92,WAL
-0.23,-10.07,1.26,-0.14,0.13,0.59,WAL
-0.51,-10.28,0.87,-0.10,0.07,0.21,WAL
-0.26,-11.77,2.04,0.06,0.32,-0.09,WAL
-0.70,-9.67,0.54,-0.11,0.24,-0.48,WAL
-0.93,-8.74,1.56,-0.45,0.19,-0.54,WAL
-0.96,-10.57,2.15,0.28,0.26,-0.62,WAL
-0.87,-10.44,0.36,0.34,0.29,-0.62,WAL
-0.78,-9.28,1.27,-0.28,0.31,-0.80,WAL
-0.93,-8.54,1.48,-0.13,0.31,-1.06,WAL
-1.25,-9.18,1.44,0.14,0.09,-1.28,WAL
-1.60,-9.94,1.04,0.23,-0.23,-1.30,WAL
-1.94,-10.39,1.02,0.12,-0.10,-1.14,WAL
-2.23,-11.25,1.24,0.25,0.09,-0.81,WAL
-1.84,-12.99,1.14,0.38,0.51,-0.24,WAL
-2.10,-10.89,0.24,-0.23,0.25,0.05,WAL
-2.06,-8.14,1.01,-0.88,-0.02,0.72,WAL
-1.05,-9.69,1.55,-0.08,0.18,1.01,WAL
-0.90,-10.90,0.45,0.35,-0.56,0.92,WAL
-1.00,-10.59,-0.02,-0.13,-1.46,1.07,WAL
-1.03,-9.36,0.29,-0.39,-1.38,1.19,WAL
-0.71,-9.03,0.30,-0.29,-0.75,1.27,WAL
-0.30,-9.33,0.08,-0.19,-0.31,1.21,WAL
-0.04,-9.42,0.18,-0.16,-0.06,0.96,WAL
0.02,-10.13,0.71,-0.14,0.11,0.54,WAL
-0.04,-10.82,0.98,-0.22,0.21,0.16,WAL
-0.15,-11.53,1.28,0.02,0.41,-0.33,WAL
-0.94,-8.51,0.64,-0.69,0.17,-0.49,WAL
-0.89,-9.10,2.44,-0.49,0.44,-0.45,WAL
-0.71,-10.86,1.70,0.45,0.55,-0.74,WAL
-0.85,-10.46,0.54,0.14,0.30,-0.75,WAL
-0.95,-9.11,1.53,-0.34,-0.01,-0.85,WAL
-1.06,-8.53,1.54,-0.05,-0.03,-0.97,WAL
-0.35,-9.70,0.74,0.43,0.25,-1.28,WAL
-1.65,-9.81,-0.11,0.42,0.05,-1.64,WAL
-2.61,-9.87,1.90,0.02,-0.20,-1.06,WAL
-1.60,-10.74,1.87,0.00,0.02,-0.83,WAL
-0.61,-12.85,2.11,-0.30,1.06,-0.25,WAL
-0.05,-11.23,1.44,-0.60,1.00,0.11,WAL
-0.59,-8.53,0.87,-0.67,0.16,0.59,WAL
-0.30,-8.98,1.28,-0.23,0.16,0.89,WAL
-0.31,-11.32,0.57,0.82,0.19,0.77,WAL
-0.51,-11.53,-0.15,0.40,-0.43,1.16,WAL
-0.21,-10.71,1.01,-0.09,-1.30,1.07,WAL
