acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-16.34,-19.06,2.25,1.11,0.75,-0.44,JUM
-11.59,-10.92,-1.42,0.79,1.45,-1.03,JUM
-4.12,-1.74,-2.82,-0.02,0.33,-0.29,JUM
-1.79,0.4,-2.65,-1.45,-1.03,0.3,JUM
0.62,-0.89,2.53,-1.5,-0.95,0.8,JUM
1.61,-0.29,1.84,0.05,-0.4,0.29,JUM
2.05,-0.57,-1.13,0.48,0.53,0,JUM
-0.74,-0.06,-0.68,-0.32,-0.04,0.02,JUM
0.28,-1.67,-0.05,-0.61,-0.35,-0.02,JUM
-10.96,-10.59,2.85,-0.36,-0.38,0.49,JUM
-22.53,-27.56,3.72,0.41,0.31,-1.03,JUM
-26.39,-27.5,0.69,0.64,-1.14,-0.58,JUM
-11.97,-11.99,-0.27,-0.09,1.31,-0.38,JUM
-3.73,1.21,-0.83,0.12,0.63,-0.42,JUM
4.66,2.57,-1.19,-0.46,0.44,0.14,JUM
-0.23,0.55,1.16,-1.02,-1.54,-0.37,JUM
-0.06,-0.39,1.77,-0.1,-0.26,-0.09,JUM
-0.26,0.29,-0.5,0.57,0.4,-0.05,JUM
-1.07,-0.41,0.15,-0.06,0.16,0.05,JUM
-5.35,-4.56,0.39,-0.08,0.24,0.25,JUM
-16.64,-21.39,0.02,0.5,0.15,-0.29,JUM
-24.54,-24.63,-0.06,0.4,0.14,-0.2,JUM
-18.17,-23.35,1.96,-0.06,-0.02,0.49,JUM
-7.36,-5.56,-1.33,-0.25,0.55,0.37,JUM
3.31,3.67,0.8,-0.45,1.03,0.49,JUM
5.96,0.34,2.25,-0.14,-0.37,0.33,JUM
-1.31,-0.95,-1.26,0.23,-0.77,-0.56,JUM
-0.09,-0.8,-1.66,0.47,0.01,-0.21,JUM
-0.31,0.06,-1.66,-0.31,0.38,-0.1,JUM
-1.1,-0.76,-0.62,-0.4,0.01,-0.14,JUM
-7.16,-8.44,0.81,-0.13,0.46,0.05,JUM
-22.53,-26.41,3.63,-0.45,-0.89,-0.2,JUM
-27.11,-28.21,0.55,0.97,0.8,-0.55,JUM
-16.62,-15.65,0.64,-0.31,0.87,0.07,JUM
