acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.52,-9.01,-16.55,-2.66,-2.55,-1.44,JOG
-0.17,-9.1,-11.49,-3.66,-4.04,-0.97,JOG
-0.09,-6.42,-4.01,-3.94,-4.26,0.25,JOG
-1.45,-3.54,1.35,-2.17,-5.7,0.58,JOG
0.61,-3.51,6.05,-0.22,-5.82,0.64,JOG
-5.04,-4.86,3.86,0.68,-3.15,-0.14,JOG
-14.32,-7.62,1.4,0.92,1.97,-1.35,JOG
-23.96,-6.03,-8.31,1.11,2.75,-0.26,JOG
-17.77,-0.79,-10.76,1.54,-2.7,1.26,JOG
-10,3.56,-6.45,1.5,-5.25,0.42,JOG
-4.75,6.05,-5.44,1.02,-6.14,-0.28,JOG
-5.3,6.42,-1.66,-0.1,-1.6,0.32,JOG
-6.91,5.59,0.73,-0.43,1.84,1.42,JOG
-11.46,4.69,-1.51,-1.61,3.49,2.56,JOG
-20.64,2.96,-4.07,-1.38,0.58,3.36,JOG
-17.37,0.86,-2.83,-2.14,-1.88,4.4,JOG
-9.04,0.49,0.28,-1.8,-2.81,2.58,JOG
-3.03,-2.22,-0.09,-2.76,-0.88,0.29,JOG
-3.17,-3.99,2.29,-3.92,0.6,-1.2,JOG
-1.85,-5.3,4.63,-1.26,0.83,-0.51,JOG
-3.22,-5.61,8.46,0.45,0.97,-0.7,JOG
-9.46,-4.17,9.19,3.04,2.73,-0.46,JOG
-16.48,1.47,5.53,3.75,3.1,-0.07,JOG
-18.29,6.01,-0.19,3.53,-2.77,-0.39,JOG
-14.21,4.9,0.64,2.04,-4.43,-1.71,JOG
-6.81,2.54,-1.43,1.32,-1.99,-2.78,JOG
-5.35,3.13,-2.98,1.01,-0.15,-2.27,JOG
-5.96,6.4,-4.05,0.35,3.06,-0.11,JOG
-11.77,5.69,-4.12,-0.61,4.11,2.3,JOG
-14.7,3.78,-6.69,-2.86,2.52,4.62,JOG
-14.6,7.32,-4.26,-3.07,1.49,4.49,JOG
-9.64,6.68,-2.66,-2.29,0.8,2.16,JOG
-3.93,1.5,-1.13,-2.57,-0.05,-0.29,JOG
-1.92,-4.15,3.16,-2.43,-1.47,-1.6,JOG
-3.32,-6.27,5.37,-1.6,-2.73,-1.28,JOG
-3.1,-4.63,8.02,-0.67,-0.79,-0.76,JOG
-8.68,-1.41,8.99,1.6,-0.26,-1.41,JOG
-17.47,5.02,7.11,3.01,0.69,-1.87,JOG
-18.89,8.77,2.29,2.24,-1.56,-0.83,JOG
-11.75,8.95,3.55,0.71,-2.88,-1.3,JOG
-3.98,6.15,0.73,0.41,-1.4,-2.01,JOG
-2.42,5.89,0.17,0.32,0.37,-1.56,JOG
-2.52,6.95,-1.23,0.29,2.98,-0.02,JOG
-11.79,8,-3.06,-0.65,1.89,2.11,JOG
-16.19,10.19,-2.21,-2.01,1.69,3.86,JOG
-17.29,7.43,-2.74,-1.44,1.26,4.11,JOG
-9.55,5.94,-1.05,-1.89,0.8,2.28,JOG
-4.25,1.7,0.04,-2.89,-0.84,0.34,JOG
-1.98,-2.02,2.9,-3.47,-1.41,-0.51,JOG
-1.78,-4.31,5.15,-1.56,-1.22,-0.47,JOG
-2.28,-5.02,6.84,0.87,0.03,-0.29,JOG
-4.72,-1.62,10.08,2.46,0.06,-0.92,JOG
-11.82,5.06,8.45,3.62,1.89,-2.4,JOG
-17.86,11.93,2.49,2.76,-0.28,-1.12,JOG
-10.63,10.98,1.67,0.85,-2.88,-1.68,JOG
-5.84,6.12,-0.25,0.4,-2.26,-3.18,JOG
-5.6,4.77,-3.68,0.39,-1.7,-2.54,JOG
-7.5,6.56,-5.77,-0.02,2.84,0.2,JOG
-4.96,6.37,-2.43,-0.06,6.24,1.32,JOG
-10.41,6.64,-5.18,-1.99,5.68,0.75,JOG
