acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.11,7.12,-0.86,0.17,0.05,-0.53,JOG
-6.52,6.66,-2.09,0.03,0.69,-0.02,JOG
-7.81,7.06,-2.46,-0.11,0.35,0.30,JOG
-7.94,9.79,-3.98,-0.56,0.11,0.76,JOG
-14.44,13.41,-6.19,-0.93,0.09,0.71,JOG
-13.59,12.13,-4.90,-1.71,-0.43,1.23,JOG
-5.93,8.03,-0.69,-1.09,-0.00,0.84,JOG
-5.18,2.87,0.72,0.16,0.63,-0.76,JOG
-4.44,-1.96,-1.29,1.12,1.16,0.01,JOG
-1.10,-3.37,-0.17,-0.22,-0.38,0.74,JOG
-3.03,0.14,0.86,0.05,-0.89,0.82,JOG
-10.86,10.14,0.74,0.96,-0.71,-1.05,JOG
-13.48,13.94,-2.77,1.10,-1.44,-1.26,JOG
-11.83,11.90,-4.04,0.73,-1.22,-1.44,JOG
-3.72,8.93,-3.84,0.34,-1.18,-0.59,JOG
-2.69,5.38,-3.13,0.52,0.04,-0.43,JOG
0.09,3.69,-4.81,0.20,0.82,0.42,JOG
-3.61,6.06,-3.61,-0.71,1.19,1.13,JOG
-9.59,15.13,-7.41,-0.97,1.45,0.70,JOG
-21.70,13.53,-5.67,-1.86,0.45,2.20,JOG
-10.86,6.76,-0.98,-1.35,0.81,1.38,JOG
-3.38,0.40,-0.03,-0.30,0.76,0.44,JOG
-3.70,-3.27,0.40,0.25,0.69,-0.23,JOG
-1.42,-3.93,0.24,-0.30,-0.28,0.28,JOG
-5.30,0.17,1.85,-0.08,-0.61,0.10,JOG
-7.86,10.80,0.70,0.35,-1.26,-1.54,JOG
-13.80,15.10,-2.89,1.09,-1.45,-1.54,JOG
-13.50,14.00,-3.91,0.74,-1.17,-1.45,JOG
-2.21,9.51,-3.84,0.54,-1.13,-0.16,JOG
-0.74,5.14,-4.15,0.43,-0.08,-0.11,JOG
0.57,4.26,-4.26,-0.01,0.56,0.63,JOG
-3.18,6.87,-4.12,-0.70,1.55,1.05,JOG
-9.67,15.13,-6.94,-0.96,1.87,0.86,JOG
-17.72,14.16,-7.19,-1.83,0.66,1.75,JOG
-7.40,6.64,2.12,-1.28,0.33,0.54,JOG
-3.15,0.08,-0.50,0.30,1.15,-0.51,JOG
-4.50,-2.35,-0.04,0.01,-0.08,-0.83,JOG
-3.63,-2.14,-0.32,-0.34,-0.29,-0.29,JOG
-5.01,2.21,1.48,-0.17,-0.76,-0.13,JOG
-14.76,12.18,-0.68,0.37,-1.19,-1.87,JOG
-12.35,15.06,-3.38,0.79,-0.97,-1.10,JOG
-11.58,12.86,-2.64,0.70,-0.83,-0.89,JOG
-1.37,9.46,-3.42,0.48,-0.48,-0.14,JOG
-2.65,5.75,-2.59,0.45,0.16,0.09,JOG
-0.24,4.59,-3.64,-0.11,0.91,0.96,JOG
-1.86,7.16,-2.73,-0.77,1.67,1.58,JOG
-7.39,14.26,-7.01,-0.92,1.16,0.34,JOG
-14.41,12.24,-2.76,-1.28,0.22,0.79,JOG
-7.83,4.19,-2.35,-0.18,0.78,-0.43,JOG
-5.66,0.67,-0.50,-0.25,0.08,-0.60,JOG
-6.11,-0.94,-0.50,-0.02,0.15,-0.32,JOG
-3.73,-0.77,-0.14,-0.05,-0.39,-0.05,JOG
-5.73,2.84,0.01,0.18,-0.77,-0.14,JOG
-15.94,11.37,0.65,0.46,-1.67,-1.64,JOG
-11.80,13.18,-3.26,0.97,-1.37,-1.85,JOG
-8.89,11.79,-3.21,1.12,-0.67,-0.97,JOG
-2.27,8.87,-4.64,0.71,-0.43,-0.49,JOG
-2.12,6.22,-5.29,0.15,0.60,0.67,JOG
-1.90,5.84,-4.47,-0.56,1.06,1.40,JOG
-4.29,11.91,-3.73,-0.73,1.73,1.48,JOG
-18.54,13.98,-9.71,-1.24,1.89,2.41,JOG
-10.98,9.24,-2.47,-2.43,0.57,1.99,JOG
-5.25,2.99,1.26,-0.43,1.25,0.89,JOG
-3.19,-1.50,-1.24,0.07,1.02,-0.22,JOG
-4.17,-3.17,-0.41,-0.20,0.48,0.12,JOG
-2.89,-1.05,0.72,-0.66,-0.77,-0.01,JOG
-2.56,7.29,2.40,0.17,-1.10,-1.18,JOG
-11.62,14.40,-3.03,1.45,-0.91,-1.75,JOG
-12.03,15.35,-3.31,0.91,-1.56,-1.79,JOG
-4.93,11.57,-3.77,1.29,-0.46,-0.35,JOG
-0.79,6.69,-3.14,0.99,-0.44,-0.17,JOG
-0.72,5.43,-4.62,0.33,0.65,0.81,JOG
0.19,8.23,-6.38,-0.25,1.54,1.16,JOG
-12.91,15.64,-10.87,-1.12,1.46,0.65,JOG
-10.94,12.78,-7.41,-2.37,1.10,1.56,JOG
-7.21,7.16,-0.57,-1.36,0.31,0.43,JOG
-3.95,1.44,-1.33,-0.07,1.04,-0.38,JOG
-3.98,-1.16,-0.23,-0.22,-0.18,-0.22,JOG
-2.90,-1.64,0.88,-0.08,-0.24,-0.15,JOG
-3.52,2.17,-0.27,0.12,-0.75,-0.42,JOG
-14.12,12.26,-1.09,0.35,-2.54,-1.67,JOG
-10.23,14.67,-0.90,1.79,-1.51,-1.99,JOG
-10.98,11.57,-7.47,1.94,-0.31,-0.79,JOG
1.04,8.35,-5.33,0.11,-0.95,0.01,JOG
-1.43,5.95,-3.67,-0.02,0.12,0.31,JOG
-1.58,6.47,-4.84,-0.31,1.20,0.89,JOG
-2.49,13.25,-6.65,-0.39,2.29,0.67,JOG
