acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-3.89,-0.94,3.92,1.23,-3.73,4.71,FALL
-1.04,-2.37,2.59,0.78,-2.84,2.15,FALL
2.6,-7.05,-0.01,2.81,-0.75,1.18,FALL
2.38,2.83,6.87,-1.03,4.41,0.29,FALL
-7.74,3.44,6.02,-0.89,4.13,-4.04,FALL
-18.09,6.49,6.29,1.79,-2.29,-0.77,FALL
-0.96,1.02,-0.39,2.05,-0.93,0.2,FALL
-11.56,-10.48,23.15,-3.67,-3.02,-1.91,FALL
-8.75,-4.02,18.69,-0.35,0.98,-0.63,FALL
-0.22,-3.06,7.08,-0.92,-3.66,-0.57,FALL
-4.29,3.07,6.31,0.63,1.33,-0.22,FALL
-10.73,0.46,7.7,0.13,-1.05,0.22,FALL
-3.62,0.35,5.65,0.75,-1.6,0.46,FALL
-4.57,3.23,8.49,0.1,-0.22,0.07,FALL
