acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.92,4.77,1.34,-1.12,1.35,1.63,JOG
-8.25,9.09,-0.5,-0.83,1.56,2.46,JOG
-10.9,10.94,-1.54,0.36,0.15,4.59,JOG
-28.92,13.85,5.13,1.2,1.95,5.24,JOG
-43.72,12.19,11.33,0.99,3.9,6.95,JOG
-30.94,0.35,12.74,-0.28,4.66,8.26,JOG
-6.2,-8.67,7.07,-1.67,4.04,6.26,JOG
-2.97,-12.46,3.17,-1.97,1.81,2.81,JOG
4.94,-17.14,3.18,-0.02,1.05,0.76,JOG
5.4,-17.9,3.2,2.12,0.68,-3.19,JOG
-4.21,-10.79,8.5,2.3,-2.6,-5.21,JOG
-27.34,5.46,12.66,-2.16,-5.11,-8.08,JOG
-35.65,20.87,20.53,-0.96,-2.52,-6.63,JOG
-20.16,14.43,3.57,0.44,-1.6,-4.25,JOG
-5.88,12.87,-7.75,1.19,-0.48,-3.08,JOG
0,17.22,-14.32,1.37,1.14,-0.71,JOG
-3.93,13.36,-7.93,2.17,2.53,3.81,JOG
-24.86,20.08,-6.89,1.17,3.14,5.77,JOG
-45.44,19.9,3.26,-0.38,4.09,8.45,JOG
-14.24,-0.34,6.71,-0.13,4.3,5.99,JOG
1.83,-11.91,-0.9,-1.94,3.19,2.48,JOG
-0.65,-17.09,3.84,-3.43,1.96,-0.61,JOG
5.32,-18.12,3.74,-1.44,-0.16,-2.01,JOG
-2.32,-15.41,11.58,1.63,-0.28,-5.71,JOG
-29.77,0.4,14.14,0.85,-2.9,-7.05,JOG
-39.21,14.47,17.6,1.56,-2.94,-6.95,JOG
-36.04,18.15,2.72,0.74,-2.93,-4.25,JOG
-7.73,11.32,-6.23,1.16,-1,-1.71,JOG
0.67,10.77,-13.73,0.89,-0.18,-0.39,JOG
6.12,9.25,-10.4,0.89,1.4,2.04,JOG
-7.11,14.13,-7.89,1.5,1.86,3.68,JOG
-41.3,29.8,-1.93,0.24,3.69,5.8,JOG
-29.78,11.36,5.72,-0.9,4.1,7.95,JOG
-6.95,-4.25,2.32,-2.93,3.02,4.5,JOG
-2.11,-13.98,2.29,-3.52,1.37,1.65,JOG
1.86,-15.99,1.21,-2.36,0.75,0.08,JOG
4.79,-11.95,5.05,-0.85,0.35,-2.72,JOG
-5.76,-6.53,9.56,2.02,-0.72,-5,JOG
-20.79,13.56,13.44,1.21,-0.84,-5.1,JOG
-24.67,21.33,15.37,0.68,-3.32,-3.62,JOG
-15.85,15.44,11.19,-0.83,-2.9,-2.24,JOG
-2.98,6.76,-0.22,0.56,-1.31,-2.39,JOG
-0.04,6.37,-9.48,0.04,-0.58,-2.11,JOG
1.71,11.79,-7.93,1.3,1.6,0.31,JOG
-4.02,14.95,-6.29,3.77,3.99,2.28,JOG
-38,29.7,-6.26,-0.36,2.66,4.22,JOG
-21.2,12.49,6.17,-0.56,4,5.26,JOG
-7.56,-1.94,-2.03,-1.71,3.98,3.24,JOG
-5.22,-11.11,3.81,-3.27,1.96,1.85,JOG
2.78,-16.8,3.79,-2.12,1.46,1.99,JOG
1.61,-11.12,12.45,1.15,0.68,-0.3,JOG
-9.94,2.92,9.07,2.99,-1.4,-5.71,JOG
-30.34,23.53,3.58,2.63,-3.13,-5.06,JOG
-23.05,23.92,2.02,0.28,-3.47,-2.52,JOG
-4.28,9.2,-1.58,1.28,-2.01,-2.25,JOG
1.29,3.54,-7.22,1.3,-2.03,-2.21,JOG
5.85,5.82,-13.09,0.75,-0.57,-0.54,JOG
2.08,9.08,-10.6,0.38,1.99,1.82,JOG
-28.08,29.82,-13.5,-1.07,0.9,3.08,JOG
-27.97,22.8,9.59,-2.01,2.84,6.41,JOG
-12.54,3.12,3.33,-0.38,3.25,4.4,JOG
-7.66,-8.67,2.74,-1.59,2.37,3,JOG
2.35,-16.63,3.64,-1.35,1.52,2.13,JOG
