acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-4.67,-1.32,2.16,-0.05,1.08,-0.39,JOG
-3.39,-2.53,1.31,0.25,0.99,-0.31,JOG
-0.75,-1.76,1.91,0.01,-0.1,0.06,JOG
-6.72,1.16,3.03,0.2,-0.19,-0.3,JOG
-14.98,7.96,1.49,0.91,-0.94,-1.22,JOG
-19.91,10.9,-0.95,0.73,-0.81,-0.75,JOG
-12.95,9.26,-2.3,0.78,-0.29,-0.33,JOG
-3.59,7.72,-3.08,0.48,0.28,-0.03,JOG
-2.2,5.5,-4.04,0.16,0.61,0.58,JOG
-0.96,4.97,-2.66,-0.56,1.38,1.4,JOG
-5.64,7.65,-4.1,-1.07,2.03,2.21,JOG
-20.54,13.57,-7.86,-1.46,0.36,1.83,JOG
-18.8,7.01,-0.57,-1.84,0.57,2.08,JOG
-2.53,0.38,0.62,-0.12,1.96,0.6,JOG
-1.75,-3.67,0.54,0.08,0.34,-0.68,JOG
-1.79,-5.12,2.23,-0.37,-0.7,-0.43,JOG
0.61,-3.23,3.54,0.51,-0.77,-0.9,JOG
-9.88,4.33,0.76,1.11,-1.19,-1.63,JOG
-26.27,12.55,-1.82,1.37,-1.99,-2.08,JOG
-16.77,11.53,-4.86,2.18,0.11,-1.18,JOG
-5.89,8.49,-7.32,1.02,0.15,-0.32,JOG
-0.38,6.19,-4.05,-0.16,-1.05,0.01,JOG
-1.81,5.19,-3.71,-0.57,1.23,0.76,JOG
-5.06,6.69,-6.3,-1,1.83,1.77,JOG
-17.71,15.05,-9.74,-1.64,1.1,1.69,JOG
-20.38,9.34,-5.41,-2.45,0.78,2.47,JOG
-5.88,3.68,1.26,-1.14,1.68,1.15,JOG
-1.48,-1.85,1.79,-0.06,0.93,-0.55,JOG
-2.18,-5.79,1.87,0.18,-0.2,-0.57,JOG
1.41,-4.89,3.7,0.51,-0.46,-0.8,JOG
-6.02,-0.48,1.39,1.16,-1.14,-1.64,JOG
-23.13,9.39,-3.38,1.68,-3.62,-2.8,JOG
-23.36,12.95,-4.76,2.05,-0.1,-1.41,JOG
-10.27,9.35,-7.65,1.85,-0.31,-0.59,JOG
-0.38,7.33,-5.8,0.55,-0.78,-0.21,JOG
-0.87,4.68,-6.65,-0.08,0.21,-0.07,JOG
-1.78,4.82,-4.44,-1.31,0.81,0.91,JOG
-4.21,9.7,-5.84,-1.45,2.35,1.42,JOG
-27.66,13.72,-13.45,-2.06,-0.52,1.76,JOG
-17.92,7.97,-3.68,-1.67,1.82,2.11,JOG
-4.66,1.34,-0.4,-0.8,2.16,0.93,JOG
-2.05,-3.78,1,-0.56,0.47,-0.03,JOG
-0.35,-5.62,3.47,-0.47,-0.57,0.02,JOG
1.88,-4.6,4.43,0.53,-0.39,-0.74,JOG
-5.1,1.21,1.58,1.01,-1.68,-1.77,JOG
-29.5,11.1,-4.73,1.6,-2.71,-2.26,JOG
-18.01,13.31,-5.26,2.3,-0.37,-1.59,JOG
