acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-3.25,-2.26,-2.37,-5.67,2.36,-1.27,FALL
-8.09,-7.48,-9.17,-3.02,2.09,0.08,FALL
-7.89,-43.19,-48.54,-1.03,-0.16,3.63,FALL
-2.93,-3.31,-36.93,-3.46,-1.59,3.98,FALL
9.17,22.68,24.24,-5.76,2.6,2.68,FALL
0.11,-0.6,18.78,6.8,-1.13,-1.72,FALL
-9.59,-18.89,-42.88,4.96,1.16,-5.7,FALL
-0.59,-0.32,-14.16,-3,1.16,2.86,FALL
2.1,-3.72,-13.51,-1.22,1.99,-1.16,FALL
-11.13,4.47,-8.06,-5.64,-3.04,1.31,FALL
-3.49,7.59,3.4,-3.17,0.12,2.36,FALL
-2.27,5.89,-2.39,0.69,2.29,0.66,FALL
-0.08,6.55,-7.65,0.33,3.5,0.46,FALL
4.3,6.17,-8.79,-1.66,0.12,0.43,FALL
-0.85,7.72,-4.83,-1.87,-2.78,0.27,FALL
-1.73,6.71,-5.36,-0.41,0.36,1.01,FALL
-3.74,10.01,-5.63,-1.99,0.09,0.37,FALL
-2.09,9.46,-2.82,-1.6,-0.81,1.97,FALL
1.2,8.32,-2.34,-1.34,-0.45,1.2,FALL
0.14,6.13,-1.69,-0.57,-0.19,1.54,FALL
3.98,6.56,-0.3,-0.49,0.13,0.88,LYI
2.45,8.93,-2.03,-0.08,-0.45,0.01,LYI
3.97,10,-3.51,0.3,0.39,-0.5,LYI
-0.04,8.28,-3.99,0.63,-0.42,-0.31,LYI
0.76,9.55,-3.77,-0.25,-0.31,0.09,LYI
1.35,10.22,-2.93,-0.06,0.01,-0.34,LYI
-0.09,9.47,-2.94,0.07,-0.23,-0.07,LYI
1.26,9.04,-3.63,-0.18,0.08,0.14,LYI
1.9,9.17,-3.21,-0.1,0.01,-0.01,LYI
1.51,9.24,-3.36,-0.07,0.02,-0.05,LYI
1.43,9.27,-2.96,-0.25,-0.14,0,LYI
1.39,9.33,-2.79,-0.11,-0.13,0.05,LYI
1.27,9.3,-2.96,-0.11,-0.27,0.07,LYI
1.34,9.48,-3.03,-0.1,-0.24,-0.02,LYI
0.99,9.27,-3.02,0.1,-0.08,0.06,LYI
1,9.21,-3.59,0.02,-0.31,0.04,LYI
1.29,9.15,-3.62,-0.04,-0.24,0.08,LYI
1.34,9.11,-3.66,-0.02,-0.22,0.01,LYI
1.25,9.02,-3.6,0.02,-0.17,-0.04,LYI
0.87,9.09,-3.67,-0.04,-0.16,0.04,LYI
1.47,9.23,-3.53,-0.04,-0.07,0.06,LYI
0.77,9.19,-3.59,0.04,-0.38,0.06,LYI
1.23,9,-3.93,-0.06,-0.17,0.09,LYI
1.24,9.17,-3.48,-0.04,0.01,-0.02,LYI
1.24,9.05,-3.84,0.09,-0.12,0.01,LYI
1.14,8.96,-4.12,-0.02,-0.42,0.12,LYI
1.35,8.88,-3.89,-0.09,0,0,LYI
1.07,9.05,-4.1,-0.01,-0.15,-0.1,LYI
0.93,8.96,-4.15,-0.03,-0.33,0.06,LYI
1.18,9,-3.96,-0.08,0,-0.06,LYI
