acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.32,-7.97,1.74,-0.1,-0.03,-0.05,WAL
-5.49,-8.47,1.69,-0.15,-0.17,0.17,WAL
-5.39,-8.52,1.22,-0.12,0.14,0.16,WAL
-4.55,-7.75,1.19,-0.08,0.19,0.09,WAL
-5.04,-7.28,0.84,-0.07,0.06,-0.02,WAL
-5.69,-7.22,1.08,-0.14,-0.13,-0.12,WAL
-7.62,-7.64,0.89,-0.08,-0.28,-0.25,WAL
-8.1,-6.94,1,-0.3,-0.05,0.06,WAL
-8.17,-7.24,1.09,-0.13,-0.23,0.22,WAL
-7.96,-7.14,0.97,-0.25,-0.04,0.57,WAL
-7.3,-7.3,1.14,-0.16,-0.08,0.73,WAL
-6.57,-7.07,0.61,-0.34,-0.06,0.78,WAL
-5.77,-7.41,1.65,-0.27,-0.36,0.85,WAL
-4.94,-7.99,1.45,-0.2,-0.28,0.64,WAL
-4.57,-8.32,1.71,-0.09,-0.15,0.23,WAL
-4.3,-9.29,2.16,-0.13,-0.41,-0.01,WAL
-4.05,-9.45,1.74,0.14,0.06,-0.69,WAL
-4.34,-6.98,2.1,-0.17,0.35,-0.66,WAL
-3.7,-8.34,2.22,0.55,0.73,-0.86,WAL
-4.39,-8.75,1.14,0.43,0.56,-1.21,WAL
-5.04,-7.48,1.36,0.29,0.48,-1.33,WAL
-5.88,-7.33,1.06,0.36,0.56,-1.33,WAL
-6.75,-7.61,1.49,0.44,0.7,-1.26,WAL
-8.28,-7.04,0.05,0.29,0.56,-1.16,WAL
-8.87,-6.78,0.85,0.02,0.39,-0.65,WAL
-9.14,-7.73,0.77,-0.29,-0.01,-0.09,WAL
-9.03,-9.34,2.18,-0.39,-0.06,0.34,WAL
-8.98,-8.44,1.07,-0.45,-0.12,0.79,WAL
-7.1,-7.66,1.56,-0.57,-0.05,1.46,WAL
-6.2,-9.41,1.1,-0.49,-0.62,1.63,WAL
-5.67,-9.16,1.07,-0.64,-0.73,1.62,WAL
-5.31,-8.5,0.81,-0.53,-0.51,1.63,WAL
-4.35,-8.48,1.26,-0.27,-0.21,1.56,WAL
-3.26,-8.45,0.57,-0.21,-0.09,1.23,WAL
-3.19,-8.18,1.14,-0.25,-0.17,0.76,WAL
