acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.52,-9.57,-0.09,-0.05,-1.16,0.27,FALL
-2.64,-8.68,-0.51,0.1,-1.2,0.38,FALL
-2.61,-9.22,-1.16,0.19,-0.81,0.33,FALL
-2.5,-8.39,-1,-0.06,-0.76,0.32,FALL
-3.62,-9.58,-0.19,-0.19,-0.89,0.36,FALL
-4.22,-9.96,-1.01,-0.65,-1.36,-0.14,FALL
-8.29,-5.55,2.89,-1.45,-1.14,0.33,FALL
-22.62,-8.19,16.87,-1.16,-0.6,1.58,FALL
-23.96,-21.73,13.09,3.4,-1.3,4.97,FALL
-22.62,-25.6,10.39,4.45,1.12,7.42,FALL
-11.89,-24.24,-1.61,4.98,0.42,7.93,FALL
-2.98,-15.75,-0.79,2.51,-0.07,7.94,FALL
2.48,-8.55,-9.56,2.51,-2.27,6.71,FALL
2.7,-6.36,-3.55,0.99,0.49,4.82,FALL
3.89,-2.84,-3.16,1.64,-1.13,3.87,FALL
3.08,1.82,-1.25,1.22,1.66,0.99,FALL
2.77,1.55,-2.4,2.11,2.99,-1.07,FALL
0.04,2.19,-4.36,1.3,2.93,-2.82,FALL
1.14,0.87,-3.47,-0.11,2.55,-2.49,FALL
-3.02,3.77,-3.52,-0.83,3.9,-3.19,FALL
-11.57,0.18,7.58,1.07,4.49,-3.74,FALL
-12.79,1.91,-11.66,2.71,4.65,-3.15,FALL
-16.48,1.79,-14.73,1.98,1.43,-1.17,FALL
-12.03,3.58,-13.62,1.37,1.06,-1.54,FALL
-0.94,2.44,-9.27,2.87,0.43,-1.48,FALL
-43.83,3.71,-38.01,2.39,2.86,-4.86,FALL
-3.12,-8.74,-1.74,-4.52,-3.37,2.28,FALL
-3.19,1.22,-5.52,3.02,3.95,-0.7,FALL
-7.18,1.76,-13.86,-0.43,1.41,-0.1,FALL
-1.21,0.08,-10.88,-0.57,-0.28,0.03,FALL
-5.75,1.31,-6.61,-0.48,-0.43,-0.05,FALL
-3.58,1.98,-9.75,0.11,0.22,0.15,FALL
-3.62,1.32,-9.78,-0.11,-0.11,0.02,FALL
-4.23,0.93,-9.1,-0.19,-0.17,-0.13,FALL
-4.9,0.79,-8.72,-0.33,-0.1,-0.26,FALL
-6.94,-2.97,-8.92,0.34,0,-0.12,FALL
-6.24,-8.94,-6.99,0.46,0.3,0.42,FALL
-1.19,-13.45,-12.32,1.86,1.45,-0.3,FALL
-4.15,-9.31,-9.92,-0.32,-0.3,-0.17,FALL
-2.35,-6.52,-4.88,-0.09,-0.04,-0.89,FALL
-6.98,-3.61,-8.88,1.68,0.18,-1.49,FALL
-6.89,-1.7,-12.61,1.9,-0.52,-1.7,FALL
-7.59,-2.83,-12.44,2.01,-1.71,-1.27,FALL
-14.27,-1.78,-10.52,0.27,-3.63,-1.3,FALL
-9.6,-2.43,-6.81,1.03,-0.97,0.31,FALL
-6.7,-1.93,-8.57,1.38,-0.14,0.88,FALL
-3.87,-2.25,-8.47,0.83,-0.64,1.25,FALL
-4.23,-2.15,-7.4,0.61,-0.52,0.87,FALL
-3.25,-4.14,-4.78,0.16,-0.92,0.99,FALL
-3.44,-6.97,-3.53,1.33,-0.73,0.02,FALL
-4.63,-8.93,-5.31,1.37,-1.73,-1.23,FALL
-6.25,-11.39,-5.01,1.61,-3.58,-2.48,FALL
