acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-13.35,7.4,-8.53,-1.09,1.4,0.29,JOG
-20.57,7.91,-9.79,-2.35,1.09,1.62,JOG
-27.24,3.15,-13.42,-3.13,1.09,2.45,JOG
-20.77,-4.84,-8.87,-4.56,-1.35,4.48,JOG
-7.77,-4.18,-2.56,-2.9,-0.86,2.82,JOG
-3.01,-5,-2.59,-1.53,-0.79,1.01,JOG
4.09,-7.41,1.22,-1.31,-1.12,0.4,JOG
4.16,-8.79,1.46,-0.34,-1.16,-0.83,JOG
6.22,-8.5,5.66,1.67,1.85,-2.3,JOG
-10.8,-7.61,5.66,2.53,0.64,-2.91,JOG
-24.7,-2.68,-1.79,5.72,1.48,-3.17,JOG
-29.6,2.44,-15.87,4.32,0.6,-1.52,JOG
-12.05,4.13,-10.81,1.29,-1.85,0.2,JOG
-2.12,10.27,-7.26,0.86,-0.57,-0.32,JOG
-0.82,10.61,-14.16,0.14,2.95,-0.16,JOG
-7,8,-15,-3.1,0,1.54,JOG
-26.75,9.81,-6.45,-3.85,2.29,2.66,JOG
-40.77,-3.59,-22.09,-4.66,1.7,4,JOG
-7.78,-7.28,-3.87,-5.04,-0.02,3.72,JOG
4.89,-9,2.63,-4.14,-0.51,1.02,JOG
4.41,-9.93,4.02,-1.25,-1.8,-0.38,JOG
4.81,-9.71,6.87,0.49,1.95,-2.17,JOG
-1.73,-10.55,2.2,2.31,-0.29,-2.87,JOG
-19.18,-3.62,6.63,3.88,-1.64,-2.98,JOG
-38.24,1.68,-7.59,3.3,-0.06,-3.74,JOG
-16.41,7.74,-4.15,2.4,-2.69,-1.91,JOG
-6.39,7.57,-7.37,3.68,1.39,-2.18,JOG
0.18,10.05,-11.71,1.34,0.08,0.2,JOG
-9.52,11.29,-18.35,-0.18,1.27,0.39,JOG
-23.59,6.93,-13.64,-3.9,2.99,2.64,JOG
-39.65,-3.61,-19.76,-4.44,0.06,4.06,JOG
-16.33,-8.4,0.45,-5.68,0.63,3.86,JOG
3.26,-5.59,3.29,-3.15,1.15,1.06,JOG
3.33,-8.04,3.62,-1.07,-1.08,-0.43,JOG
6.54,-11.06,5,0.02,0.84,-1.13,JOG
3.17,-10.91,6.99,3.03,-0.25,-2.31,JOG
-18.3,-7.1,9.24,3.79,-2.53,-3.09,JOG
-37.31,0.07,-9.72,4.53,1.11,-4.09,JOG
-17.62,8.28,-12.55,3.16,-0.7,-1.26,JOG
-6.79,7.58,-10.07,1.75,-0.79,-0.65,JOG
3.27,8.78,-13.16,1.06,2.35,0.12,JOG
-3.38,9.78,-13.22,-2.02,0.86,0.61,JOG
-18.11,6.79,-17.02,-3.26,2.64,1.51,JOG
-49.82,-1.4,-21.52,-5.17,-0.96,4.15,JOG
-16.97,-8.26,0.79,-6.02,0.46,4.65,JOG
3.37,-7.92,4.17,-3.24,0.12,2.18,JOG
3.7,-12.01,3.13,-0.62,-0.51,0.48,JOG
9.12,-13.54,7.29,1.06,1.46,-1.37,JOG
1.27,-13.38,5.18,2.35,-0.77,-2.86,JOG
-20.46,-6.77,7.84,4.69,-2.19,-4.7,JOG
-47.3,2.21,-10.96,3.59,0.14,-3.97,JOG
-17.35,10.77,-11.03,3.2,-1.28,-1.49,JOG
-3.99,12.35,-15.46,1.01,0.53,-0.22,JOG
5.22,13.4,-11.94,-0.38,0.78,1.33,JOG
-12,10.71,-12.93,-2.03,0.69,1.47,JOG
-19.35,6.17,-10.73,-4.42,2.17,1.08,JOG
-37.35,0.4,-1.4,-2.85,-3.56,2.9,JOG
-13.37,-6.27,1.32,-3.16,1.26,3.12,JOG
3.19,-8.61,5.72,0.7,0.81,0.7,JOG
8.82,-13.18,-2.65,-0.43,1.1,0.43,JOG
5.78,-11.26,8.28,2.08,0.51,-1.57,JOG
-2.88,-11.94,4.44,1.65,-0.47,-3.61,JOG
-20.53,-13.17,-7.23,5.16,-0.06,-5.35,JOG
-30.68,-1.98,-9.71,4.59,0.58,-3.85,JOG
-22.71,5.44,-20.14,3.98,1.8,-2.42,JOG
-0.77,10.51,-16.94,1.06,-0.25,0.58,JOG
-4.07,7.77,-15.26,-0.77,0.91,0.33,JOG
-13.23,0.38,-19.17,-4.06,0.39,1.27,JOG
-24.62,-3.11,-8.65,-3.55,-1.63,2.28,JOG
-33.25,-13.95,-11.88,-5.41,1.06,3.31,JOG
-8.26,-8.18,-0.73,-3.52,-1.93,3.63,JOG
4,-8.26,1,-2.05,0.34,2.36,JOG
6.68,-11.08,3.56,-1.3,-1.14,1.46,JOG
11.48,-12.73,9.25,1.26,0.53,-1.04,JOG
0.66,-12.63,5.71,1.9,-1.95,-2.95,JOG
-23.79,-13.12,-2.95,5.3,0.24,-6.41,JOG
-36.5,-4.23,-14.66,3.68,-0.25,-3.72,JOG
-18.81,6.41,-14.52,2.35,0.34,-1.35,JOG
-7.58,11.3,-11.31,1.26,0.69,0.08,JOG
-0.34,12.34,-14.42,-0.73,1.79,0.94,JOG
-15.79,3.25,-19.45,-3.38,0.71,2.45,JOG
-26.64,4.06,-4.47,-5.16,-1.4,3.45,JOG
-34.85,-6.29,-10.5,-5.47,1.15,4.21,JOG
-7.57,-6.51,0.91,-3.98,-1.31,4.18,JOG
5.2,-8.12,2.34,-1.22,2.08,1.48,JOG
6.08,-13.46,-0.33,-1.59,-0.73,1.15,JOG
8.12,-10.88,9.48,1.53,-0.07,-1.66,JOG
-7.12,-9.54,4.49,1.57,-1.22,-3.41,JOG
-26.8,-6.76,-5.82,4.71,-1.32,-6.35,JOG
-28.47,9.04,-6.63,3.31,-0.83,-3.22,JOG
-14.34,9.17,-12.03,2.93,1.35,-2.07,JOG
-3.92,10.32,-10.69,0.68,-0.37,0.18,JOG
4.89,10.35,-6.89,0.3,1.66,0.14,JOG
-15.71,5.09,-12.91,-1.68,0.82,1.56,JOG
-27.53,5.41,-10.83,-2.92,0.8,2.23,JOG
-31.35,-3.25,-9.04,-4.31,0.8,3.4,JOG
-6.76,-3.06,-0.84,-3.1,0.38,2.63,JOG
1.96,-3.8,2.98,-1.23,0.69,0.68,JOG
3.74,-9.88,1.86,-0.7,0.32,0.2,JOG
6.34,-10.03,9.77,1.75,0.12,-0.95,JOG
-3,-9.41,5.89,2.06,-1.55,-2.47,JOG
-21.26,-8.69,1.51,5.08,-2.6,-4.93,JOG
-33.31,-4.06,-13.58,5.09,2.51,-4.77,JOG
-16.99,4.16,-16.3,2.19,-2.02,-0.57,JOG
-3.76,9.52,-8.6,1.58,1.44,-0.78,JOG
1.83,7.05,-13.01,0.39,0.6,0.19,JOG
-7.77,1.75,-18.07,-1.92,0.72,0.77,JOG
-17.02,2.26,-11.49,-4.37,0.03,1.55,JOG
-44.44,-7.23,-13.93,-4.86,-1.15,3.77,JOG
-18.55,-8.02,-1.19,-3.97,0.44,4.89,JOG
0.28,-6.58,3.54,-2.01,1.54,2.6,JOG
3.85,-9.34,0.42,-0.84,-0.6,1.37,JOG
7.39,-10.3,6.78,-0.8,0.19,-0.1,JOG
6.03,-8.67,3.4,1.03,-0.83,-1.66,JOG
-2.51,-3.43,9.56,2.16,-1.57,-3.58,JOG
-37.4,-7.32,-10.94,3.98,0.98,-6.05,JOG
-28.02,4.26,-12.16,1.92,-0.78,-1.74,JOG
-13.35,8.31,-1.88,0.55,-0.2,-0.45,JOG
-2.39,6.1,-2.21,2.29,0.51,1.15,JOG
0.61,3.66,-10.92,0.96,1.07,0.89,JOG
-3.39,3.04,-11,-0.81,0.44,1.76,JOG
-30.29,2.39,-4.86,-2.87,-4.2,1.28,JOG
