acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-5.39,-7.62,2.07,-0.14,0.23,-0.17,WAL
-6.08,-7.58,2.35,-0.1,0.44,-0.2,WAL
-7.12,-7.05,2.02,-0.39,0.2,-0.07,WAL
-7.46,-6.9,1.97,-0.4,-0.21,0.03,WAL
-8.03,-6.29,1.1,-0.7,-0.72,0.56,WAL
-7.94,-7.49,2.1,-0.54,-0.76,0.97,WAL
-7.68,-8.18,0.47,-0.03,-0.45,0.84,WAL
-7.1,-7.41,0.93,-0.33,-0.27,0.89,WAL
-5.84,-6.73,1.1,-0.21,-0.51,0.96,WAL
-5.13,-7.51,0.92,-0.03,-0.45,0.78,WAL
-4.25,-7.32,0.74,-0.18,-0.24,0.39,WAL
-3.57,-7.87,1.22,0.09,-0.2,0.08,WAL
-3.43,-8.46,0.72,0.15,0.28,-0.84,WAL
-4.03,-8.31,1.44,0.16,0.4,-1.05,WAL
-4.41,-11.74,2.11,1.13,0.65,-1.71,WAL
-5.31,-8.96,0.41,0.13,1.29,-2.04,WAL
-6.68,-7.89,2.52,0.09,0.8,-2.03,WAL
-7.79,-8.3,2.37,0.26,0.15,-1.23,WAL
-7.39,-7.74,1.3,0.26,0.64,-1.07,WAL
-8.15,-6.56,1.71,-0.22,0.72,-0.5,WAL
-7.68,-5.94,1.66,-0.08,0.21,-0.1,WAL
-7.94,-6.23,1.02,-0.48,-0.34,0.49,WAL
-7.65,-7.31,1.36,-0.53,-0.91,0.89,WAL
-7.16,-8.17,1.24,-0.65,-0.47,1.39,WAL
-8.12,-12.97,3.39,0.15,-0.53,1.55,WAL
-7.13,-11.02,0.03,-0.65,-0.35,1.83,WAL
-5.63,-10.55,2.44,-0.43,-0.52,2.01,WAL
-3.64,-9.56,0.61,-0.26,-0.44,2.08,WAL
-2.08,-7.77,0.57,-0.37,0.44,1.18,WAL
-1.67,-6.88,0.96,-0.38,0.28,0.7,WAL
-1.55,-6.9,0.94,-0.18,-0.29,0.31,WAL
-1.8,-7.66,0.49,0.03,-0.13,-0.74,WAL
-3.32,-8.56,1.69,0.14,0.12,-1.59,WAL
-5.81,-10.17,2.17,0.15,-0.32,-1.95,WAL
-6.4,-12.18,0.74,1.41,0.32,-2.83,WAL
-8.32,-9.25,0.93,-0.33,1.71,-2.69,WAL
-9.3,-7.83,3.44,-0.31,-0.13,-1.64,WAL
-6.81,-7.23,0.78,0.48,0.59,-0.85,WAL
-7.79,-5.94,0.5,-0.04,0.96,-0.7,WAL
-7,-5.78,1.07,-0.25,-0.38,-0.02,WAL
-7.89,-6.64,1.2,-0.36,-0.53,0.24,WAL
-8.22,-8.46,0.71,-0.21,-0.8,0.91,WAL
-7.6,-9.09,1.31,-0.67,0,1.26,WAL
-9.09,-12.6,1.47,0.22,-1.11,1.86,WAL
-5.91,-11.54,1.99,-0.88,-0.62,2.47,WAL
-3.87,-10.59,1.75,0.05,0.08,2.17,WAL
-1.17,-8.09,0.11,0,1.14,1.62,WAL
-0.59,-8.29,0.33,0.03,0.54,1.19,WAL
-1.05,-8.28,0.2,-0.17,-0.5,0.49,WAL
-1.26,-8.15,0.23,-0.34,-0.31,-0.23,WAL
-3.38,-8.6,1.84,-0.09,-0.08,-1.35,WAL
-4.44,-8.9,1.35,0.22,-0.07,-1.71,WAL
-7.07,-13.41,4.66,0.94,-0.06,-2.22,WAL
-8.42,-10.15,-1.28,0.28,0.25,-2.49,WAL
-8.22,-7.9,3.56,-0.99,0.34,-1.81,WAL
-7.11,-6.73,2.67,-0.25,-0.43,-1.02,WAL
-6.6,-6.54,1.16,0.35,0.44,-0.81,WAL
-6.81,-6.32,0.92,0.02,0.36,-0.67,WAL
-7.74,-6.7,1.26,-0.08,-0.44,0.02,WAL
-7.82,-7.52,1.74,-0.37,-0.24,0.36,WAL
-7.01,-8,1.3,-0.31,0.03,0.79,WAL
-7.71,-9.29,2.36,-0.64,0.12,1.13,WAL
-8.56,-13.33,2.36,0.22,-1.14,1.95,WAL
-5.61,-12.51,0.9,-0.2,0.1,2.21,WAL
-3.75,-9.78,1.16,-0.23,0.87,1.8,WAL
-2.23,-8.21,0.99,-0.32,0.49,1.53,WAL
-1.57,-7.44,0.43,-0.43,-0.17,1.19,WAL
-1.34,-7.42,0.73,-0.23,-0.19,0.48,WAL
-1.57,-8.27,0.24,-0.05,0.05,-0.08,WAL
-2.83,-8.33,1.32,0,0.02,-1.01,WAL
-3.51,-8.65,1.45,-0.24,-0.29,-1.2,WAL
-6.12,-13.29,4.11,1.03,-0.39,-1.94,WAL
-6.93,-11.45,-0.64,-0.05,-0.09,-1.94,WAL
-7.82,-9.56,3.71,-0.78,0.25,-2.22,WAL
-7.18,-7.58,2.85,-0.18,-0.52,-1.18,WAL
-6.37,-6.66,1.13,0.25,0.44,-1.12,WAL
-6.49,-6.09,1.04,0.39,0.63,-0.77,WAL
-7.11,-6.02,0.07,0.27,0.24,-0.49,WAL
-7.55,-6.64,0.67,-0.1,-0.14,-0.05,WAL
-7.26,-7.03,0.46,-0.22,-0.34,0.76,WAL
-7.22,-7.44,0.35,-0.7,-0.09,0.89,WAL
-9.96,-13.13,3.2,-0.18,-1.27,1.49,WAL
-8.2,-12.71,1.14,-0.51,-0.57,2.43,WAL
-4.47,-12.02,2.37,-0.02,0.73,2.51,WAL
-2.1,-9.15,0.9,-0.16,1.06,1.61,WAL
-1.77,-8.03,0.56,-0.51,-0.61,1.39,WAL
-1.23,-7.82,1.19,-0.69,-0.91,0.57,WAL
-1.57,-7.32,0.9,-0.09,-0.76,0.35,WAL
-2.01,-8.12,0.3,-0.04,-0.24,-0.53,WAL
-3.2,-8.47,1.29,0.24,0.14,-1.07,WAL
-4.21,-8.62,2.4,0.2,0.24,-1.44,WAL
-6.75,-13.59,0.4,1.72,0.11,-2.2,WAL
-7.65,-9.72,1.57,-1.01,0.9,-2.24,WAL
-8.15,-7.86,4.64,-0.55,-0.43,-1.78,WAL
-6.38,-7.75,1.61,0.47,-0.28,-1.13,WAL
-6.87,-6.85,0.21,0.18,0.71,-0.92,WAL
-5.6,-6.18,1.27,-0.14,0.17,-0.58,WAL
-5.95,-6.43,0.56,-0.2,-0.23,-0.44,WAL
-6.98,-6.37,1.11,-0.46,-0.36,-0.33,WAL
-7.21,-6.69,0.58,-0.55,-0.49,0.31,WAL
-8.78,-9.92,3.78,-0.48,-0.06,0.94,WAL
-10.22,-13.77,-0.06,0.31,-1.2,1.82,WAL
-6.38,-12.49,1.98,-0.71,0.23,2.51,WAL
-3.64,-10.85,2.33,-0.06,0.6,2.29,WAL
