acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.95,-5.81,3.95,0.29,0.73,-0.21,FALL
-3.99,-6.08,3.87,0.61,0.33,-0.23,FALL
-3.75,-6.4,4.33,0.68,0.91,-0.19,FALL
-6.96,-5.16,5.98,0.74,0.94,0.25,FALL
-3.14,-6.22,5.63,0.95,0.77,0.57,FALL
-7.87,-6.82,7.36,1,1.55,0.33,FALL
-9.61,-11,4,0.94,1.65,-0.19,FALL
-12.56,-11.81,5.97,0.85,2.08,1.44,FALL
-9.56,-19.67,1.25,4.18,-2.97,2.8,FALL
-5.77,-16.46,4.63,6.51,-0.36,3.96,FALL
12.94,-11.4,4.19,2.87,8.01,2.64,FALL
5.63,-3.32,-12.58,4.85,3.81,0.13,FALL
-13.49,25.1,-10.41,-3.68,4.6,-0.67,FALL
-13.02,21.59,7.81,-8.6,-2.52,1.04,FALL
-12.34,8.43,-7.14,3.32,3.56,0.25,FALL
-11.45,2,-0.18,-0.22,1.37,3.02,FALL
-0.39,0.18,2.51,-0.45,3.8,4.17,FALL
4.99,2.12,6.38,-0.01,6.74,1.68,FALL
5.71,4.52,3.8,3.61,2.28,-0.73,FALL
3.45,5.51,2.87,3.97,-1.46,-1.75,FALL
-53.05,11.45,-70.31,8.73,-4.11,-5.73,FALL
-3.53,-15.34,-8.66,1.1,-0.17,-0.64,FALL
-1.16,0.06,-2.97,-5.45,-0.62,2.08,FALL
5.56,6.4,12.62,-1.19,-2.56,2.76,FALL
-9.14,0.52,-11.35,1.67,-2.09,-3.85,FALL
-10.44,0.15,-9.62,0.5,1.48,0.13,FALL
-3.51,1,-7.01,-0.64,-1.18,-0.08,FALL
-7.33,2.76,-7.3,-0.14,-0.21,-0.49,FALL
-6.47,2.26,-6.21,-0.05,-0.32,-0.27,FALL
-7.46,1.41,-6.96,0.04,-0.27,-0.27,FALL
-5.67,2.56,-7.19,-0.23,-0.6,0.01,FALL
-5.82,2.21,-6.78,-0.76,-1.06,-0.61,FALL
-8.07,1.45,-5.3,-0.83,-1.29,-0.58,FALL
-7,2.35,-5.41,-0.75,-1.49,-0.73,FALL
-10.51,0.74,-4.37,-0.88,-1.57,-0.81,FALL
-22.51,5.05,-9.67,-1.15,0.62,1.42,FALL
-3.1,4.72,-0.16,-1.36,-1.2,1.27,FALL
6.35,-0.91,2.8,1.54,-2.94,-1.13,FALL
-31.42,-3.31,-6.45,1.12,-0.19,-1.7,FALL
-4.55,0.21,-2.04,-0.38,-0.22,1.94,FALL
-10.18,3.86,-1.64,0.05,0.85,-0.14,FALL
-8.37,1.93,-3.94,0.26,-0.19,0.18,LYI
-8.98,2.4,-3.05,-0.08,-0.48,-0.16,LYI
-8.88,2.34,-2.23,-0.22,-0.33,-0.07,LYI
-9.42,2.08,-1.79,-0.16,-0.24,-0.13,LYI
-9.25,2.16,-1.62,-0.11,0.14,-0.03,LYI
-9.14,2.04,-2.38,-0.06,0.1,-0.03,LYI
-9.02,2.12,-2.28,-0.13,-0.1,0.01,LYI
-9.11,2.14,-2.01,-0.12,-0.14,-0.03,LYI
-9.13,2.15,-1.8,-0.11,-0.05,-0.02,LYI
-9.19,2.1,-1.98,-0.08,0.01,-0.02,LYI
-9.12,2.09,-2.05,-0.07,0.01,-0.02,LYI
-9.07,2.13,-2.05,-0.09,-0.03,-0.02,LYI
-9.18,2.1,-2.02,-0.1,-0.04,-0.01,LYI
-9.13,2.1,-1.94,-0.09,-0.04,-0.02,LYI
-9.17,2.08,-2,-0.09,0.02,-0.03,LYI
-9.11,2.09,-1.99,-0.1,-0.01,-0.01,LYI
-9.12,2.08,-1.96,-0.08,-0.03,-0.02,LYI
-9.11,2.1,-1.98,-0.09,-0.01,-0.02,LYI
-9.17,2.07,-1.96,-0.08,-0.01,-0.02,LYI
