acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-1.08,8.32,-6.40,0.28,0.24,-0.09,JOG
0.58,8.09,-5.54,1.14,1.95,1.88,JOG
-0.93,6.91,-2.62,1.70,3.46,3.57,JOG
-30.31,18.79,3.84,-0.44,0.98,5.59,JOG
-20.08,19.00,10.33,-0.81,0.99,5.82,JOG
-3.68,4.36,0.23,-1.03,2.43,2.64,JOG
-0.52,-5.49,2.73,-2.48,1.49,0.79,JOG
2.46,-12.43,-0.20,-0.91,0.04,0.91,JOG
6.84,-11.47,3.60,-0.38,0.34,-2.38,JOG
-2.77,-8.37,7.07,1.79,-0.84,-3.48,JOG
-14.06,4.27,11.15,2.24,-1.63,-3.86,JOG
-22.46,20.39,10.52,1.10,-1.78,-5.13,JOG
-27.16,23.42,7.16,-1.22,-3.15,-2.77,JOG
-7.75,14.41,6.08,-1.11,-2.11,-0.96,JOG
-3.71,8.06,-0.40,1.10,-0.17,-0.84,JOG
1.68,3.50,-7.15,2.06,1.71,0.84,JOG
1.43,0.23,-7.36,1.63,3.13,2.57,JOG
3.09,3.39,-4.18,0.22,3.52,3.21,JOG
-17.93,27.02,-5.79,-0.54,2.58,2.69,JOG
-16.68,27.94,6.58,-0.71,0.73,4.02,JOG
-4.90,6.61,0.58,-0.32,3.36,1.75,JOG
1.46,-5.50,3.55,-0.42,1.61,1.79,JOG
1.47,-13.08,-0.43,-0.95,0.67,-0.16,JOG
6.14,-11.37,4.98,-0.61,-0.38,-2.42,JOG
-6.92,-5.00,7.85,0.36,-1.56,-4.08,JOG
-15.58,13.41,12.83,-0.10,-2.31,-4.63,JOG
-31.77,24.01,12.42,-0.13,-2.76,-4.51,JOG
-18.05,17.50,7.24,-0.30,-2.70,-2.34,JOG
-5.73,8.15,-1.33,0.72,-1.24,-2.25,JOG
-2.74,5.81,-7.90,0.75,-1.09,-0.50,JOG
1.53,6.36,-5.92,0.48,0.59,1.19,JOG
-1.72,6.71,-3.96,1.25,3.29,2.62,JOG
-16.03,18.00,-4.81,0.36,1.58,4.35,JOG
-19.67,22.13,9.43,-1.61,0.89,6.15,JOG
-6.58,10.66,7.03,0.77,2.05,3.44,JOG
0.12,-4.41,0.56,-0.37,2.61,1.37,JOG
4.07,-11.41,0.54,-0.99,1.86,-0.19,JOG
5.58,-10.92,3.23,-1.27,0.47,-1.78,JOG
-2.79,-6.08,10.34,1.12,-1.32,-3.56,JOG
-12.95,5.58,10.74,2.03,-1.13,-4.30,JOG
-30.10,20.20,10.18,0.27,-3.35,-5.26,JOG
-25.37,19.56,10.13,0.91,-2.21,-3.07,JOG
-5.07,8.71,-5.26,0.90,-1.18,-1.24,JOG
2.18,5.49,-8.40,0.34,-0.90,-0.63,JOG
-0.71,6.57,-10.22,-0.29,1.15,1.61,JOG
-4.74,10.77,-5.19,-0.07,3.74,2.82,JOG
-25.28,21.66,-1.42,-0.37,2.11,5.50,JOG
-12.51,12.74,5.24,-1.47,0.81,5.51,JOG
-2.04,1.29,0.41,-2.00,2.54,2.16,JOG
1.02,-4.22,1.38,-1.54,1.04,0.76,JOG
-0.25,-10.03,0.84,-0.89,1.01,-0.39,JOG
3.72,-7.02,6.46,-0.53,1.41,-1.34,JOG
-5.86,-1.57,10.99,1.89,-0.26,-3.09,JOG
-19.35,12.80,11.09,1.94,-1.63,-5.27,JOG
-28.11,19.15,10.03,1.02,-3.17,-3.83,JOG
-12.08,10.76,3.02,1.04,-2.87,-2.34,JOG
-5.09,7.15,-6.42,1.05,-1.82,-1.89,JOG
-0.43,8.74,-10.56,-0.26,-0.88,0.44,JOG
-2.35,9.03,-7.03,-0.28,1.19,2.19,JOG
-10.17,16.59,-2.48,0.46,3.69,4.17,JOG
-29.35,20.19,1.69,-1.42,0.70,6.61,JOG
-7.37,9.18,9.48,-1.50,1.08,4.64,JOG
-1.89,-3.22,3.94,-1.25,2.77,1.68,JOG
0.51,-9.23,1.47,0.36,1.59,1.12,JOG
4.15,-8.83,2.43,0.36,2.30,0.28,JOG
-2.30,-3.57,9.05,1.82,-0.68,-2.58,JOG
-7.68,7.93,9.65,2.05,-0.94,-3.47,JOG
-23.33,19.31,5.70,1.58,-3.71,-4.54,JOG
-22.04,18.49,4.10,-0.24,-4.05,-3.78,JOG
-7.17,8.66,2.38,-0.22,-2.33,-2.49,JOG
-1.86,5.90,-4.21,0.71,-1.30,-1.99,JOG
1.97,8.40,-9.31,0.47,-0.27,-0.15,JOG
-0.22,7.57,-6.77,1.10,1.55,2.40,JOG
-14.75,20.29,-7.28,0.37,1.69,3.25,JOG
-24.34,21.79,4.20,-1.26,2.69,5.31,JOG
-9.49,6.31,4.41,0.27,3.92,2.98,JOG
-3.63,-5.78,1.91,-0.97,3.61,1.47,JOG
3.62,-13.46,5.80,-1.20,1.66,1.42,JOG
6.55,-10.86,9.36,0.52,-0.17,-2.37,JOG
-10.56,-1.69,7.96,1.66,-1.03,-4.16,JOG
-24.72,14.45,8.25,0.87,-3.32,-4.60,JOG
-28.51,19.57,7.48,0.24,-4.04,-3.46,JOG
-11.20,9.75,2.40,1.23,-2.71,-2.75,JOG
-4.72,5.42,-5.25,1.87,-2.00,-2.11,JOG
-0.30,7.51,-12.06,0.62,-0.14,-0.71,JOG
-1.40,10.74,-7.14,0.49,1.95,1.70,JOG
-15.79,16.37,-4.59,0.24,2.57,3.97,JOG
-26.26,19.94,7.00,-0.16,1.53,6.00,JOG
-9.54,8.14,7.57,0.83,2.78,3.46,JOG
-1.43,-2.82,0.26,0.08,2.69,1.30,JOG
0.95,-10.13,4.24,-0.72,0.75,0.43,JOG
8.34,-10.75,2.94,-0.37,0.80,-1.63,JOG
-4.82,-6.28,7.55,0.66,-1.30,-4.16,JOG
-16.86,8.49,10.05,-0.18,-3.40,-4.89,JOG
-33.47,17.99,12.80,-0.91,-3.31,-4.62,JOG
-18.30,13.38,6.50,0.46,-2.85,-2.38,JOG
-7.44,7.41,-4.35,1.17,-1.41,-2.15,JOG
-2.04,6.87,-11.17,0.61,-0.43,-0.62,JOG
-0.42,9.44,-9.46,-0.08,0.49,1.17,JOG
-10.41,11.93,-3.71,0.87,2.83,3.00,JOG
-37.43,21.18,2.09,-0.89,2.33,4.36,JOG
-18.71,11.83,11.32,-0.33,2.55,5.27,JOG
-3.16,1.29,4.09,0.04,2.98,2.85,JOG
0.46,-6.59,2.52,-0.40,3.34,0.06,JOG
0.71,-11.82,3.87,-0.11,1.68,0.06,JOG
9.89,-10.98,6.50,0.33,-0.01,-2.02,JOG
-6.82,-6.01,4.40,1.58,-1.91,-4.03,JOG
-23.45,9.27,5.83,0.09,-4.44,-4.90,JOG
-39.30,17.59,17.15,-0.34,-3.63,-4.19,JOG
-16.12,10.58,2.23,1.87,-1.08,-2.80,JOG
-6.22,6.72,-8.21,1.56,-1.83,-1.29,JOG
0.12,6.52,-10.20,0.91,-0.57,-0.37,JOG
-4.00,8.62,-7.50,0.85,1.64,1.40,JOG
-15.50,14.28,-5.78,0.72,1.81,3.23,JOG
-26.56,18.72,3.13,-0.68,2.51,5.73,JOG
-13.15,8.24,2.80,-1.03,2.18,3.50,JOG
-3.92,-3.04,-0.01,-2.18,3.59,1.81,JOG
2.19,-7.97,3.74,-2.63,0.98,0.56,JOG
2.22,-10.72,3.76,-0.49,0.89,-0.37,JOG
1.20,-8.68,6.57,1.57,0.36,-3.34,JOG
-9.02,-0.99,2.82,2.24,-0.93,-3.77,JOG
-31.81,10.32,6.60,0.57,-3.82,-5.08,JOG
-32.24,15.10,10.11,0.60,-3.18,-3.38,JOG
-10.16,8.63,0.71,0.90,-1.93,-1.81,JOG
-4.95,6.36,-5.20,0.62,-2.12,-1.36,JOG
-2.47,11.83,-10.44,0.20,-0.23,-0.16,JOG
-13.78,11.24,-6.36,0.88,1.45,3.14,JOG
-21.27,12.50,-0.48,-0.86,3.81,5.95,JOG
-20.25,11.99,3.65,-1.86,2.74,7.12,JOG
-9.05,4.76,6.66,-1.09,1.23,4.79,JOG
0.10,-5.70,2.57,-0.69,1.62,2.00,JOG
2.22,-12.20,1.52,0.09,1.38,-0.01,JOG
5.60,-12.50,1.25,0.02,0.82,-1.68,JOG
-4.08,-7.08,7.86,0.76,-0.74,-4.30,JOG
-16.06,6.20,12.74,0.54,-1.23,-6.41,JOG
