acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.91,-9.52,-0.18,-0.11,-0.16,0.17,RA
-1.69,-9.54,-0.09,-0.09,-0.04,-0.08,RA
-1.53,-9.68,-0.24,-0.01,0.02,-0.09,RA
-1.81,-9.57,0.07,-0.04,-0.09,-0.12,RA
-1.8,-9.77,0.04,-0.01,0.06,-0.17,RA
-1.83,-9.62,-0.17,0.04,0.09,-0.17,RA
-2,-9.77,-0.26,0,0.02,-0.12,RA
-2.04,-9.57,-0.11,-0.06,0.05,-0.12,RA
-2.36,-9.84,-0.54,-0.09,0.03,-0.07,RA
-3.5,-9.64,-0.46,-0.32,-0.4,0.11,RA
-3.77,-9.79,-0.38,-0.38,-0.48,0.37,RA
-6.47,-9.7,-1.24,-0.5,-1.74,0.84,RA
-7.4,-10.79,-2.54,-0.96,-3.03,1.71,RA
-8.73,-10.44,-2.16,-1.09,-3.8,2.11,RA
-9.46,-10.45,-2.23,-1.41,-5.2,3.35,RA
-8.95,-10.37,-1.22,-1,-4.99,3.7,RA
-7.85,-9.25,0.75,-0.95,-5.32,3.48,RA
-9.91,-8.16,2.94,-0.22,-4.81,3.7,RA
-8.62,-7.48,4.24,-0.24,-4.08,3.45,RA
-5.19,-5.95,5.4,-0.08,-4.63,3.59,RA
-2.75,-4.35,5.95,0.14,-4.79,3.33,RA
-0.25,-3.35,5.18,0.04,-3.8,2.24,RA
1,-2.47,6.12,0.55,-2.09,1.49,RA
2.19,-2.35,5.24,0.55,-1.41,1.03,RA
2.05,-1.59,5.85,0.08,-0.94,0.55,RA
2.43,-0.91,7.7,-0.07,-0.44,0.4,RA
2.25,-0.62,7.85,-0.02,0.14,0.21,RA
2.36,-0.29,9.65,0.2,0.07,0.4,RA
2.29,-0.74,9.24,-0.13,-0.22,0.16,RA
2.03,-0.37,9.52,0.1,0.42,-0.17,RA
1.8,-0.34,9.15,-0.08,0,0.08,RA
2.52,-0.56,9.38,-0.01,0.14,0.07,RA
1.97,-0.46,9.97,-0.22,0,-0.05,RA
2.03,-0.29,9.82,-0.04,-0.05,0,RA
2,-0.48,9.28,-0.07,0.1,-0.12,RA
1.98,-0.28,9.57,-0.14,-0.04,0.05,RA
2.16,-0.4,9.35,-0.19,0.07,-0.11,RA
