acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-3.56,-8.08,3.84,0.15,0.59,1.08,WAL
-2.92,-8.23,3.02,0.3,0.23,0.98,WAL
-2.43,-8.44,2.38,0.44,-0.06,1.02,WAL
-2.13,-8.96,2.1,0.34,-0.29,0.82,WAL
-1.74,-9.5,2.27,0.12,-0.24,0.45,WAL
-1.58,-10.72,2.62,0.26,-0.04,-0.27,WAL
-1.66,-11.02,2.99,-0.11,0,-0.94,WAL
-1.34,-8.76,2.37,-0.82,0.36,-1.42,WAL
-1.91,-10.06,3.53,-0.46,0.7,-1.51,WAL
-2.05,-10.66,3.45,-0.45,0.84,-1.4,WAL
-1.74,-9.15,3.13,-1.04,0.88,-1.6,WAL
-2.48,-7.96,3.51,-1.08,0.63,-1.78,WAL
-3.35,-7.3,3.57,-0.91,0.08,-1.34,WAL
-4.12,-7.73,3.94,-0.87,-0.49,-0.69,WAL
-4.41,-9.56,4.31,-0.43,-0.35,-0.31,WAL
-5.02,-12.39,3.58,0.78,-0.38,0.02,WAL
-4.2,-12.27,3.1,0.57,0.18,0.63,WAL
-2.45,-8.33,2.76,-0.67,1.33,0.88,WAL
-3.25,-10.3,3.06,0.32,-0.23,0.99,WAL
-3.49,-11.86,1.46,0.69,-1.78,1.97,WAL
-2.41,-10.18,1.17,0.53,-1.6,2.16,WAL
-1.74,-8.26,1.97,0.49,-0.67,1.81,WAL
-1.77,-8.33,1.69,0.83,-0.36,1.63,WAL
-1.25,-8.37,1.54,0.63,-0.46,1.53,WAL
-0.81,-9.79,2.24,0.56,-0.69,0.99,WAL
-0.61,-11.25,2.38,0.65,-0.24,0.36,WAL
-0.17,-12.22,4.03,0.04,0.51,-0.58,WAL
-1.12,-10,3,-0.88,0.69,-1.21,WAL
-0.79,-10.97,4.3,-0.52,0.92,-1.26,WAL
-1.36,-9.62,3.11,-0.79,1.01,-1.65,WAL
-1.59,-8.35,2.72,-1.05,1.17,-1.75,WAL
-2.52,-7.61,2.71,-0.92,1.05,-1.84,WAL
-3.88,-7.43,3.13,-0.92,0.49,-1.33,WAL
-4.71,-8.6,3.82,-0.49,0.42,-1.09,WAL
-6.34,-10.46,3.97,0.08,-0.21,-1.1,WAL
-6.47,-11.1,2.93,0.24,-0.58,-0.31,WAL
-4.15,-9.27,3.62,-0.52,0.76,0.17,WAL
-4.23,-10.76,2.78,0.21,0.27,0.16,WAL
-4.23,-11.6,1.3,0.59,-0.78,1,WAL
-2.97,-10.4,2,0.32,-0.87,1.72,WAL
-2.54,-8.78,2.07,0.24,-0.17,1.61,WAL
-2.52,-8.09,2.02,0.17,-0.01,1.55,WAL
-1.77,-7.98,1.38,0.43,-0.13,1.67,WAL
-1.17,-8.95,1.71,0.45,-0.22,1.4,WAL
-0.23,-11.21,1.53,0.64,-0.16,0.98,WAL
0.25,-11.65,1.76,0.1,-0.41,0.17,WAL
-1.32,-10.34,2.13,-0.65,-0.64,-0.72,WAL
-0.73,-11.13,2.82,-0.32,-0.5,-0.54,WAL
-0.85,-10.35,3.33,-0.54,0.37,-1.2,WAL
-1.74,-9.09,2.84,-0.97,0.77,-1.71,WAL
-1.99,-7.77,2.97,-0.79,1.29,-1.64,WAL
-3.18,-7.17,3.15,-0.54,0.85,-1.69,WAL
-4.57,-7.4,4.13,-0.65,-0.5,-1.23,WAL
-5.06,-9.56,5.16,0,-0.36,-0.66,WAL
-6.32,-12.05,4.66,0.78,-0.2,-0.76,WAL
-5.34,-10.54,3.34,0.02,0.2,-0.13,WAL
-4.45,-9.17,4.09,-0.31,0.29,0.18,WAL
-4.44,-10.74,3.03,0.42,-0.86,0.75,WAL
-3.43,-10.65,1.92,0.43,-1.06,1.54,WAL
-2.15,-9.79,1.65,0.49,-0.69,1.85,WAL
-1.65,-8.18,1.57,0.26,-0.3,1.77,WAL
-1.2,-7.24,1.47,0.28,-0.23,1.61,WAL
-1.16,-7.15,1.76,0.16,-0.11,1.25,WAL
-1.42,-9.34,2.06,0.61,-0.43,0.95,WAL
-1,-11.24,2.25,0.47,-0.42,0.73,WAL
1.26,-10.12,1.86,-0.24,0.41,-0.02,WAL
-0.23,-11.75,3.09,-0.43,1.14,-1.62,WAL
-2.52,-12.06,2.75,-0.78,-0.02,-1.81,WAL
