acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-3.63,-8.74,2.41,0.02,-0.12,-0.25,WAL
-3.52,-9.05,1.79,0.06,0.03,-0.23,WAL
-3.77,-9.01,1.98,-0.11,0.2,-0.22,WAL
-3.32,-8.87,2.02,-0.08,0.08,-0.04,WAL
-3.11,-9.04,1.88,-0.03,0.26,-0.13,WAL
-2.99,-9.13,1.61,-0.07,0.35,-0.21,WAL
-3.13,-9.21,2.02,-0.18,0.11,-0.18,WAL
-3.03,-9.42,1.86,-0.23,0,-0.15,WAL
-2.94,-8.84,2,-0.25,0.1,-0.2,WAL
-4.27,-9.53,1.92,-0.01,-0.54,-0.11,WAL
-5.29,-9.44,0.97,-0.08,-0.43,-0.05,WAL
-6.16,-8.1,0.93,-0.49,-0.28,0.29,WAL
-5.38,-8.84,1.92,-0.13,-0.46,0.66,WAL
-5.01,-9.45,0.5,0.08,-0.16,0.62,WAL
-4.58,-9,0.81,-0.1,-0.12,0.74,WAL
-3.55,-8.97,0.74,-0.14,-0.24,0.83,WAL
-2.24,-9.01,0.82,-0.07,-0.02,0.82,WAL
-1.37,-9.11,0.66,0,0.38,0.47,WAL
-1.07,-8.8,0.95,0.1,0.47,-0.02,WAL
-1.76,-10.61,2.91,0.27,0.6,-0.22,WAL
-2.54,-10.82,0.41,0.81,0.66,-0.82,WAL
-3.76,-8.79,1.49,-0.3,1.03,-0.85,WAL
-5.46,-9.11,2.33,0.02,-0.35,-0.77,WAL
-5.15,-7.76,1.01,-0.11,0.11,-0.66,WAL
-7.12,-6.92,0.88,-0.09,0.33,-0.84,WAL
-7.45,-7.35,1.47,-0.03,-0.27,-0.3,WAL
-8.78,-8.24,0.11,-0.15,-0.5,-0.11,WAL
-7.7,-7.73,1.35,-0.88,-0.54,0.84,WAL
-6.67,-8.48,2.06,-0.62,-0.52,1.03,WAL
-5.86,-11.52,2.3,0.02,-0.45,1.09,WAL
-3.61,-9.92,1.76,-0.54,-0.03,1.12,WAL
-2.52,-11.61,2.44,0.19,-0.28,1.32,WAL
-0.07,-10.64,-0.02,0.01,0.44,0.97,WAL
0.23,-8.74,0.65,-0.3,0.81,0.26,WAL
-0.05,-8.44,0.84,-0.05,-0.09,-0.33,WAL
-0.06,-8.66,0.45,0.07,-0.28,-0.77,WAL
-2.77,-9.49,0.86,0.15,-0.48,-1.33,WAL
-3.43,-9.95,0.9,0.25,-0.41,-1.32,WAL
-6.92,-12.76,0.46,0.62,-0.65,-1.34,WAL
-6.75,-8.34,1.26,-1.1,0.35,-0.95,WAL
-8.83,-8.17,3.41,-0.18,-0.11,-0.61,WAL
-7.9,-8.25,1.11,0.24,0.08,-0.17,WAL
-7.58,-7.32,1.29,-0.52,-0.1,0.34,WAL
-6,-6.81,2.17,-0.56,-0.59,0.95,WAL
-4.52,-6.59,1,-0.56,-0.27,1.12,WAL
-4.3,-7.56,1.64,-0.45,-0.66,0.99,WAL
-4.08,-10.91,2.45,0.02,-0.26,1.15,WAL
-4.81,-13.47,0.14,0.45,-0.21,0.83,WAL
-0.84,-11.39,1.73,-0.49,0.6,0.94,WAL
-0.42,-10.61,0.66,-0.05,-0.21,0.55,WAL
1.37,-8.68,0.37,-0.45,0.15,0.01,WAL
0.18,-7.81,1.06,-0.27,0.24,-0.78,WAL
-1.84,-8.72,0.87,0.43,0.07,-1.15,WAL
-3.19,-9.22,0.28,0.01,-0.01,-1.44,WAL
-5.46,-9.33,1.5,0.11,-0.25,-1.42,WAL
-7.45,-12.8,3.59,0.58,-0.64,-1.11,WAL
-8.03,-9.2,-2.04,0.01,0.36,-0.91,WAL
-7.97,-7.86,3.46,-0.92,0.51,-0.26,WAL
-8.06,-7.62,2.26,-0.07,-0.7,0.39,WAL
-7.9,-7.54,1.22,-0.33,-0.25,0.84,WAL
-7.42,-8.27,1.54,-0.36,-0.48,1.44,WAL
-4.62,-8.49,2.08,-0.37,-0.01,1.83,WAL
-3.27,-9.09,2.17,-0.03,0.24,1.75,WAL
-1.88,-9.37,0.85,-0.17,0.25,1.41,WAL
-1.58,-9.53,1.67,-0.27,0.05,1.06,WAL
-2.12,-12.37,-0.86,0.34,-0.29,0.49,WAL
