acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-9.39,4.97,-11.8,-0.22,-0.79,0.26,JOG
-11.18,5.55,-14.04,-1.45,-2.3,1.12,JOG
-9.84,3.41,-11.94,-2.53,-0.4,1.75,JOG
-6.01,1.12,-6.81,-3.22,-0.53,1.56,JOG
-2.17,-1.24,-2,-3.22,-0.2,1.45,JOG
0.74,-1.93,2.26,-1.89,0.27,-0.47,JOG
-1.61,-2.06,5.2,0.17,0.24,-1.9,JOG
-5.57,-0.94,7.17,1.62,-0.01,-2.95,JOG
-15.63,-0.26,6.32,3.64,0.19,-2.84,JOG
-26.06,0.43,-3.59,3.67,0.17,-1.45,JOG
-24.21,1.05,-8.04,2.83,-2.6,0.35,JOG
-13.92,2.05,-7.23,1.49,-4.87,1.26,JOG
-7.58,2.86,-9.99,0.68,-5.36,0.6,JOG
-4.44,5.41,-6.8,-0.4,-0.12,0.36,JOG
-6.19,6.07,-2.95,-0.53,3.36,0.34,JOG
-11.87,4.59,-4.47,-1.51,4.67,1.89,JOG
-19.38,4.34,-7.73,-2.66,2.61,3.45,JOG
-16.35,4.75,-5.7,-3.47,0.8,4.39,JOG
-7.65,3.68,0.04,-2.95,-0.74,2.96,JOG
-0.45,-1.8,1.22,-3.1,-0.41,0.81,JOG
-0.52,-7.09,6.49,-2.25,-0.49,-0.56,JOG
-0.2,-7.42,8.47,-0.8,0.1,-0.93,JOG
-4.05,-3.06,10.22,0.65,-0.71,-1.92,JOG
-13.8,1.36,9.2,2.67,0.39,-3.1,JOG
-24.44,8.66,2.43,3.07,-0.24,-2.06,JOG
-17.36,10.5,0.16,1.68,-2.01,-1.3,JOG
-8.76,6.5,-2.25,1.33,-2.66,-1.45,JOG
-4.18,5.03,-5.46,0.31,-1.78,-1.39,JOG
-3.38,5.13,-4.59,0.37,1.78,0.03,JOG
-5.63,5.09,-3.11,-0.02,3.95,0.69,JOG
-10.26,5.82,-4.26,-0.86,6.17,1.52,JOG
-18.09,7.75,-9.03,-2.43,2.51,2.32,JOG
-13.41,8.93,-5.07,-3.59,0.3,2.44,JOG
-7.55,5.67,-0.57,-2.32,-0.43,0.71,JOG
-3.2,0.57,1.05,-2.52,-0.01,-0.41,JOG
-2.35,-4.25,4.18,-2.37,-1.35,-0.8,JOG
-1.42,-5.27,5.15,-1.16,-1.69,-0.29,JOG
