acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.37,-10.54,1.17,0.03,-0.91,1.26,WAL
1.67,-10.25,1.39,-0.09,-0.80,1.54,WAL
3.16,-9.80,1.17,-0.25,-0.13,1.58,WAL
2.89,-9.11,1.63,-0.34,-0.18,1.37,WAL
3.64,-9.06,1.99,-0.26,0.18,0.82,WAL
2.11,-9.20,1.97,-0.01,-0.06,0.34,WAL
1.47,-9.35,2.22,0.33,-0.46,0.30,WAL
1.71,-9.20,1.88,0.07,-0.16,-0.24,WAL
0.59,-9.04,1.93,-0.22,0.16,-0.86,WAL
0.46,-9.50,1.94,-0.41,0.03,-0.99,WAL
0.79,-10.13,2.36,-0.01,0.34,-0.83,WAL
1.21,-9.92,1.68,0.12,0.56,-0.63,WAL
1.52,-9.30,1.86,-0.25,0.63,-0.66,WAL
1.52,-10.07,2.45,-0.24,0.80,-0.96,WAL
1.51,-10.25,2.13,-0.15,1.07,-1.00,WAL
1.30,-10.10,2.02,-0.33,1.11,-1.01,WAL
1.27,-9.63,2.17,-0.34,0.86,-0.88,WAL
1.39,-9.41,2.05,-0.19,0.77,-0.81,WAL
1.04,-9.76,2.00,0.09,0.73,-0.96,WAL
1.21,-9.97,1.53,0.04,0.71,-0.85,WAL
0.96,-10.10,2.14,-0.07,0.58,-0.84,WAL
0.90,-10.24,1.85,0.07,0.41,-0.78,WAL
0.87,-10.54,1.88,0.05,0.15,-0.53,WAL
0.83,-10.90,1.30,0.16,0.11,-0.35,WAL
0.69,-9.84,1.50,-0.44,-0.02,0.08,WAL
0.95,-10.18,1.77,-0.03,-0.33,0.43,WAL
1.01,-9.52,0.86,-0.08,-0.87,1.02,WAL
2.10,-10.07,2.26,-0.24,-0.82,1.22,WAL
1.25,-10.65,1.51,0.31,-1.31,1.12,WAL
1.84,-11.00,1.00,0.16,-1.51,1.54,WAL
1.46,-10.35,1.13,-0.30,-1.21,1.41,WAL
1.24,-10.01,1.58,-0.41,-0.80,1.41,WAL
