acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.12,-6.23,3.24,-0.41,-0.37,0.25,WAL
-7.1,-6.34,3.62,-0.23,-0.2,0.41,WAL
-6.62,-7.11,3.4,-0.02,-0.15,0.45,WAL
-6.46,-7.35,2.98,0.04,0.07,0.44,WAL
-5.86,-7.48,2.76,-0.03,-0.06,0.51,WAL
-5.26,-7.44,2.82,-0.15,0.09,0.4,WAL
-3.61,-9.5,4,0.17,0.09,0.24,WAL
-4.46,-7.71,2.25,0.25,0.5,-0.52,WAL
-3.79,-6.79,2.95,0.32,0.35,-0.38,WAL
-4.1,-8.69,2.74,0.41,0.87,-0.88,WAL
-5.44,-7.68,3.16,0.42,0.76,-1.14,WAL
-5.66,-6.18,2.07,0.15,0.66,-1.06,WAL
-6.34,-6.39,3.37,-0.03,0.45,-0.92,WAL
-6.87,-6.11,3.11,-0.17,-0.01,-0.75,WAL
-7.61,-5.85,3.37,-0.12,0.11,-0.55,WAL
-8.07,-6.74,3.56,-0.17,-0.17,-0.21,WAL
-8.37,-7.22,3.61,-0.2,-0.15,-0.03,WAL
-8.25,-7.61,3.13,-0.1,-0.14,0.33,WAL
-7.93,-7.86,3.03,-0.21,-0.14,0.65,WAL
-7.27,-6.96,2.89,-0.31,-0.32,1.03,WAL
-6.59,-7.58,2.86,-0.24,-0.37,1.24,WAL
-5.86,-7.8,2.65,-0.16,-0.37,1.25,WAL
-5.52,-7.1,2.47,-0.15,-0.24,1.16,WAL
-5.19,-7.39,2.38,-0.01,-0.19,1.1,WAL
-4.53,-7.39,2.15,0,0.03,0.9,WAL
-4.07,-7.53,2.34,0.04,0.02,0.57,WAL
-3.79,-7.52,2.13,0.07,0.22,0.11,WAL
-4.33,-8.41,2.68,0.14,0.17,-0.33,WAL
-4.25,-9.9,3.17,0.21,0.42,-0.91,WAL
-5.34,-7.24,2.09,0.15,0.45,-1.4,WAL
-5.9,-7.79,2.24,0.06,0.46,-1.3,WAL
-5.86,-7.93,2.96,-0.16,0.32,-1.19,WAL
-5.67,-6.55,2.62,-0.02,0.74,-1.33,WAL
-6.1,-6.02,2.9,0.12,0.68,-1.29,WAL
-7.06,-6.27,2.71,0.24,0.87,-1.38,WAL
-8.17,-6.06,2.48,0.22,0.38,-1.08,WAL
-8.79,-6.63,2.36,0.17,0.44,-0.65,WAL
-9.37,-7.91,2.75,-0.07,-0.17,-0.15,WAL
-9.45,-8.98,3.02,-0.01,0.18,0.31,WAL
-8.43,-6.88,2.35,-0.26,-0.01,0.97,WAL
-7.03,-8.12,2.68,-0.3,-0.5,1.43,WAL
-6.85,-8.96,2.69,-0.42,-0.7,1.48,WAL
-6.2,-7.95,2.58,-0.21,-0.47,1.57,WAL
-5.36,-7.27,2.04,-0.13,-0.17,1.64,WAL
-4.42,-7.82,2.38,-0.03,0,1.54,WAL
-3.16,-7.84,1.89,0,0.08,1.09,WAL
-2.9,-7.67,1.95,-0.07,0,0.51,WAL
-3.49,-8.25,2.21,-0.09,-0.12,-0.03,WAL
-3.95,-9.56,3.24,-0.05,-0.03,-0.62,WAL
-4.71,-9.3,2.79,0.18,0.1,-1.33,WAL
-5.21,-7.13,1.83,0.23,0.58,-1.46,WAL
-5.61,-8.76,2.75,0.01,0.12,-1.48,WAL
-5.98,-7.98,2.29,0.02,0.35,-1.65,WAL
-6.03,-6.41,2.67,0.02,0.45,-1.63,WAL
-6.77,-6.67,2.18,0.08,0.43,-1.58,WAL
-7.75,-6.76,2.99,0.1,0.35,-1.48,WAL
-8.66,-6.24,2.18,0.1,0.4,-1.08,WAL
-9.69,-7.55,3.13,-0.11,-0.08,-0.51,WAL
-10.56,-9.96,3.52,-0.06,-0.32,0.06,WAL
-9.65,-7.03,2.13,-0.16,0.16,0.96,WAL
-7.53,-8.35,2.58,-0.21,-0.16,1.82,WAL
-6.28,-9.4,2.16,-0.39,-0.48,1.83,WAL
-5.96,-8.26,2.17,-0.36,-0.53,1.8,WAL
-5.24,-7.86,1.87,-0.19,-0.31,1.79,WAL
-4.73,-8.27,1.79,-0.06,-0.08,1.73,WAL
-3.46,-8.2,1.49,-0.12,-0.01,1.4,WAL
-3.3,-8.02,1.94,-0.1,-0.09,0.9,WAL
-3.31,-8.74,2.01,-0.08,0.07,0.31,WAL
-3.54,-10.14,3.02,0.05,0.1,-0.34,WAL
-4.27,-8.37,1.81,0.08,0.29,-1.2,WAL
-4.89,-7.35,2.35,0.01,0.31,-1.28,WAL
-5.35,-8.63,2.65,-0.07,0.19,-1.45,WAL
-5.57,-7.57,2.34,-0.14,0.23,-1.65,WAL
-5.66,-6.77,2.65,-0.15,0.26,-1.66,WAL
-6.92,-7.14,2.35,-0.1,0.17,-1.7,WAL
-7.55,-7.04,2.95,-0.03,0.14,-1.58,WAL
-8.84,-6.83,2.36,0.04,0.08,-1.29,WAL
-9.41,-7.81,2.39,-0.08,-0.19,-0.73,WAL
-10.11,-9.2,2.85,-0.01,-0.18,-0.22,WAL
-9.87,-7.67,1.76,-0.21,-0.15,0.53,WAL
-8.29,-8.03,2.14,-0.29,-0.26,1.48,WAL
-6.92,-9.44,1.57,-0.41,-0.69,1.8,WAL
-6.71,-8.81,1.92,-0.48,-0.68,1.92,WAL
-5.69,-8.17,1.71,-0.34,-0.46,2.05,WAL
-5.16,-8.71,1.81,-0.11,-0.18,1.99,WAL
-4.24,-8.59,1.49,-0.15,-0.11,1.77,WAL
-3.47,-7.86,1.7,-0.02,0.09,1.3,WAL
-3.52,-8.35,1.81,0.06,0.04,0.74,WAL
-3.73,-8.96,2.1,0.09,0.17,0.12,WAL
-4.12,-9.11,1.91,0.09,0.18,-0.66,WAL
-4.34,-6.96,1.97,0.04,0.44,-0.92,WAL
-4.8,-8.33,2.03,-0.09,0.16,-1.12,WAL
-4.79,-8.27,2.36,-0.13,0.14,-1.48,WAL
-5.16,-6.93,2.02,-0.15,0.25,-1.78,WAL
