acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-15.76,3.55,-9.98,-3.48,2.47,2.37,JOG
-6.82,0.69,-0.55,-3.49,0.04,1.71,JOG
-0.81,-1.61,4.17,-2.93,-0.12,-0.41,JOG
-2.34,-5.25,2.95,-1.66,-1.55,-1.60,JOG
-5.82,-6.14,7.31,-0.83,-3.72,-0.41,JOG
-0.65,-3.19,9.97,0.48,-1.83,-0.23,JOG
-11.61,1.82,9.49,3.08,1.48,-3.31,JOG
-21.74,8.27,0.01,3.29,0.97,-1.91,JOG
-16.48,8.81,-0.59,1.05,-2.01,-1.47,JOG
-6.99,6.15,-0.08,1.10,-2.08,-2.41,JOG
-7.95,5.92,1.26,1.55,-0.87,-2.61,JOG
-3.84,7.07,-3.58,1.82,3.10,0.02,JOG
-5.67,5.05,-8.91,0.22,1.71,1.90,JOG
-11.32,5.21,-8.68,-3.65,3.02,4.08,JOG
-21.07,9.13,-6.01,-3.69,-0.90,4.20,JOG
-12.42,7.26,1.11,-2.98,0.99,3.11,JOG
-6.86,3.36,2.61,-1.46,1.78,1.04,JOG
-3.10,-0.10,2.21,-1.06,2.36,-1.01,JOG
-3.51,-3.45,3.73,-0.51,1.01,-1.72,JOG
0.12,-3.56,4.36,-0.16,1.64,-1.42,JOG
-7.54,-2.28,5.14,1.07,0.87,-2.08,JOG
-14.00,1.33,3.27,2.47,1.61,-1.25,JOG
-23.73,5.13,-4.14,2.37,0.18,-1.24,JOG
-16.24,6.61,-2.85,2.12,-2.82,-0.88,JOG
-7.38,4.03,-0.41,3.07,-3.82,-2.09,JOG
-5.64,3.46,-2.06,3.20,-4.32,-2.65,JOG
-5.61,6.90,-5.94,2.60,0.69,-1.05,JOG
-9.81,5.71,-9.00,0.65,1.62,1.42,JOG
-14.39,4.52,-9.81,-2.72,2.69,3.73,JOG
-22.37,5.62,-7.58,-2.62,1.48,4.30,JOG
-16.15,5.40,-4.68,-3.17,2.41,3.25,JOG
-6.66,2.22,0.38,-3.13,0.84,1.80,JOG
-0.36,-1.53,4.88,-2.54,-0.03,-0.11,JOG
1.16,-6.63,6.29,-0.92,-0.05,-1.64,JOG
0.00,-6.62,5.47,-0.49,0.56,-1.94,JOG
-8.35,-2.68,7.19,0.50,-0.12,-1.67,JOG
-14.22,2.89,3.97,2.20,2.04,-1.62,JOG
-25.56,5.03,-3.91,3.79,0.62,-1.91,JOG
-14.58,7.27,-4.88,1.85,-0.46,-0.88,JOG
-7.23,4.86,-1.75,2.41,-2.77,-1.95,JOG
-2.53,3.93,-1.28,2.57,-1.74,-2.47,JOG
-4.53,6.10,-4.85,2.26,0.96,-1.85,JOG
-11.08,7.00,-9.66,-1.21,6.28,-0.20,JOG
-8.64,1.07,-11.11,-5.91,5.19,2.97,JOG
-13.22,6.95,-14.00,-3.36,-1.90,2.65,JOG
-15.04,2.52,-12.53,-3.45,1.59,1.88,JOG
-7.48,1.84,-5.14,-2.00,1.89,-0.56,JOG
-2.13,0.56,1.83,-1.34,1.54,-2.46,JOG
-0.92,-2.98,4.98,-0.09,-1.42,-4.18,JOG
-3.92,-4.24,2.74,-0.20,0.43,-2.85,JOG
-6.78,-3.56,2.35,0.30,-0.24,-0.12,JOG
-11.21,-2.85,-0.87,1.23,-0.51,0.65,JOG
-24.87,-2.82,-8.90,2.01,0.29,0.17,JOG
-15.63,3.03,-4.22,1.97,0.77,1.02,JOG
-8.52,2.84,-4.15,3.23,-1.71,-0.21,JOG
-4.33,2.07,-2.52,3.76,-3.23,-1.33,JOG
-5.61,3.53,-5.55,2.94,-1.91,-1.36,JOG
-6.10,7.82,-10.29,0.12,1.55,-0.08,JOG
-12.41,5.90,-11.29,-2.71,1.68,1.69,JOG
-19.24,0.73,-13.34,-4.67,0.42,3.61,JOG
-18.68,-1.47,-11.46,-3.61,-0.02,2.84,JOG
-9.35,0.06,-2.38,-3.06,-0.26,1.71,JOG
-4.06,0.92,1.95,-2.04,0.70,-0.01,JOG
-4.95,-0.04,5.65,-0.98,2.37,-0.41,JOG
-4.84,-3.51,3.78,-0.07,3.68,0.94,JOG
-1.76,-4.56,3.56,0.67,2.44,1.20,JOG
-6.57,-2.07,-0.88,1.51,-1.63,0.82,JOG
-11.04,6.47,-3.92,1.06,-2.50,0.36,JOG
-18.33,12.16,-10.24,1.80,-1.72,-0.57,JOG
-10.86,11.48,-7.58,1.97,-1.20,-0.64,JOG
-5.38,6.26,-2.83,1.87,-1.81,-1.63,JOG
-2.93,3.16,-1.51,1.94,-2.41,-1.70,JOG
-3.91,4.07,-3.49,0.45,-1.21,-0.63,JOG
-4.77,4.81,-4.91,-1.04,0.83,0.82,JOG
-12.52,7.73,-11.11,-3.31,2.82,1.62,JOG
-19.00,8.54,-8.22,-1.91,-3.29,2.79,JOG
-14.82,5.34,-5.48,-2.22,1.12,2.20,JOG
-5.79,3.25,-1.57,-2.10,2.38,0.35,JOG
-1.17,0.81,2.36,-1.98,1.16,-1.22,JOG
-0.66,-3.36,5.04,-0.42,-0.35,-1.91,JOG
-3.49,-4.20,5.73,0.64,-0.36,-1.57,JOG
-9.69,-3.41,4.45,2.26,-0.19,-0.23,JOG
-12.53,1.73,-1.66,1.95,0.91,0.92,JOG
-20.63,6.78,-4.88,1.94,0.03,-0.82,JOG
-15.91,7.98,-7.32,1.42,-0.51,0.41,JOG
