acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.04,-9.07,2.12,-0.53,2.1,-1.84,WAL
-3.94,-8.42,2.23,-0.25,2.06,-1.83,WAL
-5.24,-7.96,2.22,-0.11,1.22,-1.26,WAL
-6.03,-9.52,2.47,0.18,0.09,-0.72,WAL
-6.48,-11.36,1.6,0.54,-0.59,-0.32,WAL
-5.3,-10.41,1.94,-0.19,0.26,0.22,WAL
-4.86,-9.11,2.49,-0.56,0.46,0.58,WAL
-4.82,-10.86,2.02,0.2,-1.79,1.4,WAL
-3.35,-10.68,1.47,0.2,-1.68,2.19,WAL
-2.89,-9.77,1.36,0.13,-1.27,2.2,WAL
-2.46,-8.79,1.22,-0.04,-1.18,2.12,WAL
-2.43,-8.4,1.01,0.03,-1.28,2.01,WAL
-1.93,-8.6,1.17,0.11,-0.99,1.68,WAL
-2.22,-9.96,1.47,0.41,-0.73,1.17,WAL
-2.43,-12.25,1.69,0.82,-0.49,0.63,WAL
-1.47,-10.58,2.38,-0.25,0.44,-0.28,WAL
-1.59,-8.32,1.49,-0.75,0.53,-0.95,WAL
-2.42,-10.9,3.32,-0.41,0.16,-1.02,WAL
-2.91,-10.47,2.35,-0.56,0.27,-1.37,WAL
-2.97,-8.91,2.57,-0.99,1.02,-1.55,WAL
-2.86,-7.7,2.56,-0.56,1.27,-1.58,WAL
-3.35,-6.97,2.54,-0.63,0.71,-1.49,WAL
-4.11,-7.55,2.76,-0.48,0.05,-1.21,WAL
-5.41,-9.84,3.44,0.07,0.32,-0.89,WAL
-6.49,-10.98,2.92,0.46,0.42,-0.76,WAL
-6.24,-10.5,3.01,-0.14,0.72,-0.3,WAL
-5.85,-8.45,2.8,-0.36,0.44,-0.06,WAL
-6.41,-9.96,3.03,-0.04,-1.34,0.8,WAL
-4.74,-10.17,2.09,0.6,-1.4,1.82,WAL
-3.72,-10.29,1.94,0.58,-0.47,1.91,WAL
-3.35,-8.96,1.92,0.27,-0.17,1.72,WAL
-2.83,-8.15,1.59,0.19,-0.31,1.74,WAL
-2.31,-8.03,1.38,0.24,-0.41,1.51,WAL
-2.7,-8.24,1.2,0.14,-0.52,1.18,WAL
-3.17,-10.01,1.7,0.5,-0.53,0.85,WAL
-2.66,-9.41,1.91,0.01,0.07,0.25,WAL
-3.19,-9.41,2.38,-0.05,0.21,-0.4,WAL
-3.83,-10.92,3.44,-0.27,0.18,-0.56,WAL
-3.41,-9.57,3.44,-0.47,0.25,-0.83,WAL
-2.88,-7.63,3.1,-0.9,0.39,-0.97,WAL
-2.82,-6.97,2.75,-0.54,0.29,-1.06,WAL
-3.19,-6.73,2.6,-0.56,0.01,-1.11,WAL
-3.6,-6.85,2.61,-0.61,0.04,-1.1,WAL
-4.49,-8.29,3.01,-0.37,0.09,-1.07,WAL
-5.95,-10.26,3.48,0.08,0.05,-0.97,WAL
-5.97,-10.05,2.86,-0.18,0.25,-0.61,WAL
-5.52,-10.53,3.18,0.02,0.86,-0.51,WAL
-6.82,-8.83,3.5,-0.44,0.31,-0.49,WAL
-6.84,-9.13,2.73,-0.02,-1.61,0.58,WAL
-5.92,-9.37,2.88,0.29,-0.84,1.26,WAL
-4.83,-8.41,2.8,0.22,-0.25,1.51,WAL
-4.27,-7.15,2.62,0.39,-0.21,1.57,WAL
-3.49,-7.4,2.16,0.58,-0.28,1.97,WAL
-2.96,-7.82,1.76,0.71,-0.37,1.81,WAL
-2.92,-9.32,1.81,0.72,-0.33,1.28,WAL
-3.09,-10.45,1.65,0.6,-0.41,0.42,WAL
-2.59,-9.21,2.3,-0.43,-0.33,-0.25,WAL
-2.77,-9.46,1.44,-0.68,-0.21,-0.73,WAL
-2.31,-10.95,3.1,-0.59,0.1,-0.97,WAL
-2.7,-10.54,3.12,-0.92,0.27,-1.51,WAL
-2.92,-9.05,2.22,-1.15,0.45,-1.68,WAL
-2.43,-8.1,2.37,-0.92,1.31,-1.8,WAL
-3.51,-7.15,2.99,-0.82,1.73,-1.99,WAL
-5.26,-7.81,3.25,-0.46,0.7,-1.63,WAL
-6.2,-9.68,3.44,-0.49,0.19,-0.98,WAL
-6.43,-11.09,3.12,0.26,0.08,-0.71,WAL
-6.4,-10.94,3.43,0.18,0.55,-0.32,WAL
-4.76,-8.46,2.46,-0.05,0.81,0.13,WAL
-4.92,-8.86,2.86,-0.15,0.08,0.46,WAL
-4.28,-10.03,1.53,0.42,-1.04,1.21,WAL
-3.82,-10.07,0.61,0.43,-0.94,1.56,WAL
-3.23,-8.83,0.99,-0.23,-0.2,1.24,WAL
-3.42,-7.96,0.95,-0.35,-0.24,1.14,WAL
-3.24,-8.08,0.51,-0.1,-0.59,1.26,WAL
-2.87,-8.41,0.85,-0.06,-0.39,1.15,WAL
-2.89,-10.14,1,0.57,-0.57,0.96,WAL
-2.26,-11.43,0.61,0.59,-0.64,0.77,WAL
-1.13,-9.97,1.79,-0.46,0.45,-0.11,WAL
-2.01,-10.7,1.11,-0.34,0.15,-0.64,WAL
-2.13,-11.88,1.87,-0.28,-0.05,-0.68,WAL
-1.92,-9.73,1.65,-1.12,0.35,-1.11,WAL
-1.86,-8.38,1.89,-1.02,0.75,-1.36,WAL
-2.7,-8.02,1.73,-0.68,0.92,-1.55,WAL
-3.36,-8.06,1.77,-0.61,0.46,-1.37,WAL
-3.93,-8.73,2.41,-0.48,0.27,-1.1,WAL
-5,-10.82,2.58,-0.08,0.21,-0.9,WAL
-5.7,-10.76,1.82,-0.07,0.07,-0.75,WAL
-5.61,-11.02,2.79,-0.19,0.38,-0.36,WAL
-5.19,-8.77,1.93,0.02,0.35,-0.02,WAL
-5.63,-9.87,1.99,0.56,-1.04,0.69,WAL
-4.86,-10.74,1.43,0.58,-1.34,1.71,WAL
-3.76,-10.74,0.97,0.64,-1.15,1.99,WAL
-3.25,-9.05,0.67,0.29,-1.04,1.79,WAL
-2.55,-8.03,0.93,0.22,-1,1.76,WAL
-2.3,-7.81,0.8,0.56,-0.41,1.41,WAL
-2.88,-9.21,1.01,0.79,-0.35,0.99,WAL
-3.32,-10.31,0.74,0.78,-0.39,0.71,WAL
-2.48,-9.33,1.5,-0.18,0.08,0.28,WAL
-2.28,-9.63,2.42,-0.23,0.54,-0.48,WAL
-2.32,-8.84,2.36,-0.91,0.21,-1.16,WAL
