acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-24.72,4.55,10.64,-1.46,-0.26,4.65,JOG
-12.1,5.63,6.14,-0.22,1.5,3.61,JOG
-5.11,0.04,-1.62,-0.14,2.14,3.96,JOG
4.05,-7.28,0.33,-1.32,0.58,4.74,JOG
7.27,-8.16,-1.42,0.4,2.51,3.49,JOG
5.04,-1.92,-2.74,-0.49,2.44,2.59,JOG
-8.35,1.66,2.89,-2.42,-1.75,0.59,JOG
-7.97,-0.61,7.71,-2.87,-0.57,-0.86,JOG
-9.88,-0.44,14.26,-3.14,-0.36,-2.79,JOG
-8.11,-2.22,9.86,-0.26,-1.15,-4.59,JOG
-5.53,-0.62,9.5,1.7,0.33,-4,JOG
-6.43,0.12,2.02,2.59,-1.09,-4.33,JOG
-17.38,5.32,3.39,1.8,-1.83,-2.72,JOG
-25.22,15.71,9.92,-1.72,-2.04,-2,JOG
-20.1,17.28,10.4,-0.88,0.04,0,JOG
-5.69,9.46,5.77,0.58,1.57,1.25,JOG
-2.65,7.99,1.51,1.15,1.78,1.75,JOG
-2.61,5.35,0.23,1.54,2.1,3.19,JOG
-15.1,6.91,1.19,0.73,1.99,4.39,JOG
-24.58,10.15,4.6,-0.65,1.04,6.99,JOG
-14.45,4.56,7.76,-1.52,-0.6,6.75,JOG
-0.29,-1.35,2.86,-1.07,2.61,3.01,JOG
4.07,-6.24,-2.23,-1.51,1.65,0.9,JOG
1.28,-9.34,2.88,-1.51,0.66,-0.94,JOG
9.26,-9.2,5.49,0.33,0.65,-2.43,JOG
-7.8,-5.09,13.5,2.41,-0.95,-4.92,JOG
-17.07,8.85,12.77,1.09,-2.75,-4.38,JOG
-23.08,20.72,15.19,-0.07,-2.37,-3.65,JOG
-14.24,14.19,6.85,-0.84,-2.4,-2.65,JOG
-4.26,9.34,-0.02,0.21,-0.64,-2.28,JOG
-2.73,8.33,-3.98,1.76,1.12,-1.24,JOG
-1.24,9.01,-5.94,2.07,2.49,1.13,JOG
-12.17,12.23,-3.33,1.01,1.98,3.11,JOG
-25.85,19.19,3.75,-0.15,2.02,4.99,JOG
-7.42,6.62,1.8,-0.78,2.67,3.91,JOG
-1.47,-2.56,-0.17,-2.45,2.8,1.05,JOG
-1.22,-7.72,3.14,-2.15,0.2,0.64,JOG
2.64,-7.84,6.4,-0.97,1.68,-0.88,JOG
-0.33,-5.72,8.32,2.22,0.64,-2.43,JOG
-13.34,6.04,10.81,1.84,-1.14,-3.09,JOG
-27.18,19.49,14.76,1.02,-2.52,-2.57,JOG
-19.09,16.05,5.22,1.45,-2.35,-1.17,JOG
-3.11,6.91,-4.93,0.38,-1.92,-0.18,JOG
1.81,3.55,-8.18,-0.26,-1.73,-0.16,JOG
2.48,5.34,-9.32,0.33,0.7,0.68,JOG
-3.27,10.37,-5.01,0.8,1.96,2.13,JOG
-24.17,24.49,-0.57,-0.44,0.95,3.19,JOG
-12.53,17.41,7.35,0.11,2.95,4.33,JOG
-3.94,4.35,0.72,-0.86,3.15,1.66,JOG
-0.54,-4.19,6.05,-1.82,1.02,1.59,JOG
3.23,-9.22,3.51,-1.06,-0.32,0.33,JOG
