acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.63,-6.5,1.16,-0.07,0.17,-0.82,WAL
-7.29,-6.41,1.63,0.07,0.3,-0.83,WAL
-7.82,-6.47,0.71,0.05,0.14,-0.58,WAL
-8.14,-6.76,0.92,-0.11,0.04,-0.23,WAL
-8.06,-7.33,0.97,-0.25,0.06,0.15,WAL
-8.49,-8.22,1.27,-0.41,-0.23,0.33,WAL
-8.05,-7.21,0.82,-0.38,-0.27,0.76,WAL
-7.17,-7.83,1.07,-0.39,-0.12,1.2,WAL
-6.8,-8.67,0.74,-0.5,-0.38,1.25,WAL
-6.19,-7.87,1.05,-0.56,-0.34,1.23,WAL
-5.67,-7.52,1.03,-0.37,-0.11,1.17,WAL
-5.2,-7.44,1.03,-0.28,-0.05,0.98,WAL
-4.73,-7.28,0.98,-0.22,-0.04,0.73,WAL
-4.31,-7.15,1.07,-0.17,-0.09,0.39,WAL
-4.79,-8.37,1.53,-0.01,-0.12,-0.1,WAL
-5.26,-8.45,1.13,0.21,0.03,-0.5,WAL
-5.18,-9.79,1.79,0.65,0.44,-0.99,WAL
-5.71,-6.96,-0.25,0.8,0.86,-1.38,WAL
-6.32,-8.19,0.25,0.36,0.65,-1.18,WAL
-6.27,-7.75,0.77,-0.03,0.05,-1.29,WAL
-6.29,-5.93,0.65,-0.06,0.46,-1.22,WAL
-6.24,-6.43,0.97,0.05,0.29,-1.03,WAL
-6.9,-6.96,1.09,0.12,0.26,-1.05,WAL
-7.7,-6.9,0.58,0.12,0.36,-0.93,WAL
-8.83,-7.57,1.09,-0.11,0.27,-0.55,WAL
-8.81,-8,1.12,-0.16,0.05,-0.03,WAL
-9.06,-9.18,1.23,-0.15,0.28,0.42,WAL
-8.22,-7.29,1.15,-0.25,0.07,0.92,WAL
-7.42,-8.31,0.81,-0.26,-0.26,1.41,WAL
-6.72,-8.98,0.45,-0.53,-0.72,1.54,WAL
-6.18,-8.02,0.35,-0.62,-0.79,1.52,WAL
-5.64,-7.82,0.62,-0.62,-0.75,1.67,WAL
-5.27,-8.24,0.63,-0.3,-0.44,1.63,WAL
-4.27,-8.12,0.45,-0.17,-0.23,1.32,WAL
-3.96,-7.81,0.45,-0.05,-0.04,0.72,WAL
-4.13,-8.51,0.64,0.01,0.09,0.17,WAL
-4.94,-9.35,1.61,0.05,0.03,-0.46,WAL
-4.43,-8.39,0.41,0.42,0.41,-1.19,WAL
-5.46,-6.81,0.82,0.42,0.94,-1.45,WAL
-6.02,-8.33,0.7,0.33,0.59,-1.38,WAL
-5.62,-7.7,0.67,0.07,0.32,-1.62,WAL
-6.23,-6.33,0.53,-0.08,0.47,-1.68,WAL
-6.72,-7.39,1.16,0.09,0.34,-1.64,WAL
-7.89,-7.54,0.58,0.07,0.25,-1.59,WAL
-8.67,-7.77,0.46,0.08,0.39,-1.19,WAL
-9.2,-8.49,0.7,-0.1,-0.02,-0.77,WAL
-10.1,-9.54,0.87,-0.08,-0.01,-0.13,WAL
-8.97,-7.44,0.68,-0.21,0.08,0.53,WAL
-7.65,-6.96,0.72,-0.22,-0.01,1.35,WAL
-6.64,-8.91,0.53,-0.33,-0.57,1.72,WAL
-5.78,-8.48,0.24,-0.38,-0.85,1.5,WAL
-6.16,-7.94,0.19,-0.34,-0.52,1.58,WAL
-5.8,-8.51,0.34,-0.17,-0.37,1.68,WAL
-5.11,-8.73,-0.19,-0.2,-0.41,1.62,WAL
-4.31,-8.22,0.29,-0.19,-0.18,1.27,WAL
-3.87,-8.04,0.18,-0.07,0.13,0.84,WAL
-4.24,-8.27,0.62,-0.1,0.12,0.2,WAL
-4.22,-10.29,1.19,0.28,0.03,-0.46,WAL
-4.98,-6.3,-0.04,0.17,0.42,-1.22,WAL
-5.54,-7.9,0.89,0.16,0.54,-0.99,WAL
-5.33,-8.2,1.01,0.06,0.33,-1.37,WAL
-5.46,-6.41,0.51,0.08,0.46,-1.56,WAL
-5.83,-7.29,1.37,0.02,0.31,-1.65,WAL
-7.28,-7.94,0.99,0.18,0.23,-1.9,WAL
-8.38,-8.16,1.06,0.14,0.04,-1.77,WAL
-9.66,-8.75,0.81,0.09,-0.07,-1.36,WAL
-10.87,-10.6,1.09,0.02,-0.17,-0.62,WAL
-9.14,-6.66,0.4,-0.05,0.23,0.13,WAL
-7.99,-7.07,1.11,-0.13,0.26,1.26,WAL
-6.5,-8.96,0.54,-0.12,-0.48,1.51,WAL
-6.4,-8.07,-0.05,-0.35,-0.62,1.44,WAL
-6,-7.78,0.36,-0.48,-0.59,1.68,WAL
-5.47,-8.59,0.37,-0.37,-0.69,1.81,WAL
-4.89,-8.72,0.33,-0.3,-0.44,1.67,WAL
-4.28,-8.58,0.37,-0.02,-0.14,1.29,WAL
-4.25,-9.02,0.21,0.03,0.17,0.84,WAL
-4.37,-9.17,0.68,-0.06,0.2,0.31,WAL
-3.39,-9.34,0.83,0.23,0.3,-0.35,WAL
-4.8,-7.14,0.29,0.27,0.66,-0.97,WAL
-4.67,-8.63,0.53,0.21,0.59,-1.07,WAL
-5.14,-7.29,0.64,-0.25,-0.11,-1.66,WAL
-5.48,-6.39,0.66,-0.31,-0.07,-1.67,WAL
-6.32,-7.65,1.4,-0.28,-0.19,-1.76,WAL
-7.4,-8.07,1.45,-0.19,-0.23,-1.91,WAL
-9,-7.86,1.32,-0.01,0.13,-1.63,WAL
-9.7,-8.23,1.33,-0.07,-0.19,-0.91,WAL
-10.31,-10.75,1.64,0.11,0.2,-0.11,WAL
-8.54,-7.34,0.39,-0.19,0.05,0.5,WAL
-7.5,-6.69,1.23,-0.21,-0.1,1.27,WAL
-6.97,-9.43,0.64,-0.02,-0.59,1.63,WAL
-6.55,-8.8,-0.21,-0.24,-0.56,1.64,WAL
-6.12,-8.25,0.09,-0.43,-0.27,1.93,WAL
-5.47,-8.83,0.4,-0.3,-0.23,1.99,WAL
-4.53,-8.66,0.36,-0.27,-0.06,1.81,WAL
-3.76,-7.76,0.24,-0.16,0.04,1.34,WAL
-3.78,-8.33,0.52,-0.04,0.16,0.78,WAL
-4.41,-9.49,1.05,-0.03,0.09,0.09,WAL
-3.31,-9.08,0.19,0.25,0.06,-0.84,WAL
-5.26,-6.29,0.5,-0.11,0.26,-1.5,WAL
-5.54,-8.79,1.24,0.05,0.24,-1.14,WAL
-5.12,-8.09,0.87,0,0.06,-1.71,WAL
-5.92,-6.68,0.4,-0.26,0.05,-1.82,WAL
-6.61,-7.81,1.95,-0.22,0,-1.76,WAL
-7.26,-7.9,1.14,0.02,-0.01,-1.7,WAL
-8.17,-7.81,0.83,0.09,0.27,-1.42,WAL
-8.86,-8.67,1.16,-0.02,-0.01,-0.97,WAL
-9.79,-10.76,1.31,0.03,-0.01,-0.35,WAL
-8.42,-7.22,0.32,-0.13,0.1,0.14,WAL
-7.47,-7.28,1.16,-0.19,0.06,1.14,WAL
-6.43,-9.32,0.78,-0.09,-0.43,1.43,WAL
-5.87,-8.26,0,-0.13,-0.48,1.39,WAL
-5.36,-7.71,0.1,-0.33,-0.39,1.56,WAL
-5.04,-8.54,0.39,-0.32,-0.5,1.65,WAL
-4.43,-8.35,0,-0.27,-0.48,1.45,WAL
-4.25,-8.37,0.41,-0.18,-0.25,1.11,WAL
-4.08,-8.82,0.3,-0.04,-0.07,0.71,WAL
-4.79,-9.5,0.9,-0.04,0.1,0.22,WAL
-4.17,-10.27,0.68,0.29,0.21,-0.34,WAL
-4.79,-6.33,-0.1,-0.04,0.59,-0.91,WAL
-5.09,-8.03,1.11,-0.08,0.43,-0.77,WAL
-5.05,-7.79,1.02,-0.24,-0.03,-1.13,WAL
-5.25,-6.45,0.7,-0.15,0.35,-1.3,WAL
-5.6,-7.15,1.34,-0.14,0.23,-1.26,WAL
-6.1,-7.95,1.22,-0.08,-0.01,-1.46,WAL
-6.9,-7.63,1.14,-0.04,0.13,-1.54,WAL
-8.34,-8.7,1.3,0.02,0.18,-1.23,WAL
-9.38,-9.98,1.73,-0.01,-0.27,-0.77,WAL
-8.91,-8.8,0.96,0.04,0.04,-0.22,WAL
-8.32,-6.1,0.8,-0.06,0.34,0.79,WAL
-7,-8.82,1.21,0.02,-0.02,1.6,WAL
-5.91,-9.03,0.55,-0.16,-0.61,1.5,WAL
-5.71,-7.81,0.28,-0.32,-0.63,1.46,WAL
-5.57,-8.06,0.56,-0.23,-0.35,1.6,WAL
-5.03,-8.76,0.62,-0.08,-0.28,1.6,WAL
-4.29,-8.11,0.04,0.01,-0.08,1.33,WAL
-4.19,-8.69,0.29,0.08,0.07,0.97,WAL
-4.19,-9.06,0.24,0.04,0.17,0.52,WAL
-4.48,-11.21,1.16,0.24,0.21,-0.05,WAL
