acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-5.77,-7.44,0.54,-0.08,0.06,0.01,JUM
-5.53,-7.13,0.41,-0.14,0.06,-0.08,JUM
-5.35,-6.32,0.11,-0.29,-0.21,-0.13,JUM
-5.6,-5.39,0.45,-0.47,-0.47,0,JUM
-5.9,-5.99,0.74,-0.47,-0.39,0.25,JUM
-10.63,-13.47,1.87,0.17,-0.05,0.53,JUM
-7.48,-21.33,1.61,0.77,0.77,0.13,JUM
-10.47,-13.52,0.79,0.67,0.77,-2.03,JUM
-5.43,-2.46,-1.66,0.71,1.02,-0.49,JUM
-2.03,1.94,-0.99,-0.23,0.33,0.16,JUM
0.75,1.01,0.92,-0.12,-0.1,0.52,JUM
0.57,0.41,1.28,0.28,0.23,0.38,JUM
-0.32,-1,-0.05,0.69,0.41,-0.08,JUM
-12.65,-20.82,4.18,0.14,0.03,0.21,JUM
-18.96,-33.34,0.43,0.05,-0.68,-0.97,JUM
-14.43,-17.19,2.65,-1.21,-0.17,-0.85,JUM
-1.44,2.17,0.94,-0.43,0.64,0.31,JUM
2.68,3.09,1.28,-0.39,0.11,-0.13,JUM
-0.6,2.02,1.59,-0.21,-0.52,-0.14,JUM
-1.11,0.74,1.5,0.55,0.51,-0.03,JUM
-1.98,0.34,-0.94,0.79,0.38,0.15,JUM
-6.58,-9.19,0.65,0.01,0.6,0.45,JUM
-19.14,-38.3,0.87,-0.3,-1.49,-0.9,JUM
-15.27,-24.05,0.87,-0.66,0.23,-0.14,JUM
-4.8,0.67,0.07,-0.55,0.73,0.25,JUM
5.36,2.4,1.48,-0.64,0.78,0.77,JUM
1.38,1.67,1.29,-0.32,-0.76,-0.14,JUM
-0.19,0.4,1.72,0.45,0.05,-0.17,JUM
-1.41,-0.05,-0.82,0.7,-0.18,0.01,JUM
-4.64,-4.52,-0.77,0.1,0.5,0.15,JUM
-11.96,-36.17,0.34,0.24,-0.74,-0.49,JUM
-19.64,-27.75,-1.29,-1.02,-0.85,-0.59,JUM
-4.82,-2.57,1.08,-1.7,-1.02,0.01,JUM
4.15,3.29,2.97,-0.79,0.25,0.6,JUM
