acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.86,-0.99,2.24,0.20,-0.44,-1.33,JOG
-8.37,-0.16,3.75,-0.32,-0.25,-1.26,JOG
-12.62,0.00,5.52,0.61,-0.30,-1.17,JOG
-18.23,-2.21,0.95,2.23,-0.76,-0.22,JOG
-19.12,-2.80,-3.14,2.66,-0.45,0.13,JOG
-12.39,-1.14,-5.59,2.09,-0.05,0.42,JOG
-5.53,1.36,-4.22,1.76,-0.45,0.05,JOG
-1.75,2.87,-7.13,2.06,-0.17,-0.43,JOG
-6.70,4.00,-7.09,1.61,1.66,0.17,JOG
-9.65,2.76,-7.49,-0.44,2.62,1.65,JOG
-14.74,2.77,-7.86,-2.15,1.44,2.93,JOG
-17.45,1.50,-8.96,-1.63,-0.70,3.20,JOG
-12.18,1.79,-4.80,-2.07,0.39,1.25,JOG
-5.16,0.49,-2.61,-2.58,-0.09,-0.30,JOG
-3.07,-1.90,1.87,-3.18,-1.45,-0.33,JOG
-2.28,-3.88,6.70,-2.10,-1.90,0.38,JOG
-2.57,-2.42,8.01,-0.51,-0.70,0.28,JOG
-6.97,0.58,5.95,1.56,0.45,-0.80,JOG
-17.64,3.83,1.92,2.69,-0.28,-1.16,JOG
-17.42,6.55,-0.19,1.97,-1.58,-1.15,JOG
-12.02,5.61,-1.27,1.83,-2.14,-1.33,JOG
-4.98,4.92,-3.97,1.40,-0.56,-1.83,JOG
-6.49,6.14,-5.71,1.26,1.32,-0.51,JOG
-7.93,4.94,-6.64,0.05,3.18,1.57,JOG
-13.20,3.89,-8.00,-1.96,2.43,3.05,JOG
-12.85,5.03,-6.90,-2.87,-0.36,2.99,JOG
-9.62,5.05,-3.62,-2.73,0.22,1.39,JOG
-4.70,1.95,-0.97,-2.18,1.22,-0.78,JOG
-4.77,-0.23,2.53,-1.75,1.59,-1.72,JOG
-7.34,-1.52,3.67,-0.63,0.44,-1.23,JOG
-6.49,-0.73,4.92,-0.37,0.99,-0.40,JOG
-8.91,0.30,4.01,0.69,0.56,0.55,JOG
-14.42,3.63,1.00,1.87,-0.34,0.14,JOG
-19.18,6.41,-2.70,1.86,-1.73,-0.26,JOG
-11.44,5.95,-1.69,1.74,-1.43,-1.10,JOG
-4.32,4.59,-3.40,1.73,-1.73,-1.45,JOG
-3.46,6.27,-6.91,0.88,-1.11,-0.76,JOG
-5.76,7.22,-5.27,-0.16,1.51,0.80,JOG
-8.40,4.22,-7.87,-1.22,2.04,2.86,JOG
-13.36,8.37,-5.52,-2.93,-0.06,3.32,JOG
-16.75,7.44,-5.81,-1.26,-0.55,2.46,JOG
-7.09,4.66,-2.73,-1.39,2.14,0.01,JOG
-3.40,1.03,-0.82,-1.52,2.28,-1.79,JOG
-3.70,-2.18,3.79,-1.40,0.26,-1.82,JOG
-6.01,-2.54,5.23,-1.31,-0.32,-0.57,JOG
-5.69,0.23,6.02,-0.74,0.06,-0.18,JOG
-9.90,3.47,3.50,1.22,0.41,0.60,JOG
-19.88,7.57,-1.17,2.32,-1.05,-0.67,JOG
-16.64,8.16,-2.01,1.98,-0.78,-0.69,JOG
-8.07,5.31,-1.47,2.19,-0.88,-1.45,JOG
-3.28,3.45,-2.58,1.74,-2.19,-1.47,JOG
-3.03,5.38,-4.97,0.29,-1.41,-0.60,JOG
-6.86,6.50,-4.65,-0.64,0.48,1.06,JOG
-9.88,6.19,-6.73,-2.20,2.55,2.82,JOG
