acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.29,-9.70,2.43,-0.05,-0.10,-0.40,WAL
-5.83,-6.90,2.17,-0.01,0.34,-0.31,WAL
-5.67,-8.52,2.58,0.10,0.40,-0.27,WAL
-5.85,-8.25,2.64,0.02,0.07,-0.43,WAL
-5.51,-7.52,2.38,0.29,0.51,-0.46,WAL
-6.10,-6.82,1.97,-0.06,0.20,-0.28,WAL
-5.72,-7.39,2.70,-0.17,-0.07,-0.03,WAL
-5.30,-7.13,1.86,-0.28,-0.15,0.19,WAL
-5.09,-7.88,2.50,-0.40,-0.33,0.27,WAL
-4.90,-7.80,2.34,-0.33,-0.18,0.33,WAL
-4.70,-7.77,2.17,-0.28,-0.09,0.33,WAL
-4.75,-8.16,2.30,-0.35,-0.13,0.30,WAL
-4.65,-8.01,2.16,-0.32,-0.10,0.27,WAL
-4.40,-8.70,2.11,-0.23,-0.18,0.12,WAL
-5.30,-8.60,1.62,-0.34,-0.19,-0.28,WAL
-5.07,-8.46,1.69,-0.32,-0.25,-0.44,WAL
-5.87,-8.56,1.75,-0.30,-0.32,-0.74,WAL
-6.05,-8.73,1.56,-0.15,-0.29,-0.96,WAL
-6.21,-7.00,1.13,-0.19,-0.15,-1.03,WAL
-6.65,-6.78,1.25,-0.13,-0.09,-0.83,WAL
-6.92,-7.29,1.50,-0.02,-0.09,-0.48,WAL
-7.06,-7.91,1.14,0.10,0.13,-0.25,WAL
-6.88,-8.05,1.59,0.10,0.28,-0.05,WAL
-6.44,-7.74,1.32,0.17,0.28,0.21,WAL
-5.64,-7.69,1.08,0.16,0.41,0.26,WAL
-5.38,-7.29,1.21,-0.05,0.31,0.39,WAL
-4.68,-7.47,1.78,-0.07,0.05,0.39,WAL
-4.77,-7.94,1.74,0.04,0.08,0.32,WAL
-5.43,-9.41,1.94,0.10,-0.05,0.05,WAL
-5.66,-7.03,1.52,0.01,0.10,-0.01,WAL
-5.26,-7.46,1.92,-0.08,0.10,0.14,WAL
-5.52,-7.92,2.32,-0.06,0.01,-0.07,WAL
-5.98,-8.12,2.17,0.10,0.25,-0.15,WAL
-6.00,-7.17,1.87,-0.02,0.40,-0.19,WAL
-5.82,-6.37,1.98,-0.17,0.20,-0.01,WAL
-5.90,-7.88,2.71,-0.21,0.06,-0.02,WAL
-6.51,-7.67,2.58,-0.17,-0.05,-0.16,WAL
-6.16,-6.35,2.30,-0.06,0.02,0.12,WAL
-5.57,-7.73,2.19,0.05,0.03,0.28,WAL
-5.60,-7.43,1.66,0.02,-0.01,0.07,WAL
-5.66,-7.32,1.73,-0.08,-0.21,0.09,WAL
-5.76,-7.69,1.86,0.05,0.05,-0.07,WAL
-6.15,-7.73,1.24,0.07,0.03,-0.19,WAL
-6.11,-7.24,1.26,-0.11,0.07,-0.26,WAL
-5.98,-6.60,1.39,-0.15,-0.10,-0.25,WAL
-6.04,-6.89,1.62,-0.17,-0.08,-0.30,WAL
-6.68,-7.06,1.67,-0.19,-0.05,-0.37,WAL
-7.05,-6.84,1.89,-0.31,0.03,-0.20,WAL
-6.95,-7.62,2.46,-0.32,0.06,0.06,WAL
-7.37,-9.16,2.83,-0.24,-0.12,0.00,WAL
-7.24,-7.24,2.00,-0.10,-0.01,0.12,WAL
-6.74,-6.76,1.47,-0.22,0.08,0.59,WAL
-6.12,-8.52,1.98,-0.39,-0.62,0.71,WAL
-5.88,-7.17,1.57,-0.25,-0.26,0.59,WAL
-5.48,-7.23,1.62,-0.11,-0.10,0.67,WAL
-5.04,-7.29,1.16,-0.06,-0.06,0.63,WAL
-4.78,-7.57,1.11,-0.18,-0.18,0.50,WAL
-4.51,-8.51,1.66,-0.08,-0.10,0.24,WAL
-4.77,-9.03,1.40,0.09,0.16,-0.11,WAL
-5.31,-10.07,2.75,0.29,0.33,-0.34,WAL
-4.60,-7.86,0.64,0.68,0.72,-0.93,WAL
-5.38,-6.66,1.11,0.51,1.20,-0.71,WAL
-5.56,-8.53,1.61,0.17,0.43,-0.84,WAL
-5.99,-6.83,1.38,-0.23,-0.08,-0.97,WAL
-5.84,-6.12,1.52,-0.06,0.34,-0.72,WAL
