acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.68,-7.47,0.94,-0.01,0.02,-0.2,WAL
-7.48,-7.18,1.06,-0.2,-0.21,-0.28,WAL
-7.95,-7.55,1.19,-0.28,-0.05,0,WAL
-8.47,-8.23,1.53,-0.45,-0.33,0.15,WAL
-7.99,-7.2,1.11,-0.43,-0.27,0.55,WAL
-6.91,-6.6,0.72,-0.6,-0.2,0.88,WAL
-6.66,-7.54,1.29,-0.77,-0.61,1.06,WAL
-6.26,-7.85,1.37,-0.77,-0.81,1.01,WAL
-6.21,-7.41,1.46,-0.39,-0.36,0.85,WAL
-5.76,-7.28,0.94,-0.13,-0.08,0.86,WAL
-4.95,-7.34,0.73,-0.13,-0.06,0.68,WAL
-4.37,-7.75,0.91,-0.11,-0.13,0.31,WAL
-4.59,-7.44,0.69,0.02,0.05,-0.11,WAL
-4.76,-7.19,0.64,0.09,0.18,-0.45,WAL
-6.22,-9.62,1.8,0.17,0.09,-0.6,WAL
-6.28,-8.44,0.38,0.29,0.59,-0.86,WAL
-6.42,-8.13,1.3,-0.1,0.5,-0.89,WAL
-5.93,-7.43,1.5,-0.2,0.02,-0.95,WAL
-6.28,-6.74,1.76,-0.04,0.14,-1.05,WAL
-6.62,-6.15,0.69,-0.18,-0.03,-1.13,WAL
-7.32,-5.62,1.28,-0.66,-0.49,-0.73,WAL
-6.99,-5.67,1.9,-0.93,-0.8,-0.02,WAL
-7.52,-11.23,2.3,-0.56,-1.05,0.1,WAL
-7.26,-5.7,2.6,-0.41,-0.3,0.37,WAL
-5.28,-5.44,1.98,0.36,0.22,0.74,WAL
-5.53,-8.13,1.16,1.07,0.6,0.51,WAL
-7.85,-7.89,0.4,0.43,0.59,-0.26,WAL
-8.81,-7.49,0.73,0.14,0.06,0.55,WAL
-7.39,-8.34,1.52,0.06,-0.09,0.94,WAL
-5.1,-8.65,1.75,0.21,0.34,0.91,WAL
-3.69,-9.12,1.2,0.64,0.97,0.02,WAL
-4.96,-6.35,0.4,0.25,0.62,-1.03,WAL
-5.98,-6.1,0.78,0.18,0.16,-0.97,WAL
-7.94,-7.36,0.74,-0.34,-0.31,-1.13,WAL
-8.93,-6.75,1.94,-0.4,-0.84,-0.57,WAL
-8.02,-6.37,1.03,-0.13,-0.2,-0.03,WAL
-7.03,-6.2,1.3,-0.15,0.14,0.35,WAL
-6.25,-7.26,1.7,-0.02,-0.01,0.7,WAL
-5.38,-7.83,1.42,0.2,0.22,0.63,WAL
-5.49,-10.06,1.09,0.53,0.15,0.42,WAL
-3.86,-10.51,0.94,0.63,0.65,0.03,WAL
-4.41,-7.13,0.45,0.38,0.97,-0.53,WAL
-4.64,-7.29,1.37,-0.07,0.46,-0.53,WAL
-4.65,-6.4,1.53,-0.06,0.3,-0.84,WAL
-5.76,-5.5,1.58,-0.07,0.15,-0.93,WAL
-6.74,-6.22,1.5,0.07,0.15,-0.94,WAL
-8.05,-6.35,1.38,-0.05,0.07,-0.86,WAL
-8.89,-6.63,1.41,-0.23,-0.1,-0.36,WAL
-9.23,-7.72,1.64,-0.42,-0.36,0.1,WAL
-9.5,-9.63,1.72,-0.27,-0.27,0.42,WAL
-9,-7.6,1.19,-0.2,-0.18,1.14,WAL
-7.2,-8.6,0.49,-0.39,-0.34,1.67,WAL
-5.51,-8.04,1.05,-0.65,-0.58,1.72,WAL
-4.77,-7.22,0.56,-0.55,-0.51,1.56,WAL
-4.08,-7.72,0.94,-0.28,-0.13,1.35,WAL
-3.53,-7.52,0.77,-0.12,0.07,0.86,WAL
-4.1,-8.04,0.96,0.18,0.13,0.3,WAL
-4.26,-9.06,0.89,0.33,0.33,-0.21,WAL
-6.18,-10.17,1.88,0.28,0.23,-0.67,WAL
-4.8,-8.32,0.51,0.64,0.47,-1.32,WAL
-6.34,-7.95,0.61,0.6,0.78,-1.39,WAL
-6.52,-7.6,0.72,-0.01,0.06,-1.46,WAL
-6.23,-6.76,0.85,-0.04,0.01,-1.5,WAL
-7.16,-6.23,1.22,-0.03,0.32,-1.35,WAL
-7.21,-6.58,1.35,-0.08,-0.19,-1.22,WAL
-7.96,-6.27,1.12,-0.01,0.07,-1.07,WAL
-9.03,-7.38,1.44,-0.2,-0.23,-0.63,WAL
-10.02,-8.65,2.07,-0.21,-0.28,-0.1,WAL
-9.31,-8.18,1.35,-0.18,-0.24,0.44,WAL
-8.41,-7.16,0.96,-0.17,-0.07,1.19,WAL
-7.16,-8.81,1.01,-0.34,-0.47,1.61,WAL
-6.57,-8.28,0.69,-0.26,-0.48,1.56,WAL
-5.77,-7.52,0.31,-0.31,-0.31,1.72,WAL
-5.31,-7.62,0.37,-0.33,-0.28,1.68,WAL
-4.83,-8.07,0.48,-0.35,-0.35,1.53,WAL
-4.37,-7.82,0.49,-0.29,-0.24,1.09,WAL
-4.67,-8.73,0.97,-0.07,-0.04,0.65,WAL
-4.77,-9.23,1.21,0.06,0.27,0.12,WAL
-4.04,-9.98,0.96,0.49,0.44,-0.67,WAL
-5.16,-6.12,0.34,0.19,0.69,-1.4,WAL
-5.46,-8.01,0.82,0.21,0.46,-1.15,WAL
-5.69,-7.8,0.93,-0.21,-0.02,-1.57,WAL
-6.05,-6.49,1.05,-0.33,-0.01,-1.59,WAL
-6.01,-7.06,1.76,-0.35,-0.08,-1.66,WAL
-7.25,-7.73,1.86,-0.08,-0.01,-1.78,WAL
-8.11,-7.37,1.42,0.02,-0.1,-1.72,WAL
-9.55,-8,1.32,-0.05,0.03,-1.26,WAL
-10.29,-8.81,1.96,-0.14,-0.24,-0.55,WAL
-9.71,-8.22,1.41,-0.05,-0.07,0.14,WAL
