acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.55,-10.54,2.01,-0.12,1.35,-0.31,WAL
-0.12,-9.99,2.04,-0.33,0.98,-0.48,WAL
-0.34,-8.92,1.76,-0.50,0.73,-0.38,WAL
-0.31,-9.03,1.82,-0.36,0.88,-0.43,WAL
-0.34,-9.63,1.70,-0.02,0.82,-0.48,WAL
-0.15,-10.05,1.54,0.27,0.53,-0.60,WAL
-0.46,-10.29,1.25,0.23,0.25,-0.80,WAL
-0.83,-10.53,1.64,0.11,0.08,-0.78,WAL
-0.83,-11.35,1.71,0.35,-0.15,-0.52,WAL
-0.71,-10.73,1.04,0.14,-0.11,-0.17,WAL
-0.66,-9.53,1.23,-0.27,-0.46,0.21,WAL
-0.47,-8.78,1.10,-0.33,-0.95,0.63,WAL
-0.07,-9.58,1.05,-0.17,-0.89,0.83,WAL
-0.02,-10.68,0.93,0.11,-0.96,0.94,WAL
-0.08,-11.05,0.68,0.05,-1.32,1.08,WAL
-0.29,-11.08,0.51,-0.04,-1.16,1.03,WAL
-0.56,-10.42,0.60,-0.48,-0.63,1.19,WAL
-0.50,-9.90,1.09,-0.72,-0.06,1.31,WAL
-0.44,-9.42,1.11,-0.60,-0.01,1.33,WAL
-0.00,-9.13,1.15,-0.45,-0.03,1.18,WAL
0.41,-9.60,1.21,-0.15,0.06,0.66,WAL
0.26,-9.57,0.68,-0.01,0.09,0.11,WAL
0.12,-9.62,1.28,-0.01,0.01,-0.26,WAL
-0.28,-9.51,0.67,0.27,0.10,-0.54,WAL
0.12,-9.20,0.52,0.08,0.61,-0.56,WAL
0.01,-9.29,1.23,-0.07,0.93,-0.70,WAL
0.21,-10.69,1.45,0.32,1.06,-0.93,WAL
0.31,-11.08,1.17,0.02,0.94,-1.13,WAL
-0.19,-10.22,1.87,-0.15,0.84,-1.24,WAL
-0.52,-9.63,1.52,-0.16,0.75,-1.39,WAL
-0.85,-9.62,1.54,0.03,0.59,-1.28,WAL
-0.78,-10.67,1.32,0.52,0.41,-1.23,WAL
-1.22,-10.51,0.85,0.56,0.08,-0.97,WAL
-1.20,-10.21,1.04,0.17,0.12,-0.67,WAL
-0.75,-10.83,1.29,0.27,0.22,-0.32,WAL
-0.40,-11.53,0.96,0.32,0.10,-0.08,WAL
-0.77,-9.77,0.35,-0.32,-0.58,0.39,WAL
-0.41,-9.01,1.15,-0.47,-0.37,0.73,WAL
0.62,-10.28,1.30,-0.20,-0.14,0.83,WAL
0.66,-10.73,0.68,-0.12,-0.67,0.91,WAL
0.24,-10.44,0.71,-0.23,-1.57,1.05,WAL
-0.10,-10.49,0.65,0.06,-1.78,1.30,WAL
0.09,-10.30,0.61,-0.26,-1.04,1.31,WAL
0.03,-10.23,0.81,-0.35,-0.45,1.28,WAL
0.13,-9.40,1.03,-0.60,-0.24,1.46,WAL
0.53,-9.21,1.13,-0.47,0.01,1.12,WAL
0.84,-9.85,1.21,-0.33,0.26,0.66,WAL
0.76,-10.08,1.09,-0.11,0.31,0.18,WAL
0.27,-9.71,0.99,-0.07,0.04,-0.22,WAL
0.35,-8.99,0.98,-0.13,0.14,-0.40,WAL
0.01,-9.20,1.47,-0.10,0.50,-0.62,WAL
0.43,-10.06,2.13,-0.00,0.47,-0.63,WAL
0.67,-11.26,2.32,0.34,0.60,-0.95,WAL
-1.04,-10.33,2.06,0.27,0.61,-0.69,WAL
0.12,-9.42,0.92,-0.37,0.95,-1.37,WAL
-0.58,-9.61,1.84,-0.21,1.05,-1.33,WAL
-0.38,-10.49,0.84,0.53,0.95,-1.43,WAL
-1.09,-10.85,0.54,0.45,0.62,-1.41,WAL
-1.30,-10.87,0.91,0.38,0.32,-1.10,WAL
-0.88,-11.55,0.94,0.51,0.46,-0.80,WAL
-0.38,-11.40,0.81,0.19,0.45,-0.44,WAL
-0.77,-9.87,1.19,-0.37,0.17,-0.18,WAL
-0.75,-8.68,1.27,-0.34,-0.26,0.34,WAL
0.03,-9.19,1.36,-0.11,-0.50,0.66,WAL
-0.05,-10.33,0.81,0.21,-1.04,0.91,WAL
0.19,-10.63,0.54,-0.08,-1.23,1.08,WAL
-0.49,-10.67,0.29,0.02,-1.40,1.22,WAL
0.15,-10.66,0.30,-0.39,-1.18,1.81,WAL
0.25,-10.70,1.01,-0.40,-0.73,1.69,WAL
0.23,-10.20,0.89,-0.44,-0.72,1.73,WAL
0.86,-9.61,0.97,-0.54,-0.09,1.42,WAL
0.85,-9.85,1.44,-0.48,0.25,0.80,WAL
1.25,-10.14,1.38,-0.34,0.31,0.46,WAL
1.23,-10.38,1.84,-0.13,0.17,-0.26,WAL
0.55,-8.57,1.24,-0.33,0.06,-0.52,WAL
0.26,-8.73,2.24,-0.15,0.23,-0.81,WAL
0.68,-10.83,2.26,0.87,0.62,-0.88,WAL
0.63,-11.33,0.68,0.49,0.67,-1.09,WAL
-0.24,-10.18,2.00,-0.27,0.35,-1.35,WAL
-0.80,-9.39,2.36,0.02,0.18,-1.29,WAL
-0.54,-9.90,1.99,0.32,0.55,-1.29,WAL
-0.88,-10.46,1.69,0.40,0.60,-1.22,WAL
-1.04,-10.34,1.95,0.25,0.67,-1.18,WAL
-1.29,-10.43,1.83,0.28,0.48,-0.87,WAL
-1.09,-10.85,1.38,0.25,0.40,-0.57,WAL
-1.07,-11.14,1.03,0.24,0.30,-0.26,WAL
-1.19,-9.74,0.89,-0.35,0.10,0.35,WAL
-1.02,-9.12,1.54,-0.48,0.01,0.69,WAL
-0.43,-10.16,1.57,-0.24,-0.35,0.99,WAL
-0.38,-10.52,1.05,-0.30,-1.54,1.27,WAL
-0.11,-10.68,1.16,-0.22,-2.07,1.61,WAL
0.08,-10.99,0.86,-0.05,-1.24,1.55,WAL
-0.09,-10.52,0.37,-0.57,-0.21,1.30,WAL
-0.49,-9.94,1.10,-0.83,-0.01,1.41,WAL
0.01,-9.22,1.10,-0.84,-0.01,1.40,WAL
0.52,-9.15,1.38,-0.64,0.06,1.16,WAL
0.89,-9.51,1.20,-0.14,-0.05,0.63,WAL
1.06,-10.56,1.64,0.15,-0.15,0.04,WAL
0.76,-9.92,0.86,0.22,-0.00,-0.61,WAL
0.13,-8.85,0.93,-0.10,0.46,-0.98,WAL
0.06,-9.61,2.20,-0.15,0.47,-1.03,WAL
0.42,-10.99,1.96,0.32,0.55,-1.20,WAL
0.27,-11.03,1.18,0.17,0.38,-1.34,WAL
-0.23,-10.02,1.44,-0.09,0.59,-1.54,WAL
-0.56,-9.89,1.91,-0.02,0.63,-1.58,WAL
-0.84,-10.47,1.56,0.40,0.45,-1.65,WAL
-1.26,-10.50,1.04,0.29,0.18,-1.42,WAL
-1.35,-10.55,1.70,0.10,0.38,-1.10,WAL
-1.26,-11.26,1.28,0.26,0.42,-0.66,WAL
-0.90,-11.77,0.52,0.20,0.35,-0.12,WAL
-0.70,-10.25,0.95,-0.46,0.07,0.50,WAL
-0.53,-8.82,1.38,-0.52,-0.19,0.91,WAL
0.37,-10.11,1.46,0.04,-0.17,1.09,WAL
0.02,-10.95,0.43,0.26,-1.17,1.21,WAL
0.37,-10.54,0.85,-0.19,-1.78,1.47,WAL
-0.05,-10.56,1.13,0.04,-1.45,1.49,WAL
0.02,-10.40,0.97,-0.19,-0.67,1.47,WAL
-0.15,-10.58,1.15,-0.25,-0.25,1.36,WAL
-0.26,-9.73,1.20,-0.46,-0.23,1.46,WAL
