acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.63,-9.68,-0.07,-0.11,0.03,0.13,RA
-2.79,-10.2,-1.16,-0.51,0.33,0.39,RA
-5.05,-9.27,-0.16,-0.64,0.03,0.72,RA
-7.09,-10.29,-2.15,-0.48,-1.29,0.61,RA
-11.89,-10.84,-5.43,-1.39,-1.85,2.15,RA
-11.42,-12.57,-5.96,-1.93,-1.99,3.17,RA
-10.9,-11.56,-4.61,-2.29,-3.01,3.66,RA
-9.74,-11.97,-6.32,-2.25,-3.76,4.06,RA
-11.5,-9.44,-2.77,-2.1,-5.02,5.07,RA
-8.1,-7.27,-1.5,-2.33,-4.11,4.34,RA
-5.54,-5.02,-0.52,-1.94,-6.42,5.17,RA
-2.39,-3,3.42,-1.86,-6.02,4.26,RA
1.61,-2,2.8,-1.2,-5.31,3.12,RA
1.47,-1.81,4.02,-0.01,-4.07,2.45,RA
3.22,-1.35,5.89,0.14,-1.51,1.32,RA
3.64,-0.44,5.39,0.04,-0.45,0.64,RA
3.28,-0.01,7.67,0.09,-0.49,0.52,RA
3,0.81,9.03,-0.35,-0.17,-0.09,RA
4.92,0.42,7.85,-0.09,-0.03,0.25,RA
1.92,1.46,11.24,-0.23,0.13,0.12,RA
4.15,0.4,8.36,-0.56,0.21,-0.31,RA
3.31,1.02,10.86,-0.07,-0.15,0.17,RA
3.13,0.85,9.59,-0.26,0.42,-0.48,RA
3.67,0.78,9.29,0.12,-0.04,-0.04,RA
2.31,1.58,10.76,-0.19,-0.33,-0.1,RA
3.46,0.47,7.41,-0.23,0.31,-0.35,RA
2.39,1.76,10.92,0.36,0.17,0.22,RA
