acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.38,-9.73,0.75,-0.07,0.19,-0.03,WAL
-0.72,-10.18,1.19,-0.39,-0.15,-0.18,WAL
-0.75,-11.1,1.19,-0.11,-0.24,-0.1,WAL
-1.32,-10.72,0.05,0.19,-0.6,0.23,WAL
-0.69,-10.03,0.64,-0.11,-0.49,0.91,WAL
0.08,-9.61,0.54,-0.18,0.01,0.94,WAL
0.48,-9.38,0.57,-0.31,0.07,0.78,WAL
0.64,-9.92,1.04,-0.13,-0.1,0.57,WAL
0.89,-10.41,0.56,0.13,-0.14,0.19,WAL
0.75,-10.17,0.95,-0.12,-0.14,-0.02,WAL
1.66,-9.64,0.87,-0.19,0.22,-0.11,WAL
1.58,-9.41,1.11,-0.07,0.37,-0.22,WAL
1.78,-8.36,1.02,-0.23,0.51,-0.1,WAL
2.37,-10.58,1.91,0.45,1.03,-0.3,WAL
2.76,-10.94,1.17,0.52,1.17,-0.74,WAL
1.26,-9.03,1.54,-0.3,0.41,-0.84,WAL
1.11,-8.84,2.02,-0.38,0.49,-0.85,WAL
0.55,-9.97,1.91,-0.27,0.48,-1.16,WAL
0.17,-10.93,0.99,0.15,0.44,-1.13,WAL
-0.38,-10.89,1.16,-0.04,0.51,-0.94,WAL
-0.43,-11.43,0.7,0.11,0.76,-0.72,WAL
-0.89,-11.4,-0.1,-0.05,0.29,-0.19,WAL
-1.02,-9.65,0.77,-0.57,0.01,0.61,WAL
-0.4,-9.19,1.69,-0.55,-0.16,0.92,WAL
0.43,-10.79,0.21,0.52,-1.13,0.93,WAL
-0.01,-10.53,-0.16,0.28,-2.39,1.23,WAL
0.83,-10.07,0.32,0.19,-1.87,1.65,WAL
1.37,-10.22,0,-0.05,-0.91,1.3,WAL
1.79,-9.94,-0.02,-0.34,-0.49,1.31,WAL
2.63,-9.38,0.45,-0.51,-0.02,0.81,WAL
3.46,-10.24,1.26,-0.16,0.43,0.37,WAL
2.69,-9.48,1.39,-0.48,0.06,-0.04,WAL
3.06,-9.27,1.59,-0.02,0.72,-0.2,WAL
2.22,-8.89,0.96,-0.24,1.03,-0.86,WAL
2.61,-11.13,1.91,0.56,0.91,-0.73,WAL
2.1,-10.7,0.55,0.28,0.64,-1.15,WAL
0.7,-9.22,1.65,-0.4,0.47,-0.98,WAL
0.54,-9.6,1.51,-0.26,0.76,-1.16,WAL
-0.08,-10.62,1.55,-0.1,0.8,-1.07,WAL
-0.93,-10.03,1.01,-0.15,0.63,-1.07,WAL
-1.03,-11.04,1.71,0.04,0.85,-0.53,WAL
-0.44,-11.68,0.3,0.01,0.99,-0.5,WAL
-0.63,-11.34,0.87,-0.05,0.26,0,WAL
-0.54,-9.66,0.78,-0.34,-0.23,0.37,WAL
0.28,-9.77,0.72,-0.02,-0.13,0.45,WAL
0,-10.24,0.06,-0.04,-0.93,0.45,WAL
0.17,-10.51,0.12,0.14,-1.43,1.14,WAL
1.02,-9.69,0.02,-0.29,-0.96,1.29,WAL
1.2,-9.16,0.36,-0.26,-0.7,1.39,WAL
1.9,-9.72,0.17,0,-0.76,1.24,WAL
1.79,-9.45,0.28,-0.24,-0.58,0.92,WAL
2.09,-10.7,1.53,-0.11,-0.44,0.49,WAL
1.27,-10.52,0.87,-0.14,-1.05,0.35,WAL
1.96,-9.77,1.66,-0.04,-0.41,0.66,WAL
2.16,-9.23,0.73,-0.05,1.04,-0.05,WAL
1.16,-9.97,1.87,0.11,1.04,-0.35,WAL
1.39,-10.41,1.22,0.28,0.58,-0.87,WAL
0.7,-9.65,1.14,-0.31,0.6,-1.02,WAL
0.55,-8.8,1.26,-0.68,0.89,-1.29,WAL
0.29,-9.59,1.68,-0.49,1.28,-1.31,WAL
-0.18,-10.2,1.45,-0.14,0.85,-1.28,WAL
-0.39,-10.44,1.48,0.07,0.53,-1.13,WAL
-0.51,-11.41,1.36,0.28,0.65,-0.88,WAL
-0.38,-12.4,1.01,0.31,0.97,-0.63,WAL
-0.98,-11.54,0.46,0.07,0.61,-0.39,WAL
-1.33,-9.11,0.81,-0.49,-0.01,0.4,WAL
-0.1,-9.88,1.47,0.04,-0.61,0.77,WAL
0.11,-10.95,0.19,0.75,-1.6,0.83,WAL
-0.43,-10.5,0.1,0.31,-2.13,1.31,WAL
-0.28,-9.3,0.57,-0.21,-1.54,1.73,WAL
0.48,-9.24,0.47,-0.31,-0.78,1.79,WAL
1.24,-9.73,0.06,-0.12,-0.11,1.6,WAL
1.17,-9.71,0.58,-0.2,-0.47,1.29,WAL
1.76,-10.56,0.65,0.32,-0.92,0.86,WAL
2.19,-11.21,0.94,-0.01,-0.13,0.22,WAL
1.4,-9.94,0.65,-0.38,0.73,-0.6,WAL
0.47,-8.66,1.23,-0.63,0.67,-0.78,WAL
0.85,-9.93,1.86,0.06,0.55,-0.81,WAL
1.29,-10.76,0.86,0.11,0.54,-0.99,WAL
1.08,-10.13,1.41,-0.47,0.2,-1.26,WAL
0.35,-9.23,1.42,-0.7,0.18,-1.4,WAL
0.34,-9.51,1.57,-0.36,0.41,-1.37,WAL
0.15,-9.81,1.34,-0.29,0.54,-1.31,WAL
0.03,-10.64,2,-0.12,0.57,-1.22,WAL
-0.15,-11.76,1.65,0.2,0.69,-1.15,WAL
-0.2,-13.5,1.24,0.25,1.12,-0.78,WAL
-1.03,-11.06,0.91,-0.25,0.59,-0.08,WAL
-0.6,-9.12,1.35,-0.36,-0.09,0.93,WAL
0.31,-9.8,0.84,0.4,-0.32,0.98,WAL
0.13,-10.41,-0.22,0.37,-1.36,1.07,WAL
0.13,-10.45,0.06,0.29,-1.98,1.43,WAL
0.17,-9.88,-0.33,0.09,-1.76,1.69,WAL
0.87,-9.75,-0.02,-0.01,-1.24,1.79,WAL
1.27,-9.83,-0.19,-0.02,-0.32,1.67,WAL
2.03,-10.04,0.68,-0.34,0.26,1.51,WAL
2.5,-10.91,1.06,-0.1,0.46,0.74,WAL
2.78,-11.98,1.52,0.04,0.46,0.04,WAL
1.8,-9.17,0.82,-0.29,0.25,-0.47,WAL
1.15,-8.31,2.1,-0.71,0.37,-0.73,WAL
1.51,-9.76,2.77,-0.26,0.87,-0.95,WAL
1.33,-10.85,1,0.21,1.36,-1.37,WAL
0.63,-9.77,0.75,-0.25,0.58,-1.31,WAL
0.32,-9.27,1.35,-0.35,0.38,-1.5,WAL
0.06,-9.64,1.4,0.08,0.51,-1.62,WAL
-0.33,-10.61,0.58,0.24,0.68,-1.6,WAL
-0.75,-12.19,0.82,0.17,0.93,-1.38,WAL
-1.2,-12.57,0.67,0.01,0.76,-0.79,WAL
-1.35,-11.74,0.24,-0.14,0.38,0.04,WAL
-1.36,-9.41,0.7,-0.6,-0.16,0.82,WAL
-0.62,-9.44,1.15,-0.2,-0.27,1.2,WAL
-0.44,-11.03,0.18,0.54,-1.28,1.29,WAL
-0.32,-11.4,-0.3,0.45,-1.91,1.97,WAL
0.15,-10.5,0.24,0.09,-1.48,2.13,WAL
0.4,-9.68,0.16,-0.21,-0.67,1.89,WAL
0.74,-9.41,0.07,-0.36,-0.22,1.62,WAL
0.95,-9.16,0.43,-0.44,-0.17,1.43,WAL
1.54,-10.37,1.27,0.02,-0.27,0.8,WAL
1.56,-11.07,0.88,0.31,-0.05,0.09,WAL
1.31,-10.88,0.76,0.09,0,-0.62,WAL
0.54,-8.78,0.68,-0.75,-0.16,-0.95,WAL
0.17,-9.39,2.83,-0.5,-0.23,-0.99,WAL
0.77,-10.29,1.54,0.02,0.41,-1.06,WAL
0.67,-10.19,1.15,-0.04,0.78,-1.36,WAL
0.23,-9.57,1.56,-0.36,0.66,-1.63,WAL
-0.14,-9.69,1.85,0.05,0.36,-1.75,WAL
-0.17,-10.53,1.35,0.2,-0.01,-1.78,WAL
-0.62,-10.33,1.23,-0.21,0.05,-1.46,WAL
-0.44,-11.39,1.93,-0.09,0.57,-1.16,WAL
-0.6,-12.64,1.76,0.05,0.73,-0.79,WAL
-1.36,-11.51,0.68,0.08,0.22,-0.14,WAL
-1.22,-8.95,1.13,-0.71,-0.43,0.97,WAL
0.08,-9.91,1.67,-0.01,-0.48,1.24,WAL
-0.01,-11.57,0.53,0.65,-1.05,1.31,WAL
0.16,-11.29,0,0.29,-1.24,2.02,WAL
0.58,-10.49,0.45,-0.13,-0.56,2.12,WAL
1.21,-10.11,0.36,-0.15,0.16,1.97,WAL
1.47,-9.64,0.21,-0.38,0.27,1.66,WAL
1.88,-9.17,0.61,-0.48,0.16,1.33,WAL
2.42,-9.79,0.9,-0.2,0.27,0.55,WAL
2.88,-11.75,1.8,0.11,0.23,-0.28,WAL
1.72,-10.31,1.32,0.04,-0.3,-0.82,WAL
0.93,-8.01,1.94,-0.69,-0.25,-1.01,WAL
1.23,-9.92,3.21,-0.04,0.46,-1.39,WAL
1.52,-11.2,1.24,0.62,0.84,-1.5,WAL
0.89,-10.04,1.42,-0.28,0.09,-1.46,WAL
0.52,-9.63,2.02,-0.25,-0.13,-1.55,WAL
0.52,-10.22,1.93,-0.02,0.04,-1.74,WAL
-0.09,-10.82,1.11,0.08,0.21,-1.9,WAL
-1.01,-11.32,1.53,-0.03,0.2,-1.36,WAL
-1.45,-11.33,1.55,-0.04,0.13,-0.81,WAL
-0.96,-12,1.28,0.2,0.36,-0.06,WAL
-0.67,-11.03,0.93,-0.22,0.22,0.74,WAL
-0.32,-9.01,1.24,-0.55,-0.26,1.41,WAL
0.81,-10.43,1.32,0.14,-0.69,1.34,WAL
0.74,-11.75,0.58,0.63,-1.32,1.4,WAL
0.93,-11.4,-0.09,0.16,-1.77,1.84,WAL
0.99,-10,0.72,-0.33,-1.26,1.88,WAL
