acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-16.12,-1,-5.29,2.54,0.18,-1.59,JOG
-11.76,4.04,-6.67,1.42,0.24,-0.64,JOG
-9.23,4.03,-8.55,0.67,-0.69,-0.59,JOG
-6.09,6.31,-6.79,-0.28,0.53,-0.24,JOG
-10.27,5.76,-8.71,-2.16,1.91,0.39,JOG
-24.55,2.68,-11.86,-3.54,-0.39,2.3,JOG
-29.72,-0.74,-10.18,-3.67,0.92,3.22,JOG
-23.33,-10.48,-13.3,-4.8,-2.34,3.75,JOG
-3.91,-5.71,-3.58,-3.36,-3.39,2.97,JOG
2.43,-6.08,-0.6,-1.95,-0.48,0.65,JOG
3.95,-9.84,-0.61,0.68,-1.33,-0.07,JOG
3.1,-10.51,4.03,1.87,2.27,-1.65,JOG
-8.71,-10.68,-3.58,2.74,-0.17,-2.08,JOG
-22.82,0.32,-3.5,3.83,-1.45,-1.98,JOG
-21.4,3.21,-4.32,2.32,0.24,-3.63,JOG
-14.66,8.41,-1.14,1.81,-0.86,-1.45,JOG
-8.13,9.96,-8.69,3.19,3.88,-1.76,JOG
-3.45,10.37,-10.5,-0.04,1.8,1.63,JOG
-6.86,7.39,-12.49,-2.11,0.45,0.79,JOG
-18.67,2.19,-8.12,-4.78,0.92,3.61,JOG
-27.22,-2.94,-12.42,-3.84,-2.15,2.77,JOG
-16.53,-6.36,-0.86,-5.39,-2.31,2.95,JOG
2.06,-4.11,1.35,-1.81,-0.55,0.07,JOG
2.82,-8.78,1.36,0.21,-0.31,-0.68,JOG
5.14,-9.03,2.16,1.31,1.22,-1.16,JOG
-3.68,-9.44,1.59,2.75,-0.45,-2.01,JOG
-27.47,-2.08,-0.07,3.15,-2.56,-2.29,JOG
-24.78,3.21,-1.8,1.77,1.64,-3.63,JOG
-9.8,7.17,-2.65,1.55,-1.08,-1.41,JOG
-3.4,8.21,-4.81,1.86,0.02,-1.33,JOG
-5.37,10.01,-8.57,-0.31,2.71,-0.18,JOG
-15,6.86,-10.18,-1.8,0.67,1.69,JOG
-25.63,5.26,-5.14,-3.22,0.71,3.46,JOG
-26.56,-8.66,-1.62,-4.45,-1.72,4.55,JOG
-5.54,-5.06,0.96,-1.94,-0.44,1.63,JOG
2.52,-5.81,0.08,-1.15,0.41,-0.57,JOG
7.12,-8.12,0.82,0.56,0.75,-1.33,JOG
3.45,-9.45,4.45,2.84,0.33,-2.28,JOG
-17.1,-11.79,6.31,2.48,-0.52,-2.88,JOG
-36.13,-6.89,-3.57,2.37,-0.83,-3.34,JOG
-15.23,5.63,-1.78,1.96,-0.84,-1.43,JOG
-7.94,6.18,-8.44,1.97,-0.07,-1.43,JOG
-1.08,10.44,-8.38,0.55,2.12,-0.22,JOG
-10.18,7.25,-13.29,-0.77,1.21,0.32,JOG
-20.89,4.4,-10.19,-4.22,2.54,2.46,JOG
-35.47,-3.72,-8.11,-3.5,-2.22,4.12,JOG
-16.26,-10.14,1.74,-4.84,0.26,3.86,JOG
2.5,-7.32,0.53,-2.26,-0.03,0.95,JOG
5.84,-8.79,1.62,-0.49,-0.34,-0.4,JOG
7.1,-8.75,2.23,0.34,1.81,-2.08,JOG
-2.71,-9.89,2.57,2.98,-1.21,-2.16,JOG
-25.4,-5.42,1.57,3.21,-1.31,-2.02,JOG
-29.42,-1.75,-5.6,3.53,1.01,-3.67,JOG
-13.05,4.45,-5.01,1.42,-0.25,-1.31,JOG
-7.42,7.45,-6.89,2.23,0.51,-1.35,JOG
1.64,10.64,-7.33,-0.55,1.61,0.5,JOG
-12.26,5.08,-17.38,-1.67,0.5,0.97,JOG
-21.64,1.59,-7.71,-4.19,0.43,2.93,JOG
-30.63,-10.97,-6.87,-5.21,-1.75,3.34,JOG
-9.35,-6.03,-0.74,-3.33,-0.26,1.95,JOG
1.96,-5.96,0.23,-1.45,-1.04,0.45,JOG
7.96,-7.39,2.58,0.18,1.14,-0.67,JOG
4.16,-9.05,7.28,1.85,0.53,-0.76,JOG
-10.35,-10.5,3.27,2.46,-0.38,-2.32,JOG
-21.22,-2.65,-2.32,4.16,-1.79,-2.12,JOG
-32.13,-2.46,-7.47,3.05,0.11,-3.22,JOG
-10.77,7.73,-8.15,2.23,1.35,-1.93,JOG
