acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-5.57,-7.66,2.52,-0.53,-1.05,0.44,WAL
-5.68,-9.92,1.24,0.44,0.05,0.17,WAL
-6.24,-9.35,0.06,-0.08,0.27,0.35,WAL
-4.68,-8.3,1.52,-0.09,-0.13,0.84,WAL
-3.15,-8.33,1.37,-0.03,0.21,0.71,WAL
-2.47,-8.37,1.1,0.38,0.18,0.34,WAL
-2.56,-8.93,0.7,0.31,0.44,-0.17,WAL
-2.61,-8.62,1.35,0.44,0.76,-0.42,WAL
-3.28,-9.15,0.7,0.89,0.88,-0.77,WAL
-4.19,-10.05,1.31,0.84,1.39,-1.04,WAL
-5.47,-8.79,0.13,0.36,1,-1.19,WAL
-6.57,-8.32,1.73,-0.09,-0.05,-0.88,WAL
-7.28,-7.81,1.06,-0.17,-0.09,-0.7,WAL
-8.15,-7.53,1.54,-0.38,0.07,-0.49,WAL
-7.46,-6.65,1.32,-0.4,-0.19,0.12,WAL
-7.28,-6.85,1.62,-0.62,-0.17,0.57,WAL
-6.11,-7.52,0.63,-0.53,-0.57,0.91,WAL
-5.94,-8.84,1.28,-0.85,-0.63,1.1,WAL
-6.66,-12.19,1.13,-0.17,-1.39,1.04,WAL
-5.24,-9.45,0.6,-1.1,-0.43,1.33,WAL
-4.15,-9.28,1.55,-0.35,-0.45,1.37,WAL
-3.31,-9.15,0.22,-0.01,-0.03,1.14,WAL
-2.98,-8.02,0.34,-0.02,0.37,0.62,WAL
-2.89,-7.88,0.26,0.04,-0.09,0.29,WAL
-2.45,-7.57,0.44,0.07,-0.2,0.04,WAL
-2.62,-7.92,0.26,0.21,0.05,-0.61,WAL
-3.5,-8.71,1.53,0.18,-0.1,-1.1,WAL
-4.21,-9.62,1.26,0.61,-0.06,-1.5,WAL
-5.72,-12.11,3.02,0.78,0.3,-1.66,WAL
-6.93,-10.68,-0.93,0.83,0.5,-2.08,WAL
-7.07,-7.5,1.81,-0.86,0.81,-1.13,WAL
-6.21,-7.34,2.66,-0.11,-0.36,-0.41,WAL
-5.42,-7.27,0.99,0.1,0.62,-0.54,WAL
-6.31,-7.17,1.16,-0.13,0.41,-0.28,WAL
-6.24,-7.35,0.89,-0.04,-0.3,0.03,WAL
-6.34,-7.27,1.34,-0.56,-0.26,0.37,WAL
-6,-8.2,1.8,-0.14,-0.31,0.68,WAL
-6.26,-9.42,0.87,-0.33,0.05,0.86,WAL
-6.16,-10.48,2.13,-0.42,-0.08,0.92,WAL
-6.38,-10.68,0.65,-0.48,-0.44,1.08,WAL
-5.12,-9.67,2.4,-0.51,-0.58,1.49,WAL
-4.02,-10.32,0.85,0.1,-0.5,1.58,WAL
-2.89,-8.32,1.11,-0.38,0.59,1.06,WAL
-2.47,-7.64,0.85,0,0.18,0.94,WAL
-2.14,-7.62,0.63,-0.2,-0.36,0.57,WAL
-1.69,-7.49,0.91,0.01,-0.02,0.09,WAL
-2.58,-8.19,1.17,0.2,0.18,-0.67,WAL
-3.22,-9.53,1.07,0.53,0.2,-1.26,WAL
-4.94,-13.33,2.75,0.88,0.05,-1.94,WAL
-6.13,-10.22,-1.72,0.4,0.44,-2.45,WAL
-7.13,-7.41,2.06,-1.13,0.2,-1.69,WAL
-6.56,-8.2,2.8,-0.14,-0.71,-0.76,WAL
-6.69,-8.01,1.09,0.04,0.69,-1.06,WAL
-7.29,-7.22,1.69,-0.26,0.28,-0.43,WAL
-7.01,-7.08,1.78,-0.26,-0.41,-0.08,WAL
-6.61,-6.78,2.18,-0.38,0.1,0.33,WAL
-6.44,-8.12,1.95,-0.02,-0.04,0.69,WAL
-6.14,-9.08,1.05,-0.1,0.08,0.92,WAL
-6.83,-12.33,2.65,0.09,0,0.96,WAL
-6.88,-10.67,0.82,-0.54,-0.2,1.29,WAL
-4.7,-10.27,2.56,-0.1,-0.02,1.73,WAL
-2.03,-9.95,1.18,0.45,0.99,1.68,WAL
-1.42,-8.45,0.38,0.32,1.18,0.79,WAL
-1.78,-8.29,0.62,-0.14,-0.1,0.63,WAL
-1.65,-7.97,1.32,-0.47,-0.7,0.38,WAL
-1.92,-7.67,1.58,0,-0.04,-0.53,WAL
-3.76,-8.87,2,0.18,-0.54,-1.04,WAL
-4.14,-9.3,1.8,0.68,-0.25,-1.4,WAL
-5.27,-12.09,2.77,0.88,0.39,-1.96,WAL
-6.98,-10.48,-0.91,0.96,0.47,-2.52,WAL
-7.82,-7.93,0.96,-0.7,0.65,-1.24,WAL
-5.95,-7.07,2.92,-0.19,0.17,-0.52,WAL
-5.78,-6.9,1.17,0.36,0.94,-0.47,WAL
-6.18,-7.38,1.22,0.12,0.66,-0.42,WAL
-6.6,-7.06,0.69,-0.43,-0.25,-0.11,WAL
-6.73,-7.54,2.71,-0.61,-0.76,0.37,WAL
-6.32,-8.52,1.59,-0.39,-0.61,0.68,WAL
-6.09,-9.5,1.51,-0.59,-0.25,0.85,WAL
-7.38,-11.72,1.4,-0.28,-0.75,0.88,WAL
-6.08,-9.62,2.04,-0.96,-0.7,1.53,WAL
-4.97,-10.46,1.88,-0.06,-0.43,1.89,WAL
-3.14,-9.25,0.83,-0.21,0.47,1.68,WAL
-2.72,-8.14,0.85,-0.16,0.28,1.56,WAL
-1.98,-7.84,0.58,-0.04,-0.11,1.06,WAL
-1.96,-7.35,0.09,-0.07,-0.27,0.62,WAL
-1.68,-7.69,0.28,0.08,-0.04,-0.2,WAL
-3.26,-9.58,-0.29,0.46,0.08,-1.29,WAL
-3.81,-9.16,1.8,-0.01,-0.09,-1.18,WAL
-4.59,-12.33,3.47,1.13,0.35,-2.54,WAL
-7.57,-10.07,0.27,0.01,0.53,-2.93,WAL
-8.51,-8.97,2.75,-0.28,-0.59,-1.78,WAL
-7.22,-8.03,1.65,-0.27,-0.23,-0.86,WAL
-6.14,-7.07,1.81,-0.27,0.75,-0.45,WAL
-5.47,-6.31,1.45,-0.1,0.3,-0.3,WAL
-6.32,-6.92,0.93,-0.17,-0.41,-0.25,WAL
-7,-7.85,1.68,-0.27,-0.61,0.18,WAL
-7.04,-9.33,1.17,-0.15,-0.34,0.7,WAL
-6.35,-9.37,0.87,-0.49,0.17,1.08,WAL
