acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.376,-6.563,0.558,-0.007,-0.06,-0.03,STD
-7.254,-6.374,0.372,-0.025,0.005,-0.043,STD
-7.32,-6.473,0.516,0.031,-0.012,-0.008,STD
-7.353,-6.671,0.609,0.059,0.019,-0.034,STD
-7.363,-6.518,0.561,0.084,-0.01,0.044,STD
-7.335,-6.473,0.496,0.047,-0.066,-0.05,STD
-7.339,-6.474,0.502,-0.084,-0.087,0.095,STD
-7.287,-6.56,0.31,0.029,-0.081,0.11,STD
-7.332,-6.553,0.389,-0.005,0.004,-0.009,STD
-7.488,-6.348,0.223,-0.038,-0.052,0.06,STD
-7.407,-6.64,0.523,-0.023,0.041,0.041,STD
-7.317,-6.455,0.497,-0.024,0.03,0.036,STD
-7.513,-6.423,0.516,0.016,0.086,0.01,STD
-7.439,-6.358,0.419,-0.091,-0.086,0.036,STD
-7.236,-6.376,0.525,0.002,-0.016,0.083,STD
-7.454,-6.436,0.475,0.077,0.073,0.086,STD
-7.396,-6.523,0.337,0.061,0.01,0.042,STD
-7.221,-6.58,0.334,0.053,-0.029,0.078,STD
-7.46,-6.475,0.473,-0.007,-0.045,0.082,STD
-7.297,-6.534,0.47,0.002,0.016,-0.012,STD
-7.443,-6.499,0.374,-0.067,0.022,0.055,STD
-7.27,-6.537,0.423,-0.081,0.008,0.075,STD
-7.274,-6.488,0.38,-0.042,-0.017,0.072,STD
-7.346,-6.4,0.592,-0.064,-0.021,0.062,STD
-7.284,-6.465,0.443,-0.032,0.007,0.09,STD
-7.587,-6.51,0.362,-0.018,-0.01,0.033,STD
-7.321,-6.311,0.519,-0.024,-0.018,0.092,STD
-7.612,-6.534,0.606,-0.022,-0.039,0.096,STD
-7.385,-6.59,0.521,-0.034,-0.003,0.137,STD
-7.396,-6.363,0.539,0.093,-0.044,0.002,STD
-7.508,-6.542,0.372,0.046,0.035,0.098,STD
-7.216,-6.466,0.426,0.019,-0.005,0.13,STD
-7.499,-6.27,0.623,0.003,-0.003,0.037,STD
-7.533,-6.411,0.456,0.051,0.018,0.095,STD
-7.584,-6.443,0.383,-0.013,0.009,0.063,STD
-7.804,-6.527,0.64,-0.033,0.006,0.176,STD
-7.517,-6.438,0.654,-0.077,0.019,0.089,STD
-7.427,-6.35,0.413,-0.021,-0.048,0.049,STD
-7.455,-6.292,0.538,-0.014,0.015,0.041,STD
-7.356,-6.274,0.449,0.022,-0.01,0.011,STD
-7.589,-6.364,0.462,-0.015,-0.04,0.134,STD
-7.395,-6.331,0.586,-0.02,-0.011,0.101,STD
-7.424,-6.414,0.387,0.062,-0.033,0.049,STD
-7.244,-6.498,0.512,-0.018,0.04,0.116,STD
-7.488,-6.456,0.3,-0.042,0.075,0.107,STD
-7.383,-6.269,0.501,0.067,0.037,0.122,STD
-7.451,-6.405,0.399,-0.008,0.015,0.084,STD
-7.604,-6.239,0.557,-0.009,-0.026,0.145,STD
-7.551,-6.472,0.425,0.003,-0.021,0.044,STD
-7.307,-6.6,0.325,0.002,-0.035,0.156,STD
-7.508,-6.414,0.384,0.033,-0.023,0.15,STD
-7.573,-6.405,0.352,0.002,-0.056,0.107,STD
-7.604,-6.474,0.63,-0.035,-0.008,0.108,STD
-7.553,-6.443,0.426,-0.025,-0.056,0.166,STD
-7.396,-6.592,0.444,0.011,0.01,0.132,STD
-7.57,-6.611,0.593,0.06,-0.006,0.099,STD
-7.383,-6.383,0.306,0.009,-0.009,0.041,STD
-7.29,-6.483,0.447,0.014,-0.053,0.108,STD
-7.478,-6.481,0.525,-0.001,0.047,0.092,STD
-7.531,-6.384,0.606,-0.009,0.007,0.115,STD
-7.56,-6.334,0.378,0.083,-0.042,0.103,STD
-7.577,-6.416,0.53,0.034,0.014,0.123,STD
-7.504,-6.402,0.398,0.07,-0.023,0.151,STD
-7.588,-6.723,0.509,-0.004,0.015,0.093,STD
-7.437,-6.484,0.407,0.015,-0.047,0.168,STD
-7.774,-6.452,0.282,-0.0,0.02,0.154,STD
-7.508,-6.532,0.388,0.01,-0.03,0.092,STD
-7.43,-6.56,0.334,-0.041,-0.009,0.138,STD
-7.581,-6.504,0.582,0.036,-0.05,0.183,STD
-7.435,-6.43,0.532,0.029,-0.011,0.079,STD
-7.382,-6.483,0.462,0.045,0.008,0.118,STD
-7.608,-6.573,0.484,0.057,-0.054,0.15,STD
-7.674,-6.586,0.265,0.054,0.012,0.09,STD
-7.643,-6.278,0.553,0.027,0.024,0.137,STD
-7.62,-6.352,0.574,-0.017,-0.0,0.155,STD
-7.718,-6.605,0.504,-0.048,-0.028,0.089,STD
-7.513,-6.515,0.641,-0.017,-0.004,0.173,STD
-7.485,-6.505,0.698,0.048,0.062,0.156,STD
-7.481,-6.387,0.514,0.047,-0.063,0.081,STD
-7.53,-6.349,0.696,-0.034,-0.012,0.023,STD
-7.446,-6.404,0.384,0.019,-0.052,0.154,STD
-7.398,-6.463,0.62,0.031,-0.048,0.094,STD
-7.27,-6.48,0.438,-0.018,-0.042,0.032,STD
-7.698,-6.286,0.401,-0.06,0.001,0.01,STD
-7.626,-6.373,0.569,-0.015,0.002,0.086,STD
-7.588,-6.32,0.725,-0.014,0.029,0.127,STD
-7.599,-6.487,0.556,0.008,0.027,0.079,STD
-7.753,-6.418,0.385,-0.042,0.025,0.057,STD
-7.612,-6.395,0.497,-0.066,-0.051,0.002,STD
-7.76,-6.545,0.484,0.013,-0.009,0.082,STD
-7.717,-6.415,0.681,0.088,-0.008,0.044,STD
-7.4,-6.194,0.576,-0.001,-0.005,0.05,STD
-7.745,-6.448,0.427,0.001,0.064,0.075,STD
-7.5,-6.368,0.34,0.016,0.065,0.068,STD
-7.533,-6.368,0.602,0.011,-0.028,0.056,STD
-7.636,-6.632,0.566,0.006,-0.002,0.019,STD
-7.582,-6.178,0.582,0.012,0.019,0.075,STD
-7.68,-6.323,0.508,0.065,0.01,0.1,STD
-7.813,-6.438,0.644,-0.045,0.056,0.048,STD
-7.564,-6.283,0.542,0.029,0.017,0.05,STD
-7.668,-6.463,0.563,-0.023,-0.06,0.098,STD
-7.606,-6.432,0.574,0.008,-0.049,0.077,STD
-7.753,-6.376,0.395,0.016,0.034,-0.004,STD
-7.623,-6.06,0.554,0.06,-0.005,0.014,STD
-7.81,-6.309,0.57,-0.039,0.033,-0.023,STD
-7.709,-6.407,0.398,0.025,0.029,-0.009,STD
-7.725,-6.478,0.566,0.102,0.002,0.015,STD
-7.682,-6.547,0.387,0.009,0.017,0.019,STD
-7.707,-6.392,0.478,-0.024,0.01,0.077,STD
-7.638,-6.521,0.361,-0.053,-0.042,0.046,STD
-7.38,-6.46,0.442,-0.042,0.081,0.046,STD
-7.546,-6.344,0.631,0.019,0.013,0.019,STD
-7.547,-6.395,0.464,-0.031,-0.047,-0.015,STD
-7.703,-6.32,0.565,-0.023,-0.029,-0.003,STD
-7.642,-6.336,0.702,0.005,-0.021,-0.007,STD
-7.577,-6.375,0.471,0.013,-0.058,0.037,STD
-7.472,-6.475,0.627,0.029,0.029,0.067,STD
-7.679,-6.267,0.593,-0.006,0.008,-0.008,STD
-7.575,-6.383,0.588,0.072,0.007,-0.059,STD
-7.628,-6.243,0.407,0.027,0.036,0.021,STD
-7.794,-6.376,0.433,0.009,-0.002,-0.053,STD
-7.6,-6.477,0.633,0.043,0.024,0.004,STD
-7.691,-6.509,0.6,0.035,0.037,-0.03,STD
-7.748,-6.416,0.419,0.023,0.037,-0.012,STD
-7.552,-6.376,0.437,0.039,0.02,0.021,STD
-7.61,-6.257,0.523,0.029,0.027,-0.042,STD
-7.597,-6.486,0.653,-0.018,0.015,-0.06,STD
-7.781,-6.367,0.657,-0.037,-0.013,-0.075,STD
-7.658,-6.36,0.621,-0.02,-0.017,-0.012,STD
-7.713,-6.392,0.44,0.001,0.018,-0.072,STD
-7.592,-6.345,0.266,-0.01,-0.001,-0.09,STD
-7.7,-6.422,0.473,0.003,-0.002,-0.077,STD
-7.573,-6.504,0.504,-0.0,-0.071,-0.091,STD
-7.555,-6.354,0.641,0.024,0.021,-0.079,STD
-7.527,-6.34,0.605,-0.053,-0.026,0.074,STD
-7.762,-6.401,0.475,0.011,0.033,-0.051,STD
-7.618,-6.314,0.58,0.1,-0.009,-0.092,STD
-7.947,-6.325,0.634,0.026,-0.029,-0.137,STD
-7.535,-6.56,0.66,0.001,-0.03,-0.084,STD
-7.472,-6.387,0.589,-0.049,-0.015,-0.107,STD
-7.497,-6.364,0.537,0.008,0.042,-0.157,STD
-7.594,-6.346,0.454,-0.021,0.039,0.029,STD
-7.685,-6.343,0.728,0.072,-0.045,-0.145,STD
-7.79,-6.356,0.474,-0.003,0.025,-0.024,STD
-7.65,-6.464,0.389,-0.001,0.055,-0.017,STD
-7.734,-6.332,0.453,0.004,-0.005,-0.136,STD
-7.795,-6.287,0.627,-0.054,0.015,-0.067,STD
-7.613,-6.407,0.696,-0.024,0.0,-0.169,STD
-7.613,-6.377,0.593,-0.064,-0.034,-0.06,STD
-7.573,-6.339,0.389,-0.002,0.01,-0.154,STD
-7.829,-6.314,0.498,-0.066,0.032,-0.154,STD
-7.617,-6.514,0.42,0.045,-0.019,-0.128,STD
-7.657,-6.494,0.765,-0.048,0.014,-0.091,STD
-7.542,-6.273,0.382,0.009,-0.052,-0.057,STD
-7.66,-6.315,0.248,0.006,-0.098,-0.124,STD
-7.747,-6.635,0.505,0.021,-0.026,-0.132,STD
-7.663,-6.524,0.478,0.001,-0.008,-0.11,STD
-7.634,-6.492,0.572,0.079,0.016,-0.119,STD
-7.563,-6.225,0.525,0.044,-0.047,-0.118,STD
-7.658,-6.432,0.5,0.021,-0.015,-0.063,STD
-7.657,-6.452,0.475,-0.038,-0.032,-0.132,STD
-7.748,-6.306,0.306,-0.025,0.051,-0.063,STD
-7.544,-6.469,0.437,-0.01,-0.07,-0.129,STD
-7.648,-6.476,0.662,0.01,-0.028,-0.074,STD
-7.801,-6.408,0.45,0.027,-0.105,-0.026,STD
-7.52,-6.378,0.621,0.003,-0.012,-0.091,STD
-7.673,-6.486,0.418,-0.01,0.049,-0.087,STD
-7.528,-6.463,0.387,0.013,-0.026,-0.101,STD
-7.642,-6.666,0.417,-0.009,-0.017,-0.118,STD
-7.773,-6.514,0.457,-0.017,-0.016,-0.112,STD
-7.503,-6.391,0.603,-0.031,0.058,-0.171,STD
-7.501,-6.429,0.594,-0.089,-0.018,-0.129,STD
-7.613,-6.733,0.574,-0.018,-0.052,-0.162,STD
-7.717,-6.311,0.602,0.015,0.061,-0.133,STD
-7.472,-6.548,0.445,-0.023,0.023,-0.093,STD
-7.758,-6.504,0.417,0.031,0.028,-0.103,STD
-7.661,-6.436,0.599,0.034,0.016,-0.082,STD
-7.367,-6.414,0.646,0.038,-0.046,-0.127,STD
-7.526,-6.44,0.398,-0.09,0.022,-0.137,STD
-7.377,-6.657,0.55,-0.022,-0.018,-0.085,STD
