acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.664,-6.004,0.585,0.022,-0.022,-0.039,WAL
-7.128,-6.029,0.681,-0.034,0.149,0.216,WAL
-6.826,-6.294,0.993,0.042,0.257,0.429,WAL
-6.613,-6.106,1.429,0.041,0.463,0.602,WAL
-6.843,-6.118,1.319,0.09,0.665,0.578,WAL
-6.735,-5.82,1.678,0.082,0.702,0.488,WAL
-6.868,-6.078,1.569,0.019,0.933,0.394,WAL
-6.972,-6.026,1.905,-0.037,0.896,0.138,WAL
-7.2,-6.231,1.437,-0.041,0.867,0.013,WAL
-7.426,-6.116,1.7,0.057,0.856,-0.255,WAL
-7.554,-6.304,1.52,-0.029,0.779,-0.447,WAL
-7.518,-6.197,1.322,0.06,0.691,-0.569,WAL
-7.578,-6.398,1.127,0.024,0.578,-0.599,WAL
-8.001,-6.4,1.161,-0.083,0.473,-0.504,WAL
-7.69,-6.503,1.046,0.014,0.292,-0.361,WAL
-7.873,-6.672,0.637,0.065,0.027,-0.166,WAL
-7.961,-6.535,0.528,0.018,-0.049,0.008,WAL
-8.223,-6.614,0.192,0.015,-0.279,0.278,WAL
-8.2,-6.716,0.091,0.024,-0.478,0.462,WAL
-7.874,-6.672,-0.114,0.002,-0.5,0.501,WAL
-7.941,-7.092,0.115,-0.015,-0.782,0.586,WAL
-7.812,-7.026,0.097,-0.004,-0.756,0.431,WAL
-7.936,-6.855,-0.075,-0.019,-0.823,0.308,WAL
-7.444,-6.583,0.065,-0.06,-0.876,0.114,WAL
-7.349,-6.638,0.011,0.003,-0.884,-0.153,WAL
-7.548,-6.767,0.08,-0.079,-0.848,-0.265,WAL
-7.215,-6.703,0.261,0.007,-0.796,-0.455,WAL
-7.138,-6.566,-0.25,-0.004,-0.671,-0.553,WAL
-7.021,-6.423,-0.181,-0.02,-0.552,-0.472,WAL
-7.258,-6.389,0.066,0.018,-0.413,-0.445,WAL
-6.938,-6.485,0.003,-0.082,-0.258,-0.248,WAL
-6.772,-6.535,0.37,-0.039,-0.092,-0.034,WAL
-6.769,-6.287,0.448,0.039,0.204,0.199,WAL
-6.461,-6.029,1.035,0.054,0.271,0.326,WAL
-6.86,-6.101,1.438,-0.041,0.428,0.524,WAL
-6.574,-6.204,1.472,0.01,0.598,0.505,WAL
-6.651,-6.025,1.34,-0.02,0.748,0.565,WAL
-7.018,-5.933,1.702,0.017,0.81,0.413,WAL
-7.245,-5.829,1.611,0.034,0.837,0.139,WAL
-7.468,-6.043,1.783,0.02,0.962,0.077,WAL
-7.353,-6.002,1.649,-0.011,0.799,-0.203,WAL
-7.485,-5.878,1.854,0.083,0.789,-0.413,WAL
-7.64,-6.273,1.455,0.11,0.768,-0.551,WAL
-7.649,-6.239,1.248,-0.054,0.648,-0.561,WAL
-7.591,-6.375,1.215,0.08,0.537,-0.46,WAL
-7.778,-6.528,0.944,0.023,0.38,-0.384,WAL
-8.026,-6.578,0.497,0.022,0.133,-0.244,WAL
-7.997,-6.487,0.408,0.017,-0.034,0.021,WAL
-8.139,-6.566,0.493,0.046,-0.211,0.246,WAL
-8.021,-6.73,-0.042,-0.047,-0.294,0.378,WAL
-7.986,-6.847,0.023,0.041,-0.543,0.581,WAL
-8.148,-6.897,-0.113,0.054,-0.694,0.556,WAL
-8.082,-6.629,0.117,-0.102,-0.779,0.434,WAL
-7.911,-6.815,0.165,0.037,-0.826,0.315,WAL
-7.761,-6.675,-0.08,-0.055,-0.908,0.182,WAL
-7.683,-6.748,-0.027,-0.001,-0.897,-0.075,WAL
-7.462,-6.746,-0.174,-0.005,-0.908,-0.297,WAL
-7.274,-6.439,-0.156,-0.02,-0.795,-0.435,WAL
-7.374,-6.698,0.108,-0.057,-0.72,-0.559,WAL
-6.885,-6.645,0.133,0.023,-0.49,-0.537,WAL
-6.875,-6.541,0.303,0.046,-0.382,-0.358,WAL
-7.121,-6.404,-0.116,0.036,-0.256,-0.27,WAL
-7.039,-6.24,0.11,0.017,-0.032,-0.125,WAL
-6.669,-6.268,0.424,-0.018,0.112,0.194,WAL
-6.464,-6.278,0.915,-0.061,0.302,0.334,WAL
-6.623,-6.299,0.929,-0.01,0.443,0.459,WAL
-6.819,-6.344,1.335,0.055,0.571,0.525,WAL
-6.859,-6.014,1.334,-0.027,0.626,0.555,WAL
-6.943,-5.901,1.586,-0.011,0.815,0.406,WAL
-6.932,-5.891,1.599,-0.012,0.864,0.308,WAL
-7.093,-5.89,1.547,-0.003,0.89,0.091,WAL
-7.377,-6.242,1.698,-0.005,0.946,-0.128,WAL
-7.424,-6.176,1.7,0.012,0.826,-0.373,WAL
-7.421,-6.268,1.73,0.009,0.801,-0.526,WAL
-7.549,-6.162,1.409,-0.014,0.652,-0.549,WAL
-7.672,-6.223,1.248,-0.024,0.518,-0.51,WAL
-7.519,-6.541,1.098,0.027,0.344,-0.386,WAL
-8.131,-6.396,0.684,-0.021,0.146,-0.258,WAL
-7.968,-6.672,0.511,0.003,0.008,0.011,WAL
-7.996,-6.62,-0.032,0.003,-0.215,0.215,WAL
-8.365,-6.651,0.148,0.01,-0.238,0.349,WAL
-7.964,-6.476,0.118,0.021,-0.49,0.474,WAL
-7.966,-6.719,0.028,0.017,-0.663,0.574,WAL
-7.768,-6.733,-0.069,0.031,-0.815,0.516,WAL
-8.027,-6.456,-0.029,-0.06,-0.857,0.396,WAL
-7.994,-6.734,-0.088,-0.036,-0.942,0.295,WAL
-7.941,-6.723,-0.141,-0.03,-0.898,-0.015,WAL
-7.492,-6.713,-0.227,-0.007,-0.83,-0.235,WAL
-7.659,-6.481,0.075,-0.011,-0.829,-0.436,WAL
-7.319,-6.652,-0.03,-0.023,-0.703,-0.539,WAL
-7.285,-6.778,-0.205,0.02,-0.635,-0.563,WAL
-6.984,-6.537,0.064,-0.02,-0.496,-0.487,WAL
-6.805,-6.514,0.244,0.073,-0.363,-0.322,WAL
-6.475,-6.284,0.068,0.079,-0.172,-0.241,WAL
-6.699,-5.924,0.298,0.001,0.119,0.128,WAL
-6.834,-6.35,0.864,-0.007,0.165,0.303,WAL
-6.837,-6.264,1.076,0.021,0.432,0.378,WAL
-6.772,-6.027,1.228,0.003,0.556,0.535,WAL
-6.741,-6.142,1.356,-0.022,0.693,0.5,WAL
-6.956,-6.232,1.668,-0.003,0.794,0.43,WAL
-7.014,-6.087,1.722,0.012,0.873,0.318,WAL
-7.067,-5.894,1.777,0.02,0.9,0.054,WAL
-7.386,-6.036,1.937,0.041,0.897,-0.072,WAL
-7.294,-6.183,1.901,-0.069,0.83,-0.347,WAL
-7.665,-6.12,1.493,-0.099,0.748,-0.507,WAL
-7.699,-6.405,1.271,-0.011,0.631,-0.515,WAL
-7.909,-6.452,1.465,0.048,0.567,-0.563,WAL
-7.752,-6.488,1.118,0.018,0.413,-0.375,WAL
-8.021,-6.125,0.773,-0.0,0.251,-0.322,WAL
-7.717,-6.595,0.622,-0.033,0.092,-0.094,WAL
-7.824,-6.396,0.007,-0.038,-0.123,0.141,WAL
-8.299,-6.642,-0.027,-0.04,-0.272,0.323,WAL
-8.181,-6.645,0.013,-0.019,-0.45,0.437,WAL
-8.144,-6.639,0.072,0.012,-0.602,0.578,WAL
-7.987,-7.0,-0.089,-0.017,-0.699,0.462,WAL
-7.951,-6.861,0.055,-0.023,-0.844,0.481,WAL
-7.841,-6.856,0.129,0.004,-0.854,0.276,WAL
-7.553,-6.454,-0.085,0.009,-0.853,0.042,WAL
-7.553,-6.578,-0.038,0.016,-0.894,-0.194,WAL
-7.43,-6.592,-0.186,0.022,-0.841,-0.324,WAL
-7.271,-6.52,0.159,-0.02,-0.715,-0.503,WAL
-7.371,-6.701,0.265,0.057,-0.804,-0.605,WAL
-6.894,-6.332,0.017,0.038,-0.539,-0.501,WAL
-6.925,-6.424,0.169,-0.021,-0.371,-0.445,WAL
-6.751,-6.249,0.425,-0.033,-0.045,-0.227,WAL
-6.951,-6.277,0.586,-0.049,0.022,0.058,WAL
-6.678,-6.042,0.768,-0.027,0.157,0.253,WAL
-6.656,-5.98,0.859,-0.011,0.383,0.436,WAL
-6.635,-6.156,1.144,0.057,0.466,0.461,WAL
-6.912,-6.132,1.432,-0.038,0.601,0.541,WAL
-7.021,-6.056,1.714,-0.003,0.777,0.45,WAL
-6.94,-6.176,1.412,0.023,0.85,0.322,WAL
-7.357,-6.281,1.807,0.03,0.869,0.187,WAL
-7.479,-5.821,1.432,-0.015,0.924,-0.103,WAL
-7.177,-6.206,1.852,0.016,0.921,-0.262,WAL
-7.614,-6.179,1.571,-0.023,0.815,-0.449,WAL
-7.579,-6.342,1.537,0.011,0.788,-0.498,WAL
-7.714,-6.484,1.411,-0.077,0.629,-0.606,WAL
-7.711,-6.392,1.171,-0.005,0.45,-0.443,WAL
-7.71,-6.482,1.046,-0.031,0.273,-0.367,WAL
-7.889,-6.497,0.618,0.037,0.143,-0.133,WAL
-8.053,-6.318,0.466,-0.023,-0.091,0.082,WAL
-8.073,-6.817,0.228,-0.039,-0.306,0.286,WAL
-7.961,-6.545,0.203,-0.024,-0.39,0.4,WAL
-8.028,-6.462,0.277,0.039,-0.619,0.467,WAL
-8.107,-6.743,0.092,0.06,-0.702,0.554,WAL
-7.897,-6.744,0.268,-0.015,-0.817,0.425,WAL
-7.608,-6.846,0.024,0.003,-0.941,0.32,WAL
-7.486,-6.475,-0.151,0.026,-0.856,0.069,WAL
-7.506,-6.864,-0.091,-0.061,-0.96,-0.122,WAL
-7.389,-6.739,0.018,0.011,-0.799,-0.29,WAL
-7.381,-6.897,-0.013,0.045,-0.795,-0.507,WAL
-6.919,-6.479,-0.047,0.026,-0.66,-0.481,WAL
-7.185,-6.403,-0.107,-0.033,-0.551,-0.519,WAL
-6.872,-6.619,0.182,-0.005,-0.393,-0.45,WAL
-6.766,-6.555,0.094,0.004,-0.228,-0.325,WAL
-6.966,-6.1,0.387,0.002,-0.068,-0.071,WAL
-6.556,-6.262,0.69,-0.032,0.212,0.175,WAL
-7.048,-6.054,0.62,-0.021,0.312,0.323,WAL
-6.759,-6.068,1.305,0.04,0.386,0.556,WAL
-6.687,-6.025,1.513,-0.0,0.631,0.61,WAL
-6.702,-6.087,1.313,0.015,0.703,0.446,WAL
-6.942,-6.031,1.893,0.054,0.839,0.438,WAL
-6.691,-6.357,1.977,-0.007,0.907,0.223,WAL
-6.912,-6.166,1.654,-0.031,0.944,0.128,WAL
-7.22,-6.101,1.7,0.009,0.833,-0.171,WAL
-7.262,-6.181,1.258,0.008,0.798,-0.323,WAL
-7.415,-6.225,1.465,-0.008,0.811,-0.492,WAL
-7.623,-6.256,1.191,0.037,0.65,-0.548,WAL
-7.828,-6.3,1.079,0.075,0.486,-0.572,WAL
-7.844,-6.601,0.742,-0.088,0.315,-0.305,WAL
-8.29,-6.664,0.695,0.11,0.137,-0.223,WAL
-8.008,-6.544,0.436,0.018,0.034,0.047,WAL
-8.107,-6.675,-0.007,0.06,-0.22,0.29,WAL
-8.205,-6.557,-0.021,-0.002,-0.392,0.456,WAL
-8.132,-6.505,-0.137,0.047,-0.488,0.543,WAL
-7.849,-6.808,0.136,0.022,-0.687,0.607,WAL
-7.79,-6.816,-0.267,-0.066,-0.912,0.529,WAL
-7.504,-6.581,-0.065,0.035,-0.827,0.34,WAL
-7.673,-6.77,0.008,0.048,-0.862,0.064,WAL
