acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.011,-0.21,9.903,-0.001,0.041,0.05,LYI
0.568,-0.27,9.807,0.047,0.009,0.014,LYI
0.151,-0.297,9.692,-0.035,0.043,-0.014,LYI
0.144,-0.161,9.772,-0.073,-0.012,0.024,LYI
-0.031,-0.202,9.684,-0.013,0.023,-0.001,LYI
0.185,-0.258,9.811,0.011,-0.019,0.031,LYI
0.077,-0.394,9.962,0.018,-0.026,-0.03,LYI
0.291,-0.375,9.919,-0.046,0.003,0.087,LYI
0.109,-0.416,9.671,0.123,-0.008,0.024,LYI
0.221,-0.58,9.659,-0.024,0.006,0.045,LYI
0.392,-0.245,9.791,-0.037,-0.045,0.043,LYI
0.297,-0.294,9.852,0.049,-0.01,-0.053,LYI
0.288,-0.33,9.903,0.022,-0.005,-0.009,LYI
0.22,-0.297,9.562,0.006,0.032,0.05,LYI
0.049,-0.225,9.628,-0.02,-0.092,0.008,LYI
0.106,-0.215,9.678,0.016,-0.005,-0.045,LYI
0.284,-0.351,9.851,-0.017,-0.045,-0.023,LYI
0.124,-0.277,9.729,-0.014,-0.001,0.019,LYI
-0.036,-0.305,9.653,-0.043,-0.077,-0.043,LYI
0.112,-0.359,9.697,0.005,0.003,-0.024,LYI
0.557,-0.403,9.876,0.057,0.008,0.031,LYI
0.236,-0.338,10.01,0.01,0.014,0.061,LYI
0.278,-0.187,9.69,-0.034,-0.086,-0.02,LYI
0.191,-0.378,9.816,-0.076,-0.007,0.061,LYI
0.346,-0.229,9.853,-0.013,0.01,-0.009,LYI
0.193,-0.37,9.793,-0.04,-0.001,0.022,LYI
0.413,-0.251,10.013,-0.029,-0.044,0.068,LYI
0.314,-0.103,9.617,0.024,-0.001,-0.002,LYI
0.421,-0.396,9.804,0.014,-0.045,0.091,LYI
0.289,-0.45,9.507,0.007,-0.01,0.019,LYI
0.258,-0.552,9.906,-0.04,0.048,0.021,LYI
0.159,-0.135,10.029,0.048,-0.003,0.165,LYI
0.201,-0.177,9.875,-0.027,0.006,0.022,LYI
0.44,-0.185,9.648,0.037,-0.082,-0.017,LYI
0.022,-0.178,9.849,0.051,-0.017,0.037,LYI
0.107,-0.363,9.509,-0.04,0.02,0.008,LYI
0.304,-0.181,9.804,-0.091,-0.043,-0.065,LYI
0.286,-0.373,9.616,-0.036,-0.003,0.078,LYI
0.134,-0.214,10.005,0.002,-0.057,0.085,LYI
0.005,-0.607,9.799,-0.001,-0.009,0.076,LYI
0.069,-0.302,9.807,0.034,0.006,0.059,LYI
0.279,-0.332,9.789,-0.006,0.011,0.061,LYI
0.147,-0.409,9.961,0.076,0.027,0.101,LYI
0.025,-0.304,9.783,-0.032,-0.024,0.055,LYI
0.043,-0.203,9.949,0.026,0.054,0.013,LYI
0.185,-0.175,9.824,0.033,0.003,-0.019,LYI
0.155,-0.462,9.762,-0.015,0.012,0.092,LYI
-0.044,-0.314,9.73,0.064,-0.045,0.03,LYI
0.229,-0.54,9.934,0.001,0.105,0.027,LYI
0.273,-0.301,9.807,-0.003,-0.054,0.048,LYI
0.156,-0.263,9.863,-0.016,0.083,0.089,LYI
0.179,-0.379,9.959,0.055,0.041,0.073,LYI
0.265,-0.206,9.829,-0.069,0.001,0.042,LYI
0.345,-0.566,9.838,0.04,0.004,0.038,LYI
0.306,-0.374,9.732,-0.078,-0.006,0.11,LYI
0.178,-0.387,9.891,-0.001,0.017,0.079,LYI
0.198,-0.371,9.668,-0.031,0.018,0.017,LYI
0.179,-0.416,9.596,0.014,0.0,0.053,LYI
0.139,-0.274,10.145,-0.031,-0.032,0.021,LYI
0.157,-0.196,9.737,-0.005,0.021,0.067,LYI
0.566,-0.048,9.775,-0.011,-0.025,0.037,LYI
0.052,-0.314,9.723,0.042,-0.016,-0.035,LYI
0.396,-0.368,10.088,-0.009,-0.077,0.093,LYI
0.244,-0.363,9.843,-0.073,-0.052,0.095,LYI
