acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.989,-5.922,0.531,-0.017,1.696,0.046,RA
-6.924,-5.848,0.959,0.721,1.931,0.573,RA
-6.593,-5.701,1.051,1.269,2.09,1.065,RA
-6.315,-5.657,1.125,1.844,1.987,1.273,RA
-6.277,-5.717,0.826,2.257,1.796,1.204,RA
-6.489,-5.85,0.765,2.663,1.555,0.807,RA
-6.201,-5.866,0.638,2.753,1.315,0.255,RA
-6.146,-6.178,-0.081,2.767,0.907,-0.357,RA
-6.536,-6.074,0.028,2.596,0.308,-0.883,RA
-6.269,-5.979,-0.195,2.264,-0.115,-1.245,RA
-6.629,-6.132,-0.046,1.8,-0.625,-1.31,RA
-6.673,-6.304,0.302,1.301,-1.025,-1.048,RA
-6.986,-6.471,0.265,0.595,-1.433,-0.492,RA
-6.968,-6.487,0.722,-0.095,-1.727,0.068,RA
-7.543,-6.663,0.976,-0.707,-1.888,0.585,RA
-7.67,-6.586,1.153,-1.382,-2.025,1.167,RA
-7.722,-6.997,1.092,-1.927,-1.981,1.289,RA
-8.08,-6.545,0.921,-2.259,-1.797,1.168,RA
-7.793,-6.562,0.507,-2.692,-1.557,0.691,RA
-7.966,-6.545,0.428,-2.852,-1.188,0.194,RA
-7.971,-6.283,-0.013,-2.799,-0.78,-0.388,RA
-8.227,-6.46,-0.282,-2.571,-0.355,-0.955,RA
-7.796,-6.19,-0.152,-2.151,0.218,-1.301,RA
-7.716,-6.128,-0.051,-1.802,0.683,-1.173,RA
-7.546,-5.89,0.148,-1.168,1.046,-1.071,RA
-7.188,-5.875,0.446,-0.416,1.452,-0.47,RA
-6.961,-6.024,0.847,0.164,1.675,0.168,RA
-6.677,-5.843,1.025,0.887,1.9,0.715,RA
-6.705,-5.828,1.16,1.395,1.935,1.197,RA
-6.396,-5.915,1.205,1.987,1.879,1.28,RA
-6.406,-5.623,0.851,2.351,1.78,1.164,RA
-6.442,-5.737,0.699,2.679,1.525,0.648,RA
-6.097,-5.978,0.209,2.749,1.148,0.147,RA
-6.331,-5.76,-0.162,2.72,0.721,-0.497,RA
-6.08,-6.11,0.028,2.582,0.305,-0.968,RA
-6.411,-6.156,0.035,2.171,-0.157,-1.292,RA
