acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.344,-6.499,0.392,0.029,-0.053,-0.034,STD
-7.42,-6.352,0.482,0.136,0.035,0.003,STD
-7.359,-6.572,0.54,-0.024,0.061,-0.013,STD
-7.592,-6.446,0.46,0.105,-0.075,0.01,STD
-7.363,-6.039,0.69,0.001,0.029,-0.055,STD
-7.461,-6.489,0.46,-0.016,0.086,0.035,STD
-7.552,-6.399,0.356,0.067,0.06,0.047,STD
-7.462,-6.255,0.468,-0.077,-0.041,0.056,STD
-7.482,-6.328,0.603,0.027,0.02,-0.064,STD
-7.212,-6.352,0.578,-0.003,0.026,0.112,STD
-7.192,-6.357,0.598,0.042,-0.037,-0.056,STD
-7.503,-6.351,0.298,0.031,0.041,0.045,STD
-7.624,-6.475,0.612,0.031,-0.067,0.013,STD
-7.481,-6.005,0.651,-0.025,-0.038,-0.058,STD
-7.68,-6.345,0.363,0.035,0.037,-0.035,STD
-7.338,-6.217,0.444,0.026,0.009,0.06,STD
-7.413,-6.271,0.331,-0.054,0.04,0.011,STD
-7.422,-6.199,0.643,0.107,-0.044,0.0,STD
-7.633,-6.189,0.603,-0.007,0.044,0.076,STD
-7.475,-6.118,0.508,0.05,0.012,0.001,STD
-7.342,-6.422,0.197,0.032,-0.003,-0.002,STD
-7.266,-6.339,0.541,0.006,-0.028,0.083,STD
-7.256,-6.326,0.707,0.01,0.035,0.034,STD
-7.3,-6.384,0.277,0.016,0.052,0.12,STD
-7.293,-6.245,0.619,-0.028,0.056,0.085,STD
-7.388,-6.392,0.507,0.049,-0.007,0.163,STD
-7.121,-6.13,0.338,-0.027,0.001,0.031,STD
-7.327,-6.21,0.395,0.018,-0.071,0.17,STD
-7.644,-6.114,0.389,-0.006,-0.045,0.013,STD
-7.374,-6.286,0.328,0.027,0.014,0.085,STD
-7.302,-6.224,0.478,-0.012,-0.078,0.129,STD
-7.267,-6.34,0.619,-0.029,-0.039,0.017,STD
-7.354,-6.289,0.296,0.066,0.025,0.11,STD
-7.377,-6.175,0.473,-0.072,-0.007,0.17,STD
-7.352,-6.176,0.523,0.05,-0.038,0.143,STD
-7.169,-6.731,0.527,0.005,0.091,0.099,STD
-7.467,-6.389,0.612,0.06,-0.018,0.133,STD
-7.37,-6.4,0.616,-0.011,-0.055,0.101,STD
-7.153,-6.32,0.786,0.017,0.008,0.092,STD
-7.363,-6.545,0.2,0.056,-0.086,0.058,STD
-7.21,-6.006,0.424,0.075,0.071,0.149,STD
-7.57,-6.369,0.309,0.031,-0.003,0.09,STD
-7.255,-6.395,0.637,0.083,0.024,0.127,STD
-7.55,-6.428,0.554,0.039,-0.016,0.169,STD
-7.377,-6.099,0.263,0.003,0.032,0.107,STD
-7.32,-6.389,0.505,0.051,-0.009,0.148,STD
-7.185,-6.182,0.541,0.028,0.058,0.099,STD
-7.145,-6.351,0.578,0.059,-0.061,0.226,STD
-7.381,-6.363,0.28,-0.098,-0.005,0.105,STD
-7.204,-6.392,0.564,-0.043,-0.033,0.176,STD
-7.524,-6.343,0.565,0.013,-0.016,0.105,STD
-7.355,-6.329,0.461,-0.036,-0.06,0.118,STD
-7.475,-6.073,0.481,0.003,-0.002,0.129,STD
-7.204,-6.388,0.503,0.009,0.032,0.094,STD
-7.442,-6.068,0.515,0.041,-0.007,0.12,STD
-7.007,-6.098,0.483,0.105,0.013,0.247,STD
-7.633,-6.284,0.548,-0.073,-0.038,0.126,STD
-7.612,-6.244,0.561,0.066,-0.037,0.155,STD
-7.203,-6.112,0.669,-0.127,0.05,0.123,STD
-7.209,-6.301,0.586,-0.035,-0.078,0.054,STD
-7.153,-6.058,0.549,0.008,-0.03,0.1,STD
-7.352,-5.957,0.628,0.006,0.038,0.161,STD
-7.242,-6.288,0.658,0.038,0.05,0.067,STD
-7.247,-6.161,0.678,0.061,0.044,0.103,STD
-7.348,-6.164,0.338,0.061,-0.004,0.065,STD
-7.337,-6.066,0.654,-0.035,0.079,0.198,STD
-7.293,-6.201,0.492,-0.043,0.116,0.191,STD
-7.379,-6.347,0.35,0.015,-0.006,0.042,STD
-7.555,-6.226,0.527,-0.051,-0.06,0.147,STD
-7.262,-6.157,0.69,0.006,0.027,0.18,STD
-6.928,-6.329,0.352,-0.036,-0.042,0.154,STD
-7.25,-6.388,0.511,-0.017,0.019,0.107,STD
-7.18,-6.413,0.364,-0.021,0.133,0.046,STD
-7.225,-6.159,0.48,-0.012,-0.066,0.143,STD
-6.999,-6.423,0.581,0.07,-0.181,0.104,STD
-7.264,-6.442,0.694,-0.008,-0.017,0.072,STD
-7.217,-6.113,0.624,-0.002,0.102,0.014,STD
-7.02,-6.259,0.447,-0.027,0.033,0.098,STD
-7.369,-6.122,0.711,0.022,0.091,0.072,STD
-7.185,-6.157,0.628,-0.004,-0.004,0.04,STD
-6.976,-6.273,0.516,0.007,0.031,0.036,STD
-7.205,-6.263,0.595,-0.019,0.018,0.12,STD
-7.316,-6.132,0.615,0.014,0.02,0.12,STD
-7.092,-6.511,0.633,-0.001,-0.003,0.148,STD
-7.198,-6.081,0.551,-0.013,0.067,0.091,STD
-7.197,-6.158,0.653,-0.006,0.076,0.106,STD
-7.126,-6.116,0.534,-0.078,-0.056,0.107,STD
-7.248,-6.384,0.771,0.037,-0.005,0.083,STD
-7.122,-6.477,0.334,-0.012,0.091,0.086,STD
-7.328,-6.303,0.56,-0.047,-0.064,0.158,STD
-7.311,-6.092,0.163,0.038,0.004,0.113,STD
-7.259,-6.355,0.669,0.033,-0.026,0.097,STD
-7.334,-6.367,0.42,0.104,0.005,0.034,STD
-7.071,-6.301,0.459,0.061,-0.015,0.081,STD
-7.091,-6.318,0.438,0.033,0.091,0.054,STD
-6.888,-6.194,0.616,-0.058,-0.045,0.014,STD
-7.204,-6.338,0.597,-0.037,0.067,-0.004,STD
-7.074,-6.488,0.516,-0.032,-0.11,0.065,STD
-6.943,-6.461,0.382,0.015,-0.037,0.007,STD
