acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.206,-6.26,0.564,0.041,0.084,-0.049,FALL
-7.305,-6.283,0.605,-0.02,-0.041,-0.07,FALL
-7.391,-6.385,0.196,0.041,-0.015,-0.03,FALL
-7.465,-6.428,0.619,-0.053,0.062,0.148,FALL
-7.191,-6.444,0.578,0.089,0.062,-0.019,FALL
-7.158,-6.348,0.378,0.079,-0.016,-0.086,FALL
-7.309,-6.494,0.512,-0.034,-0.004,0.036,FALL
-7.297,-6.305,0.463,0.04,-0.071,0.034,FALL
-7.403,-6.111,0.748,0.005,-0.02,0.002,FALL
-7.501,-6.448,0.553,-0.054,0.016,-0.008,FALL
-7.302,-6.211,0.695,0.003,0.065,-0.017,FALL
-7.116,-6.37,0.619,-0.039,-0.01,0.049,FALL
-7.21,-6.44,0.484,0.031,0.046,-0.001,FALL
-7.111,-6.36,0.429,-0.033,-0.034,0.052,FALL
-7.225,-6.461,0.582,0.016,0.052,0.007,FALL
-7.462,-6.284,0.562,-0.092,-0.121,-0.036,FALL
-7.284,-6.121,0.488,0.051,0.009,0.037,FALL
-7.29,-6.38,0.376,-0.014,-0.072,-0.06,FALL
-7.28,-6.348,0.692,-0.048,0.02,0.124,FALL
-7.174,-6.469,0.9,0.063,0.118,-0.046,FALL
-7.28,-6.406,0.512,0.079,0.02,-0.024,FALL
-7.198,-6.364,0.358,-0.034,-0.036,-0.099,FALL
-7.441,-6.241,0.568,-0.095,0.056,-0.01,FALL
-6.971,-6.372,0.354,-0.113,-0.031,0.053,FALL
-7.242,-6.402,0.588,-0.035,0.104,0.041,FALL
-7.167,-6.286,0.424,-0.056,-0.047,0.085,FALL
-7.237,-6.538,0.567,0.046,0.089,0.034,FALL
-7.169,-6.234,0.419,-0.043,0.03,0.054,FALL
-7.344,-6.117,0.4,0.066,-0.072,-0.04,FALL
-7.083,-6.228,0.399,0.04,0.149,0.062,FALL
-7.191,-6.253,0.635,0.018,0.083,0.03,FALL
-7.284,-6.267,0.389,-0.089,0.001,-0.01,FALL
-7.188,-6.333,0.519,-0.005,-0.033,-0.033,FALL
-7.297,-6.389,0.678,0.003,0.063,-0.08,FALL
-7.234,-6.359,0.525,0.03,-0.012,-0.033,FALL
-7.34,-6.659,0.57,0.041,-0.103,0.021,FALL
-7.192,-6.204,0.447,0.035,0.006,-0.066,FALL
-7.284,-6.344,0.137,0.087,0.059,0.086,FALL
