acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.517,-6.288,0.44,-0.007,-0.017,-0.021,JUM
-7.517,-6.595,0.37,0.039,0.015,-0.03,JUM
-7.682,-6.481,0.385,0.022,0.005,-0.079,JUM
-7.453,-6.652,0.542,-0.051,-0.024,0.015,JUM
-7.316,-6.561,0.322,0.009,0.036,0.009,JUM
-7.384,-6.532,0.621,0.129,-0.032,-0.028,JUM
-7.577,-6.359,0.44,0.105,0.01,0.055,JUM
-7.429,-6.462,0.542,-0.08,0.027,0.025,JUM
-7.361,-6.469,0.612,0.026,0.03,-0.004,JUM
-7.395,-6.332,0.387,0.004,-0.001,-0.003,JUM
-7.586,-6.427,0.257,-0.001,0.004,-0.011,JUM
-7.349,-6.348,0.632,0.041,0.057,-0.05,JUM
-7.442,-6.319,0.438,0.006,-0.029,0.055,JUM
-7.746,-6.38,0.571,0.005,-0.009,0.007,JUM
-7.165,-6.606,0.232,-0.001,-0.02,-0.076,JUM
-7.221,-6.604,0.451,-0.012,0.014,-0.041,JUM
-7.489,-6.591,0.488,0.089,-0.059,-0.037,JUM
-7.595,-6.405,0.573,-0.018,0.01,-0.057,JUM
-7.743,-6.413,0.726,0.099,-0.026,0.059,JUM
-7.563,-6.458,0.726,0.088,0.062,-0.092,JUM
-7.347,-6.295,0.882,0.293,-0.07,-0.01,JUM
-7.475,-6.386,1.29,0.451,0.052,-0.033,JUM
-7.542,-6.39,1.923,0.711,-0.017,0.0,JUM
-7.404,-6.535,2.508,1.073,-0.033,-0.052,JUM
-7.46,-6.418,2.921,1.3,-0.042,0.012,JUM
-7.212,-6.411,3.429,1.637,0.004,-0.057,JUM
-7.602,-6.43,3.972,1.85,0.061,-0.072,JUM
-7.629,-6.361,3.801,1.853,-0.047,-0.008,JUM
-7.466,-6.445,3.886,1.835,-0.019,0.005,JUM
-7.597,-6.597,3.318,1.651,-0.048,0.02,JUM
-7.379,-6.353,2.897,1.323,0.005,-0.02,JUM
-7.55,-6.403,2.552,1.029,0.066,0.005,JUM
-7.47,-6.515,2.058,0.717,0.068,0.046,JUM
-7.366,-6.564,1.802,0.492,0.086,0.047,JUM
-7.401,-6.568,1.737,0.376,0.185,0.031,JUM
-7.352,-6.501,1.899,0.096,0.298,0.011,JUM
-7.325,-6.38,2.06,0.036,0.39,0.003,JUM
-7.513,-6.382,2.884,0.024,0.665,-0.002,JUM
