acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.413,-0.336,9.6,-0.03,0.0,-0.017,LYI
0.278,-0.471,9.776,0.084,0.088,0.003,LYI
0.132,-0.394,9.606,-0.023,-0.022,0.024,LYI
0.315,-0.383,9.869,-0.028,0.003,0.036,LYI
0.184,-0.318,9.621,0.04,0.001,0.041,LYI
0.0,-0.353,9.626,-0.013,0.025,0.03,LYI
0.365,-0.301,9.659,0.003,0.014,0.09,LYI
0.207,-0.309,9.5,-0.059,-0.065,0.048,LYI
0.143,-0.477,9.628,0.002,0.023,0.038,LYI
0.406,-0.312,9.726,0.007,-0.025,0.032,LYI
0.149,-0.161,9.533,0.049,0.034,-0.075,LYI
0.226,-0.407,9.613,-0.028,0.107,0.111,LYI
0.048,-0.287,9.64,0.02,-0.025,0.074,LYI
0.271,-0.334,9.578,-0.027,-0.053,-0.004,LYI
0.13,-0.483,9.671,-0.029,-0.022,0.064,LYI
0.096,-0.192,9.648,0.032,0.09,-0.022,LYI
0.138,-0.371,9.621,0.111,-0.014,-0.017,LYI
0.218,-0.323,9.665,-0.03,-0.001,-0.004,LYI
0.256,-0.419,9.721,0.013,0.003,0.088,LYI
0.093,-0.434,9.715,-0.004,0.108,0.051,LYI
0.237,-0.28,9.697,0.018,-0.007,0.062,LYI
0.05,-0.327,9.641,0.036,-0.029,0.053,LYI
0.133,-0.217,9.703,-0.041,-0.034,-0.035,LYI
0.137,-0.543,9.514,-0.033,-0.007,0.045,LYI
0.096,-0.295,9.742,0.043,0.024,0.008,LYI
0.175,-0.425,9.776,-0.002,-0.022,0.044,LYI
0.249,-0.364,9.8,-0.016,0.06,0.009,LYI
0.276,-0.14,9.775,-0.003,0.069,-0.005,LYI
0.034,-0.404,9.816,0.007,0.025,0.023,LYI
0.149,-0.303,9.745,0.058,0.045,0.002,LYI
0.225,-0.248,9.709,0.091,0.059,0.002,LYI
0.015,-0.443,9.672,-0.05,-0.007,0.046,LYI
0.022,-0.417,9.566,0.004,0.066,0.086,LYI
0.156,-0.141,9.875,-0.049,-0.022,0.013,LYI
0.157,-0.1,9.776,-0.054,0.044,0.012,LYI
0.31,-0.24,9.651,-0.043,0.076,0.054,LYI
0.096,-0.257,10.0,-0.057,-0.008,0.042,LYI
0.097,-0.35,9.686,0.058,-0.027,0.029,LYI
0.123,-0.41,9.671,0.007,0.025,0.063,LYI
0.306,-0.247,9.87,0.03,-0.035,0.062,LYI
0.012,-0.21,9.7,0.008,-0.014,0.1,LYI
0.195,-0.204,9.705,0.005,-0.028,-0.008,LYI
0.147,-0.263,9.667,-0.026,0.016,-0.045,LYI
0.491,-0.355,9.74,0.026,-0.0,0.031,LYI
0.107,-0.184,9.781,-0.013,0.058,0.017,LYI
0.051,-0.217,9.68,-0.013,-0.022,0.033,LYI
0.335,-0.435,9.951,-0.015,-0.031,0.094,LYI
0.235,-0.327,9.593,0.003,-0.017,0.016,LYI
0.216,-0.318,9.777,-0.071,-0.045,0.078,LYI
0.238,-0.139,9.719,-0.099,0.034,0.125,LYI
0.356,-0.255,9.678,0.04,-0.029,0.152,LYI
0.317,-0.034,9.706,-0.017,-0.031,0.044,LYI
0.102,-0.441,9.731,0.035,0.01,0.035,LYI
0.323,-0.33,9.731,-0.012,0.066,0.103,LYI
0.173,-0.207,9.719,0.05,-0.048,0.083,LYI
0.24,-0.438,9.832,0.022,0.01,-0.003,LYI
0.128,-0.504,9.847,0.023,0.105,0.117,LYI
0.396,-0.271,9.814,-0.02,-0.034,0.091,LYI
0.095,-0.302,9.712,0.056,0.005,0.068,LYI
0.236,-0.038,9.79,-0.078,0.046,-0.032,LYI
0.283,-0.227,9.79,-0.071,-0.006,0.038,LYI
0.223,-0.413,9.767,-0.0,-0.061,0.035,LYI
0.38,-0.332,9.653,0.005,0.027,0.077,LYI
0.36,-0.278,9.582,0.013,-0.019,0.101,LYI
0.143,-0.266,9.809,-0.042,-0.057,0.083,LYI
0.341,-0.516,9.665,-0.03,0.057,0.025,LYI
0.299,-0.373,9.74,-0.063,-0.047,0.106,LYI
0.302,-0.249,9.573,0.02,-0.022,0.142,LYI
-0.083,-0.219,9.697,0.017,-0.004,0.059,LYI
0.463,-0.367,9.671,-0.041,-0.001,-0.001,LYI
0.332,-0.314,9.722,-0.001,0.01,-0.01,LYI
0.066,-0.307,9.797,-0.012,0.015,0.081,LYI
0.218,-0.275,9.866,0.069,0.066,0.041,LYI
0.084,-0.348,9.804,0.028,-0.058,-0.009,LYI
0.484,-0.182,9.7,0.014,-0.028,0.03,LYI
0.05,-0.219,9.802,-0.019,0.046,0.023,LYI
0.131,-0.242,9.507,-0.027,0.002,0.035,LYI
0.162,-0.178,9.783,0.004,0.045,0.099,LYI
0.211,-0.118,9.556,0.01,-0.011,0.082,LYI
0.193,-0.412,9.792,-0.069,-0.073,0.093,LYI
-0.041,-0.113,9.914,-0.003,0.064,0.019,LYI
0.078,-0.316,9.7,0.071,-0.035,0.051,LYI
0.04,-0.173,9.752,0.002,-0.076,0.089,LYI
0.378,-0.185,9.611,0.029,0.012,0.064,LYI
0.3,-0.144,9.72,0.013,0.117,0.101,LYI
0.412,-0.167,9.666,0.01,0.019,0.058,LYI
0.21,-0.185,9.805,-0.018,0.049,0.117,LYI
0.066,-0.373,9.535,-0.014,-0.027,0.075,LYI
0.454,-0.237,9.477,-0.032,-0.005,0.057,LYI
0.108,-0.47,9.737,-0.085,-0.037,0.081,LYI
0.292,-0.39,9.618,-0.041,0.041,0.027,LYI
0.337,-0.12,9.927,-0.007,0.013,0.049,LYI
0.116,-0.18,9.466,0.008,0.02,0.022,LYI
0.257,-0.511,9.441,-0.007,0.007,0.022,LYI
0.343,-0.289,9.61,-0.053,0.057,0.027,LYI
0.106,-0.151,9.798,0.039,0.019,0.0,LYI
0.124,-0.212,9.711,0.007,-0.012,0.048,LYI
0.093,-0.156,9.666,0.06,-0.02,0.004,LYI
