acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.897,-6.425,0.438,-0.009,0.038,-0.11,WAL
-6.576,-6.327,0.655,-0.065,0.193,0.239,WAL
-6.626,-5.849,1.049,-0.037,0.352,0.371,WAL
-6.587,-6.016,1.329,-0.013,0.421,0.497,WAL
-6.788,-6.092,1.28,0.012,0.654,0.541,WAL
-6.867,-6.286,1.522,-0.035,0.735,0.511,WAL
-6.922,-5.984,1.654,0.043,0.803,0.371,WAL
-7.068,-6.19,1.662,0.038,0.781,0.268,WAL
-7.314,-5.941,1.757,-0.031,0.869,0.058,WAL
-7.331,-6.353,1.652,-0.033,0.864,-0.013,WAL
-7.414,-6.192,1.543,-0.02,0.863,-0.306,WAL
-7.652,-6.186,1.585,-0.018,0.874,-0.513,WAL
-7.502,-6.246,1.237,-0.085,0.686,-0.511,WAL
-7.562,-6.238,1.254,-0.013,0.606,-0.542,WAL
-7.838,-6.387,1.086,-0.014,0.374,-0.422,WAL
-7.914,-6.281,0.976,0.0,0.193,-0.317,WAL
-8.063,-6.574,0.541,-0.073,-0.019,-0.259,WAL
-8.008,-6.475,0.223,0.094,-0.09,0.146,WAL
-7.986,-6.741,0.096,-0.067,-0.235,0.179,WAL
-8.207,-6.685,0.103,-0.012,-0.364,0.378,WAL
-8.024,-6.659,-0.032,-0.021,-0.499,0.619,WAL
-8.133,-6.792,-0.211,0.037,-0.696,0.622,WAL
-8.023,-6.582,0.086,-0.045,-0.724,0.533,WAL
-7.85,-6.608,-0.192,0.03,-0.732,0.331,WAL
-7.773,-6.915,-0.046,-0.022,-0.806,0.206,WAL
-7.871,-6.605,-0.004,0.031,-0.919,-0.042,WAL
-7.471,-6.827,-0.01,0.036,-0.908,-0.19,WAL
-7.51,-6.664,0.089,-0.01,-0.85,-0.334,WAL
-7.3,-6.593,-0.05,-0.054,-0.828,-0.548,WAL
-7.115,-6.506,0.137,-0.049,-0.653,-0.543,WAL
-7.134,-6.43,-0.129,0.017,-0.467,-0.439,WAL
-7.004,-6.553,0.075,0.034,-0.32,-0.433,WAL
-6.834,-6.286,0.2,-0.032,-0.215,-0.27,WAL
-6.855,-6.17,0.342,0.077,-0.022,-0.047,WAL
-6.948,-6.328,0.718,0.009,0.084,0.152,WAL
-6.82,-6.169,1.044,0.09,0.281,0.36,WAL
-6.776,-6.14,1.361,0.063,0.416,0.445,WAL
-6.792,-6.005,1.112,0.012,0.577,0.549,WAL
-6.682,-6.166,1.406,-0.005,0.786,0.6,WAL
-6.911,-6.045,1.38,0.025,0.756,0.502,WAL
-7.161,-5.845,1.692,-0.057,0.842,0.318,WAL
-7.084,-5.955,1.617,0.062,0.828,0.219,WAL
-7.123,-6.103,1.704,0.047,0.889,-0.061,WAL
-7.267,-6.129,1.857,0.063,0.869,-0.196,WAL
-7.389,-6.219,1.707,0.02,0.754,-0.346,WAL
-7.712,-6.183,1.584,-0.082,0.731,-0.607,WAL
-7.817,-6.331,1.356,0.021,0.622,-0.58,WAL
-7.637,-6.052,1.001,0.006,0.456,-0.503,WAL
-7.896,-6.333,0.981,0.026,0.313,-0.279,WAL
-8.075,-6.531,0.679,0.04,0.228,-0.271,WAL
-8.088,-6.449,0.394,0.071,0.002,0.031,WAL
