acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.46,-6.368,0.516,0.712,-0.06,0.255,JOG
-6.326,-5.929,1.326,0.988,0.494,0.71,JOG
-6.284,-5.666,1.946,1.088,0.769,0.887,JOG
-6.201,-5.998,2.486,1.124,1.202,0.74,JOG
-6.467,-5.534,2.675,1.074,1.391,0.218,JOG
-6.908,-5.604,2.809,0.86,1.409,-0.296,JOG
-6.971,-5.762,2.957,0.632,1.415,-0.689,JOG
-7.708,-5.937,2.656,0.396,1.209,-0.848,JOG
-7.845,-5.944,2.163,-0.106,0.886,-0.859,JOG
-8.098,-6.344,1.277,-0.323,0.512,-0.317,JOG
-8.479,-6.742,0.627,-0.634,0.136,0.111,JOG
-8.396,-6.637,0.009,-0.916,-0.374,0.646,JOG
-8.711,-6.92,-0.208,-1.045,-0.851,0.935,JOG
-8.567,-6.985,-0.474,-1.056,-1.04,0.819,JOG
-8.17,-7.228,-0.283,-1.127,-1.281,0.472,JOG
-7.886,-7.416,-0.27,-0.823,-1.393,-0.077,JOG
-7.831,-7.156,-0.152,-0.638,-1.422,-0.526,JOG
-7.166,-7.094,-0.35,-0.366,-1.271,-0.862,JOG
-6.928,-6.785,0.019,-0.073,-1.075,-0.761,JOG
-6.546,-6.75,-0.519,0.192,-0.703,-0.531,JOG
-6.351,-6.586,0.098,0.549,-0.198,0.028,JOG
-6.26,-5.908,0.981,0.768,0.307,0.516,JOG
-6.155,-5.741,1.721,1.019,0.651,0.874,JOG
-6.159,-5.673,2.224,1.143,1.072,0.781,JOG
-6.345,-5.796,2.603,1.019,1.329,0.485,JOG
-6.635,-5.481,2.649,1.024,1.441,0.008,JOG
-6.924,-5.471,3.05,0.78,1.52,-0.427,JOG
-7.24,-5.819,2.529,0.443,1.346,-0.837,JOG
-7.645,-5.894,2.241,0.019,1.073,-0.94,JOG
-8.023,-6.132,1.863,-0.15,0.66,-0.646,JOG
-8.099,-6.343,0.899,-0.544,0.27,-0.038,JOG
-8.584,-6.979,0.304,-0.737,-0.187,0.375,JOG
-8.457,-6.685,0.018,-0.972,-0.578,0.676,JOG
-8.643,-7.001,-0.158,-0.982,-0.919,0.877,JOG
-8.49,-6.932,-0.178,-1.111,-1.19,0.665,JOG
-8.357,-7.146,-0.064,-0.872,-1.463,0.236,JOG
-7.958,-7.204,0.022,-0.791,-1.527,-0.461,JOG
-7.392,-7.258,-0.128,-0.411,-1.433,-0.8,JOG
-6.994,-6.972,-0.259,-0.283,-1.226,-0.896,JOG
-6.752,-6.906,-0.259,0.152,-0.825,-0.695,JOG
-6.776,-6.601,-0.265,0.483,-0.473,-0.246,JOG
-6.133,-6.056,0.569,0.758,0.012,0.347,JOG
-6.243,-6.33,1.361,0.968,0.432,0.752,JOG
-6.289,-5.708,1.895,0.986,0.863,0.823,JOG
-6.227,-5.616,2.6,1.033,1.315,0.718,JOG
-6.572,-5.628,2.867,1.062,1.407,0.296,JOG
-6.858,-5.568,2.832,0.847,1.505,-0.203,JOG
-7.033,-5.685,2.742,0.687,1.485,-0.656,JOG
-7.505,-5.742,2.602,0.31,1.248,-0.862,JOG
-7.686,-5.998,2.001,-0.017,0.893,-0.81,JOG
-8.122,-6.312,1.389,-0.29,0.492,-0.393,JOG
-8.438,-6.579,0.853,-0.721,0.098,0.171,JOG
-8.62,-6.903,-0.193,-0.981,-0.439,0.686,JOG
-8.549,-6.896,-0.361,-1.079,-0.778,0.864,JOG
-8.529,-7.242,-0.254,-1.22,-1.142,0.749,JOG
-8.292,-7.232,-0.256,-1.03,-1.375,0.386,JOG
-8.117,-7.233,-0.233,-0.869,-1.507,-0.021,JOG
-8.057,-6.933,-0.023,-0.732,-1.446,-0.616,JOG
-7.397,-7.235,-0.205,-0.392,-1.255,-0.833,JOG
-7.101,-6.756,0.059,-0.065,-1.045,-0.754,JOG
-6.589,-6.481,-0.248,0.341,-0.637,-0.559,JOG
-6.105,-6.377,0.256,0.604,-0.237,0.03,JOG
-6.04,-6.376,0.935,0.85,0.284,0.596,JOG
-5.854,-6.096,1.722,1.04,0.692,0.818,JOG
-6.501,-5.737,2.329,1.121,1.14,0.792,JOG
-6.373,-5.493,2.705,1.057,1.27,0.543,JOG
-6.962,-5.418,2.82,0.956,1.484,0.03,JOG
-6.992,-5.508,3.033,0.826,1.547,-0.472,JOG
-7.346,-5.815,2.566,0.346,1.347,-0.901,JOG
-7.618,-6.027,2.165,0.054,1.069,-0.921,JOG
-8.125,-5.952,1.478,-0.165,0.738,-0.59,JOG
-8.431,-6.58,0.961,-0.58,0.255,-0.094,JOG
-8.467,-6.331,0.066,-0.811,-0.182,0.367,JOG
-8.59,-6.762,-0.243,-1.103,-0.589,0.796,JOG
-8.486,-6.947,-0.408,-1.132,-0.976,0.918,JOG
-8.234,-7.178,-0.304,-1.176,-1.245,0.677,JOG
-8.118,-7.332,-0.235,-1.047,-1.505,0.149,JOG
-7.746,-7.004,-0.318,-0.761,-1.537,-0.336,JOG
-7.436,-7.116,-0.017,-0.537,-1.394,-0.804,JOG
-7.169,-6.991,-0.159,-0.322,-1.198,-0.967,JOG
-7.055,-6.752,-0.257,0.241,-0.873,-0.67,JOG
-6.611,-6.465,-0.246,0.423,-0.348,-0.154,JOG
-6.2,-6.34,0.617,0.81,-0.018,0.431,JOG
-6.265,-6.147,1.226,0.997,0.518,0.788,JOG
-6.064,-5.924,1.799,1.057,0.935,0.901,JOG
-6.389,-5.44,2.532,1.024,1.332,0.76,JOG
-6.859,-5.688,3.022,1.04,1.412,0.271,JOG
-6.905,-5.678,2.64,0.912,1.468,-0.199,JOG
-7.345,-6.059,2.811,0.606,1.541,-0.758,JOG
-7.718,-5.795,2.476,0.342,1.192,-0.936,JOG
-8.005,-6.005,1.971,-0.056,0.877,-0.661,JOG
-8.026,-6.585,1.254,-0.338,0.51,-0.325,JOG
-8.375,-6.758,0.47,-0.818,-0.007,0.225,JOG
-8.616,-6.741,-0.315,-0.854,-0.431,0.754,JOG
-8.855,-7.015,-0.256,-1.048,-0.818,0.901,JOG
-8.139,-7.12,-0.151,-1.067,-1.244,0.752,JOG
-8.312,-7.127,-0.177,-1.021,-1.41,0.358,JOG
-8.055,-6.94,-0.321,-0.837,-1.524,-0.152,JOG
-7.632,-7.093,-0.246,-0.653,-1.412,-0.595,JOG
-7.451,-6.965,-0.086,-0.423,-1.295,-0.872,JOG
-7.03,-6.863,-0.204,0.033,-0.932,-0.83,JOG
-6.61,-6.823,-0.341,0.324,-0.569,-0.445,JOG
-6.316,-6.445,0.104,0.493,-0.113,0.04,JOG
-6.18,-6.142,0.943,0.848,0.385,0.507,JOG
-6.05,-6.037,1.779,1.021,0.649,0.779,JOG
-6.422,-5.59,2.116,1.091,1.104,0.838,JOG
-6.663,-5.604,2.902,0.982,1.344,0.431,JOG
-6.724,-5.647,2.936,0.892,1.557,-0.04,JOG
-6.871,-5.777,2.922,0.734,1.497,-0.538,JOG
-7.41,-5.593,2.501,0.461,1.384,-0.829,JOG
-7.631,-5.906,2.154,0.188,1.008,-0.815,JOG
