acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.231,-6.013,0.791,0.028,1.665,-0.029,RA
-7.137,-6.011,1.013,0.656,1.897,0.563,RA
-6.976,-5.729,1.019,1.311,2.019,1.025,RA
-6.675,-5.845,0.872,1.839,1.988,1.203,RA
-6.504,-5.784,0.966,2.313,1.809,1.263,RA
-6.464,-5.874,0.75,2.602,1.637,0.977,RA
-6.232,-6.026,0.629,2.768,1.303,0.303,RA
-6.381,-6.115,0.125,2.795,0.848,-0.276,RA
-6.565,-6.303,-0.109,2.557,0.367,-0.85,RA
-6.321,-6.408,-0.222,2.376,-0.024,-1.233,RA
-6.842,-6.287,0.078,1.921,-0.502,-1.288,RA
-6.751,-6.331,0.411,1.324,-0.971,-1.084,RA
-7.121,-6.826,0.291,0.77,-1.323,-0.589,RA
-7.356,-6.512,0.904,0.065,-1.699,-0.041,RA
-7.399,-6.797,0.877,-0.596,-1.844,0.635,RA
-8.016,-6.596,1.161,-1.341,-2.01,0.973,RA
-8.083,-6.741,1.123,-1.797,-2.014,1.229,RA
-8.204,-6.611,1.012,-2.261,-1.853,1.273,RA
-8.154,-6.72,0.653,-2.596,-1.693,0.865,RA
-8.186,-6.428,0.354,-2.799,-1.263,0.424,RA
-8.285,-6.706,0.115,-2.703,-0.838,-0.156,RA
-8.102,-6.467,-0.099,-2.728,-0.397,-0.853,RA
-8.034,-6.505,-0.218,-2.294,0.035,-1.227,RA
-7.776,-6.377,-0.287,-1.92,0.475,-1.342,RA
-8.037,-6.2,0.101,-1.433,0.929,-1.049,RA
-7.377,-6.334,0.497,-0.749,1.322,-0.716,RA
-7.294,-6.094,0.967,-0.044,1.694,-0.107,RA
-7.176,-5.914,0.991,0.588,1.844,0.543,RA
-6.581,-5.826,0.974,1.241,1.944,0.969,RA
-6.632,-5.755,1.215,1.882,2.008,1.27,RA
-6.436,-5.938,0.97,2.303,1.82,1.32,RA
-6.393,-5.939,0.767,2.561,1.753,0.98,RA
-6.401,-6.056,0.507,2.748,1.332,0.435,RA
-6.636,-6.024,0.149,2.841,0.943,-0.295,RA
-6.535,-6.207,-0.237,2.654,0.484,-0.798,RA
-6.605,-6.123,-0.095,2.366,-0.029,-1.221,RA
-6.611,-6.319,-0.025,1.918,-0.455,-1.323,RA
-6.88,-6.274,0.093,1.379,-0.936,-1.136,RA
-6.841,-6.396,0.406,0.789,-1.329,-0.678,RA
-7.073,-6.646,0.955,0.107,-1.704,-0.172,RA
-7.57,-6.78,0.908,-0.505,-1.85,0.518,RA
-7.795,-6.809,1.131,-1.158,-1.954,0.98,RA
-7.881,-6.54,1.117,-1.757,-1.977,1.27,RA
-8.124,-6.796,0.961,-2.265,-1.908,1.241,RA
-8.102,-6.598,0.641,-2.534,-1.667,0.964,RA
-8.464,-6.614,0.319,-2.795,-1.362,0.429,RA
-8.294,-6.52,0.287,-2.777,-0.966,-0.195,RA
-8.023,-6.386,0.222,-2.585,-0.547,-0.813,RA
-8.131,-6.448,-0.283,-2.313,-0.0,-1.102,RA
-7.939,-6.524,-0.001,-1.933,0.469,-1.324,RA
-7.712,-6.268,0.174,-1.464,0.837,-1.184,RA
-7.56,-6.164,0.27,-0.773,1.311,-0.71,RA
-7.398,-5.858,0.492,-0.183,1.628,-0.217,RA
-7.307,-5.905,1.031,0.492,1.824,0.476,RA
-6.762,-5.923,1.108,1.171,1.949,0.947,RA
-6.523,-5.723,0.997,1.767,1.988,1.295,RA
-6.52,-5.899,1.196,2.176,1.922,1.258,RA
-6.447,-6.031,0.871,2.6,1.761,0.889,RA
-6.274,-5.723,0.49,2.761,1.421,0.476,RA
-6.292,-5.931,-0.015,2.849,1.016,-0.132,RA
-6.375,-6.173,-0.004,2.676,0.493,-0.778,RA
-6.503,-6.291,-0.112,2.415,0.002,-1.199,RA
-6.741,-6.391,0.12,2.037,-0.417,-1.266,RA
-6.882,-6.521,0.226,1.416,-0.85,-1.125,RA
-6.95,-6.335,0.656,0.867,-1.275,-0.716,RA
-7.163,-6.68,0.661,0.236,-1.605,-0.173,RA
-7.494,-6.778,0.919,-0.461,-1.841,0.479,RA
-7.847,-6.763,1.122,-1.143,-2.004,0.902,RA
-7.804,-6.682,1.048,-1.697,-1.994,1.238,RA
-7.953,-6.647,0.943,-2.171,-1.973,1.303,RA
-8.158,-6.867,0.818,-2.497,-1.625,0.987,RA
-8.091,-6.54,0.73,-2.721,-1.437,0.484,RA
-8.186,-6.711,0.264,-2.808,-1.012,-0.081,RA
-8.315,-6.598,-0.207,-2.668,-0.542,-0.733,RA
-8.071,-6.349,-0.044,-2.399,-0.068,-1.135,RA
