acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.801,-6.209,0.337,-0.047,0.073,-0.035,WAL
-6.865,-6.13,0.889,0.023,0.2,0.257,WAL
-6.744,-6.17,1.207,0.026,0.434,0.462,WAL
-6.91,-6.169,1.432,-0.053,0.605,0.553,WAL
-6.931,-6.155,1.476,0.029,0.754,0.487,WAL
-6.87,-6.137,1.551,0.121,0.858,0.231,WAL
-7.078,-5.984,1.731,-0.023,0.952,0.033,WAL
-7.305,-5.963,2.082,-0.022,0.877,-0.187,WAL
-7.489,-6.238,1.632,0.0,0.803,-0.414,WAL
-7.514,-6.343,1.641,-0.012,0.682,-0.506,WAL
-7.578,-6.49,1.367,0.026,0.572,-0.514,WAL
-7.82,-6.485,0.825,0.018,0.247,-0.383,WAL
-8.059,-6.641,0.56,-0.031,0.081,-0.158,WAL
-8.208,-6.605,0.353,0.033,-0.083,0.115,WAL
-8.089,-6.599,-0.096,0.071,-0.325,0.488,WAL
-7.952,-6.562,0.325,-0.042,-0.57,0.541,WAL
-8.004,-6.611,0.027,0.017,-0.742,0.5,WAL
-7.605,-6.543,0.02,0.016,-0.824,0.381,WAL
-7.608,-6.85,-0.116,0.018,-0.846,0.156,WAL
-7.707,-6.603,-0.088,-0.005,-0.856,-0.103,WAL
-7.313,-6.799,-0.148,0.002,-0.856,-0.341,WAL
-7.23,-6.288,0.224,0.032,-0.727,-0.513,WAL
-7.125,-6.422,0.041,0.069,-0.64,-0.542,WAL
-6.912,-6.509,0.003,0.013,-0.395,-0.399,WAL
-6.751,-6.126,0.235,-0.041,-0.158,-0.246,WAL
-6.691,-6.191,0.638,0.017,-0.015,-0.012,WAL
-6.721,-6.29,0.754,-0.089,0.268,0.25,WAL
-6.733,-5.993,1.249,-0.032,0.486,0.483,WAL
-6.72,-6.038,1.331,0.081,0.56,0.563,WAL
-6.65,-6.065,1.47,0.005,0.774,0.447,WAL
-6.892,-6.019,1.637,0.006,0.839,0.274,WAL
-7.08,-6.306,1.818,0.009,0.954,0.004,WAL
-7.394,-6.063,2.013,-0.057,0.869,-0.292,WAL
-7.669,-6.055,1.624,0.009,0.796,-0.429,WAL
-7.559,-6.269,1.263,-0.052,0.682,-0.581,WAL
-7.7,-6.333,1.237,-0.014,0.586,-0.574,WAL
-7.974,-6.327,0.983,-0.025,0.311,-0.33,WAL
-8.113,-6.592,0.454,0.057,0.043,-0.043,WAL
-7.917,-6.53,0.571,0.006,-0.181,0.217,WAL
