acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.022,-6.299,0.588,0.044,0.053,0.019,JUM
-7.268,-6.253,0.579,0.007,-0.038,-0.017,JUM
-7.203,-6.312,0.445,-0.058,-0.043,0.037,JUM
-7.377,-6.122,0.542,0.081,0.064,0.027,JUM
-7.392,-6.155,0.408,-0.006,-0.02,-0.064,JUM
-7.347,-6.184,0.409,0.049,0.031,-0.068,JUM
-7.386,-6.213,0.419,-0.042,-0.03,0.071,JUM
-7.366,-6.513,0.378,0.016,-0.036,0.005,JUM
-7.188,-6.295,0.439,0.043,0.059,0.031,JUM
-7.128,-6.416,0.645,-0.032,0.065,0.025,JUM
-7.411,-6.277,0.59,0.055,-0.004,0.044,JUM
-7.557,-6.242,0.47,0.029,0.058,0.022,JUM
-7.379,-6.175,0.369,-0.035,0.048,0.037,JUM
-7.453,-6.422,0.803,0.096,0.003,-0.098,JUM
-7.276,-6.285,0.503,0.012,-0.0,0.034,JUM
-7.373,-6.164,0.311,0.017,-0.017,0.001,JUM
-7.574,-6.394,0.674,-0.021,-0.053,-0.097,JUM
-7.287,-6.316,0.4,0.074,-0.031,-0.004,JUM
-7.213,-6.292,0.546,0.028,-0.039,-0.084,JUM
-7.331,-6.31,1.013,0.28,0.027,-0.035,JUM
-7.602,-6.525,1.162,0.192,-0.044,-0.026,JUM
-7.189,-6.232,1.541,0.479,0.003,0.022,JUM
-7.223,-6.344,1.877,0.677,-0.027,-0.003,JUM
-7.434,-6.561,2.145,1.052,-0.041,-0.086,JUM
-7.265,-6.473,2.782,1.304,0.036,0.037,JUM
-7.326,-6.436,3.455,1.689,-0.022,-0.027,JUM
-7.417,-6.308,3.772,1.804,-0.144,-0.017,JUM
-7.253,-6.278,4.017,1.926,0.068,0.055,JUM
-7.195,-6.324,3.75,1.892,0.07,-0.018,JUM
-7.411,-6.236,3.004,1.628,0.063,0.011,JUM
-7.359,-6.304,3.098,1.349,-0.021,0.021,JUM
-7.121,-6.337,2.474,1.086,0.049,0.023,JUM
-7.13,-6.32,2.136,0.725,0.093,-0.013,JUM
-7.455,-6.212,1.793,0.514,0.026,-0.045,JUM
-7.536,-6.513,1.6,0.352,0.13,0.035,JUM
-7.36,-6.478,1.768,0.175,0.321,-0.015,JUM
-7.349,-6.391,2.283,0.076,0.442,-0.049,JUM
-7.086,-6.245,2.838,0.027,0.593,-0.003,JUM
-7.169,-6.453,3.258,0.082,0.84,0.014,JUM
-7.203,-6.451,4.231,0.024,1.071,0.039,JUM
-7.001,-6.413,4.754,0.039,1.188,0.024,JUM
-7.336,-6.238,5.646,-0.018,1.32,-0.019,JUM
-7.179,-6.315,6.065,-0.038,1.502,-0.043,JUM
-7.662,-6.415,6.229,-0.0,1.511,0.043,JUM
-7.497,-6.551,5.708,0.012,1.565,0.047,JUM
-7.373,-6.419,5.525,0.026,1.354,-0.034,JUM
-7.228,-6.341,4.585,-0.049,1.202,0.004,JUM
-7.484,-6.388,4.355,0.042,0.999,-0.005,JUM
-7.425,-6.219,3.156,-0.01,0.755,0.036,JUM
-7.123,-6.306,2.704,0.011,0.538,-0.013,JUM
