acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.464,-6.448,0.529,0.032,-0.034,0.021,JUM
-7.292,-6.314,0.423,0.023,0.115,0.019,JUM
-7.454,-6.378,0.459,-0.069,0.032,-0.041,JUM
-7.429,-6.344,0.382,0.034,0.018,-0.04,JUM
-7.618,-6.46,0.415,0.002,0.029,0.006,JUM
-7.383,-6.417,0.627,0.017,-0.017,0.072,JUM
-7.494,-6.439,0.498,-0.007,0.018,0.128,JUM
-7.379,-6.477,0.459,-0.033,-0.027,0.052,JUM
-7.501,-6.468,0.499,-0.014,-0.027,-0.021,JUM
-7.235,-6.226,0.538,-0.019,0.032,-0.068,JUM
-7.357,-6.231,0.408,0.012,0.001,0.045,JUM
-7.456,-6.542,0.334,0.043,0.026,0.005,JUM
-7.422,-6.465,0.361,-0.048,0.032,-0.073,JUM
-7.382,-6.431,0.396,-0.075,0.048,-0.017,JUM
-7.32,-6.562,0.529,-0.008,0.01,-0.086,JUM
-7.434,-6.472,0.525,0.026,0.042,0.013,JUM
-7.29,-6.319,0.469,-0.054,-0.02,-0.032,JUM
-7.377,-6.185,0.707,0.12,-0.014,0.022,JUM
-7.338,-6.428,0.915,0.115,0.059,0.032,JUM
-7.279,-6.415,0.814,0.18,-0.022,-0.029,JUM
-7.54,-6.245,1.094,0.302,-0.059,-0.046,JUM
-7.47,-6.256,1.387,0.526,0.067,-0.005,JUM
-7.342,-6.531,1.735,0.778,-0.001,0.003,JUM
-7.449,-6.484,2.184,0.983,0.017,0.05,JUM
-7.35,-6.479,3.052,1.373,-0.069,0.069,JUM
-7.441,-6.516,3.71,1.604,0.083,0.041,JUM
-7.441,-6.418,3.585,1.817,-0.03,-0.043,JUM
-7.434,-6.403,3.797,1.817,0.053,0.085,JUM
-7.314,-6.613,3.953,1.795,0.0,-0.098,JUM
-7.303,-6.398,3.418,1.608,0.023,0.064,JUM
-7.385,-6.295,2.866,1.363,-0.033,0.017,JUM
-7.329,-6.374,2.591,1.047,0.104,0.011,JUM
-7.381,-6.31,2.052,0.695,0.101,-0.053,JUM
-7.543,-6.37,1.811,0.416,0.067,0.036,JUM
-7.378,-6.384,1.776,0.365,0.184,-0.028,JUM
-7.362,-6.406,1.97,0.232,0.318,0.03,JUM
-7.184,-6.516,2.17,0.034,0.417,-0.057,JUM
-7.482,-6.425,2.704,0.032,0.545,-0.022,JUM
-7.348,-6.395,3.383,0.001,0.769,-0.122,JUM
-7.53,-6.396,4.083,0.014,0.977,0.076,JUM
-7.139,-6.708,4.933,-0.033,1.214,-0.075,JUM
-7.415,-6.554,5.568,-0.031,1.357,-0.045,JUM
-7.485,-6.445,5.69,-0.005,1.422,0.042,JUM
-7.582,-6.262,5.908,0.058,1.549,0.031,JUM
-7.242,-6.391,5.84,0.025,1.421,-0.063,JUM
-7.395,-6.365,5.492,0.066,1.32,-0.049,JUM
-7.392,-6.406,4.818,-0.06,1.198,-0.024,JUM
-7.224,-6.516,4.119,0.019,0.946,-0.009,JUM
-7.406,-6.43,3.434,-0.012,0.882,0.012,JUM
-7.4,-6.436,2.638,-0.025,0.579,0.008,JUM
-7.444,-6.589,2.02,0.066,0.524,0.031,JUM
-7.441,-6.392,1.655,-0.03,0.284,-0.001,JUM
-7.479,-6.49,1.186,-0.041,0.227,0.006,JUM
-7.359,-6.605,1.035,0.078,0.163,0.027,JUM
-7.521,-6.345,0.703,-0.084,0.164,0.028,JUM
-7.276,-6.364,0.786,-0.061,0.107,-0.001,JUM
-7.579,-6.422,0.475,0.085,-0.048,0.024,JUM
-7.358,-6.343,0.535,0.0,0.062,0.045,JUM
-7.487,-6.316,0.563,-0.041,0.017,-0.034,JUM
-7.559,-6.701,0.285,0.059,-0.013,0.009,JUM
-7.403,-6.508,0.545,-0.075,0.014,0.057,JUM
-7.329,-6.432,0.5,0.023,0.034,-0.072,JUM
-7.36,-6.257,0.531,-0.028,-0.039,-0.054,JUM
-7.353,-6.178,0.465,-0.039,-0.045,-0.035,JUM
-7.43,-6.323,0.571,0.015,0.063,0.043,JUM
-7.405,-6.345,0.43,-0.037,0.03,0.058,JUM
-7.502,-6.482,0.504,0.109,0.015,-0.05,JUM
-7.395,-6.301,0.498,0.01,-0.028,-0.103,JUM
-7.508,-6.326,0.598,0.113,0.059,0.072,JUM
-7.507,-6.416,0.819,0.235,0.024,-0.101,JUM
-7.392,-6.409,0.93,0.329,-0.022,-0.028,JUM
-7.339,-6.262,1.255,0.481,0.025,-0.025,JUM
-7.344,-6.226,1.848,0.727,0.011,-0.046,JUM
-7.442,-6.359,2.338,1.065,0.052,0.017,JUM
-7.311,-6.362,3.129,1.34,0.006,0.026,JUM
-7.454,-6.581,3.353,1.67,0.009,-0.083,JUM
-7.368,-6.493,3.622,1.743,0.065,0.121,JUM
-7.328,-6.552,3.995,1.87,0.04,0.007,JUM
-7.257,-6.433,3.813,1.837,0.058,-0.021,JUM
-7.395,-6.226,3.359,1.59,-0.017,0.04,JUM
-7.522,-6.285,3.045,1.324,0.026,-0.027,JUM
-7.149,-6.396,2.503,1.03,0.042,-0.032,JUM
-7.488,-6.548,2.029,0.634,0.103,0.001,JUM
-7.272,-6.443,1.64,0.48,0.08,-0.023,JUM
-7.384,-6.366,1.479,0.229,0.213,-0.044,JUM
-7.517,-6.317,1.844,0.275,0.237,-0.023,JUM
-7.444,-6.492,2.292,0.082,0.452,0.06,JUM
-7.402,-6.516,2.762,-0.053,0.583,-0.026,JUM
-7.5,-6.305,3.649,-0.004,0.732,-0.023,JUM
-7.459,-6.287,4.225,0.049,1.008,-0.071,JUM
-7.423,-6.289,4.904,0.029,1.134,-0.081,JUM
-7.284,-6.265,5.387,0.012,1.45,-0.021,JUM
-7.311,-6.406,5.931,-0.025,1.444,-0.026,JUM
-7.339,-6.542,5.902,-0.001,1.427,-0.043,JUM
-7.372,-6.399,5.846,0.006,1.481,0.007,JUM
-7.231,-6.438,5.423,-0.01,1.342,0.064,JUM
-7.376,-6.366,4.809,0.033,1.165,-0.074,JUM
-7.299,-6.514,4.196,-0.099,0.875,0.038,JUM
-7.286,-6.441,3.328,-0.033,0.834,0.01,JUM
-7.39,-6.451,2.717,-0.05,0.553,-0.025,JUM
-7.355,-6.451,2.117,-0.043,0.469,0.039,JUM
-7.489,-6.552,1.73,0.021,0.235,0.016,JUM
-7.303,-6.425,1.168,0.051,0.25,0.042,JUM
-7.371,-6.443,0.884,-0.069,0.074,0.049,JUM
-7.48,-6.368,0.829,0.047,0.045,-0.0,JUM
-7.443,-6.72,0.617,-0.052,0.11,-0.04,JUM
-7.325,-6.487,0.626,0.035,0.034,0.036,JUM
-7.509,-6.406,0.419,0.016,0.018,-0.052,JUM
-7.603,-6.525,0.483,0.034,0.041,0.049,JUM
-7.579,-6.389,0.651,0.039,-0.027,0.023,JUM
-7.446,-6.613,0.384,-0.033,0.043,-0.004,JUM
-7.492,-6.613,0.497,-0.107,-0.104,0.095,JUM
-7.488,-6.676,0.447,-0.022,0.031,0.078,JUM
-7.343,-6.498,0.51,-0.027,0.024,-0.125,JUM
-7.415,-6.585,0.475,-0.012,-0.043,-0.073,JUM
-7.482,-6.426,0.307,-0.046,0.076,-0.073,JUM
-7.397,-6.295,0.609,-0.023,-0.077,-0.052,JUM
-7.446,-6.594,0.401,-0.041,0.076,-0.025,JUM
-7.347,-6.658,0.706,0.071,-0.062,-0.034,JUM
-7.278,-6.478,0.771,0.168,-0.016,0.026,JUM
-7.408,-6.32,0.906,0.212,-0.009,0.006,JUM
-7.431,-6.224,1.355,0.483,0.002,0.019,JUM
-7.488,-6.343,1.8,0.695,0.136,-0.009,JUM
-7.278,-6.412,2.174,0.993,0.033,0.001,JUM
-7.388,-6.421,2.745,1.318,0.118,-0.007,JUM
-7.377,-6.365,3.28,1.712,-0.006,-0.079,JUM
-7.187,-6.531,3.745,1.793,-0.102,-0.035,JUM
-7.427,-6.388,3.832,1.955,-0.013,-0.043,JUM
-7.543,-6.459,3.763,1.848,-0.047,0.038,JUM
-7.28,-6.411,3.563,1.616,0.048,0.001,JUM
-7.514,-6.358,2.979,1.344,0.061,-0.063,JUM
-7.415,-6.489,2.449,1.097,-0.024,0.033,JUM
-7.536,-6.379,1.802,0.769,0.099,0.015,JUM
-7.464,-6.305,2.022,0.49,0.096,-0.066,JUM
-7.321,-6.358,1.708,0.305,0.133,-0.059,JUM
-7.494,-6.451,2.056,0.119,0.355,-0.005,JUM
-7.351,-6.518,2.297,0.198,0.309,0.069,JUM
-7.533,-6.472,2.705,0.028,0.641,0.066,JUM
-7.387,-6.482,3.609,-0.015,0.757,0.055,JUM
-7.476,-6.22,4.037,0.006,0.846,-0.02,JUM
-7.495,-6.302,4.846,0.018,1.263,0.035,JUM
-7.532,-6.394,5.467,-0.069,1.38,0.0,JUM
-7.368,-6.438,5.861,0.03,1.432,0.02,JUM
-7.296,-6.329,6.047,0.075,1.495,-0.009,JUM
-7.477,-6.433,5.847,0.063,1.493,-0.074,JUM
-7.499,-6.411,5.526,0.024,1.338,0.043,JUM
-7.488,-6.457,4.812,0.016,1.218,0.011,JUM
-7.429,-6.379,4.047,0.091,1.074,-0.09,JUM
-7.501,-6.361,3.323,-0.044,0.709,-0.022,JUM
-7.504,-6.704,2.727,0.051,0.692,-0.007,JUM
-7.421,-6.388,1.942,0.038,0.438,-0.018,JUM
-7.363,-6.394,1.725,-0.002,0.295,-0.061,JUM
-7.427,-6.346,1.118,0.083,0.19,-0.012,JUM
-7.475,-6.261,0.989,-0.044,0.24,-0.009,JUM
-7.383,-6.382,0.71,0.037,-0.028,-0.022,JUM
-7.52,-6.363,0.521,-0.081,0.063,-0.021,JUM
-7.385,-6.424,0.345,0.014,-0.026,-0.064,JUM
-7.424,-6.423,0.38,0.015,-0.002,0.048,JUM
-7.42,-6.241,0.388,-0.022,0.006,-0.001,JUM
-7.345,-6.401,0.614,-0.052,0.027,-0.014,JUM
-7.353,-6.348,0.594,0.043,-0.052,-0.018,JUM
-7.458,-6.436,0.415,0.0,-0.041,0.051,JUM
-7.515,-6.44,0.488,0.009,-0.024,0.04,JUM
-7.325,-6.404,0.522,0.006,-0.038,0.009,JUM
-7.437,-6.312,0.506,0.028,-0.086,0.02,JUM
-7.428,-6.236,0.503,0.055,-0.006,-0.038,JUM
-7.224,-6.521,0.277,-0.021,-0.067,-0.075,JUM
-7.46,-6.315,0.454,-0.046,-0.047,-0.028,JUM
-7.532,-6.401,0.654,-0.022,0.041,-0.075,JUM
-7.501,-6.691,0.506,0.009,0.036,0.087,JUM
-7.592,-6.542,0.405,-0.011,0.049,0.098,JUM
-7.215,-6.43,0.405,0.06,-0.045,-0.037,JUM
-7.358,-6.407,0.268,-0.02,-0.007,0.017,JUM
-7.417,-6.439,0.411,0.053,-0.019,-0.091,JUM
-7.443,-6.541,0.477,0.008,-0.064,-0.014,JUM
-7.284,-6.346,0.433,-0.065,-0.083,0.028,JUM
-7.545,-6.482,0.553,0.03,0.032,-0.016,JUM
-7.601,-6.442,0.319,-0.035,0.063,0.066,JUM
-7.56,-6.323,0.467,-0.028,-0.057,-0.007,JUM
-7.326,-6.635,0.479,-0.047,-0.002,0.026,JUM
