acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.33,-6.132,0.681,-0.019,-0.076,0.062,FALL
-7.391,-6.31,0.297,0.009,0.022,-0.036,FALL
-7.19,-6.207,0.452,0.08,-0.022,-0.02,FALL
-7.494,-6.433,0.493,-0.052,0.004,-0.048,FALL
-7.195,-6.268,0.488,-0.043,-0.021,-0.038,FALL
-7.523,-6.459,0.54,0.016,0.037,0.011,FALL
-7.368,-6.188,0.451,-0.027,0.028,-0.075,FALL
-7.351,-6.4,0.584,0.091,0.01,-0.055,FALL
-7.191,-6.277,0.373,-0.09,-0.059,-0.011,FALL
-7.168,-6.185,0.191,-0.024,-0.014,-0.071,FALL
-7.249,-6.464,0.614,-0.045,0.014,0.109,FALL
-7.217,-6.381,0.477,0.039,-0.01,0.039,FALL
-7.143,-6.27,0.475,-0.071,0.021,0.02,FALL
-7.18,-6.333,0.555,0.01,0.029,0.027,FALL
-7.369,-6.318,0.447,-0.066,0.02,-0.105,FALL
-7.333,-6.37,0.458,-0.055,0.099,0.081,FALL
-7.358,-6.113,0.43,-0.024,0.054,-0.007,FALL
-7.154,-6.255,0.573,-0.005,0.03,0.042,FALL
-7.213,-6.096,0.471,0.043,-0.023,0.02,FALL
-7.287,-6.33,0.671,-0.076,0.083,-0.033,FALL
-7.248,-6.406,0.515,-0.08,-0.018,-0.102,FALL
-7.292,-6.234,0.541,-0.121,-0.015,-0.027,FALL
-7.01,-6.237,0.454,0.012,-0.011,0.041,FALL
-7.286,-6.381,0.576,0.037,0.043,0.032,FALL
-7.183,-6.304,0.495,0.073,-0.039,0.085,FALL
-7.064,-6.32,0.63,0.033,0.052,0.007,FALL
-7.093,-6.369,0.371,-0.014,0.037,0.05,FALL
-7.054,-6.264,0.38,0.028,0.044,0.035,FALL
-7.07,-6.069,0.471,0.056,-0.001,0.051,FALL
-7.07,-6.404,0.304,0.037,-0.006,-0.037,FALL
-6.962,-6.505,0.574,0.159,0.016,-0.039,FALL
-7.386,-6.281,0.606,-0.022,-0.027,0.042,FALL
-7.234,-6.101,0.365,0.066,0.033,-0.007,FALL
-7.174,-5.971,0.497,-0.011,-0.055,0.044,FALL
-7.252,-6.153,0.427,-0.01,0.012,0.034,FALL
-7.273,-6.16,0.49,0.013,-0.032,-0.036,FALL
-7.147,-6.424,0.567,-0.03,0.112,-0.042,FALL
-7.282,-6.196,0.612,-0.058,-0.012,0.054,FALL
-6.963,-6.227,0.403,-0.031,-0.069,-0.054,FALL
-6.893,-6.193,0.586,-0.002,-0.097,0.016,FALL
-7.211,-6.068,0.462,-0.056,-0.013,-0.075,FALL
-7.34,-6.137,0.576,0.08,0.032,0.091,FALL
-7.41,-6.412,0.384,-0.085,0.087,-0.044,FALL
-7.039,-6.348,0.518,0.048,-0.031,-0.042,FALL
-7.086,-6.217,0.494,0.046,-0.061,0.092,FALL
-7.091,-6.506,0.666,-0.016,-0.045,0.034,FALL
-7.308,-6.206,0.411,0.078,0.123,-0.106,FALL
-7.191,-6.325,0.554,-0.015,-0.056,0.137,FALL
