acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.231,-6.151,0.454,0.706,0.021,0.268,JOG
-6.31,-6.234,0.979,0.937,0.482,0.72,JOG
-6.231,-5.907,2.033,1.008,0.861,0.924,JOG
-6.479,-5.584,2.56,1.052,1.287,0.651,JOG
-6.648,-5.621,2.904,0.979,1.456,0.309,JOG
-6.836,-5.722,2.851,0.86,1.489,-0.293,JOG
-7.185,-5.707,2.825,0.535,1.366,-0.796,JOG
-7.699,-5.828,2.581,0.177,1.163,-0.802,JOG
-8.126,-5.988,1.747,-0.125,0.77,-0.706,JOG
-8.183,-6.492,1.171,-0.483,0.36,-0.222,JOG
-8.633,-6.621,0.548,-0.775,-0.086,0.465,JOG
-8.461,-6.774,-0.292,-0.935,-0.628,0.81,JOG
-8.617,-7.254,-0.243,-1.047,-1.002,0.827,JOG
-8.485,-7.081,-0.037,-1.063,-1.251,0.562,JOG
-8.1,-7.25,-0.224,-1.02,-1.503,0.111,JOG
-7.762,-7.24,-0.229,-0.688,-1.497,-0.502,JOG
-7.478,-7.093,-0.179,-0.432,-1.36,-0.842,JOG
-7.071,-6.95,-0.46,-0.19,-1.127,-0.868,JOG
-6.669,-6.703,-0.175,0.206,-0.69,-0.571,JOG
-6.396,-6.601,0.073,0.603,-0.17,-0.023,JOG
-6.281,-6.137,0.911,0.801,0.208,0.561,JOG
-6.172,-6.09,1.455,1.02,0.608,0.851,JOG
-6.412,-5.643,2.161,1.106,1.153,0.865,JOG
-6.523,-5.923,2.668,1.087,1.407,0.524,JOG
-6.84,-5.609,2.872,0.928,1.499,-0.089,JOG
-7.098,-5.516,2.816,0.723,1.458,-0.541,JOG
-7.496,-5.953,2.476,0.351,1.298,-0.884,JOG
-7.713,-6.065,2.164,0.004,1.021,-0.781,JOG
-8.196,-6.139,1.394,-0.349,0.599,-0.485,JOG
-8.556,-6.493,0.525,-0.662,0.158,0.192,JOG
-8.51,-6.691,-0.373,-0.96,-0.409,0.661,JOG
-8.692,-7.078,-0.088,-1.099,-0.778,0.919,JOG
-8.296,-7.17,-0.215,-1.071,-1.159,0.774,JOG
-8.217,-7.362,-0.177,-1.006,-1.436,0.261,JOG
-8.142,-7.203,-0.366,-0.819,-1.447,-0.238,JOG
-7.804,-7.111,-0.208,-0.563,-1.368,-0.687,JOG
-7.455,-7.125,-0.036,-0.287,-1.188,-0.957,JOG
-6.711,-6.926,-0.181,0.103,-0.876,-0.747,JOG
-6.719,-6.651,-0.306,0.432,-0.455,-0.275,JOG
-6.426,-6.371,0.592,0.657,-0.036,0.341,JOG
-6.26,-6.122,1.383,0.973,0.496,0.7,JOG
-6.081,-5.909,1.811,1.079,0.933,0.919,JOG
-6.316,-5.678,2.241,1.102,1.183,0.656,JOG
-6.431,-5.661,2.866,1.006,1.411,0.16,JOG
-6.886,-5.79,2.807,0.767,1.585,-0.395,JOG
-7.505,-5.995,2.766,0.476,1.392,-0.692,JOG
-7.719,-5.941,2.423,0.264,1.12,-0.938,JOG
-7.956,-6.252,1.681,-0.175,0.805,-0.635,JOG
-8.264,-6.48,1.028,-0.508,0.427,-0.161,JOG
-8.36,-6.689,0.25,-0.735,-0.122,0.368,JOG
-8.592,-6.864,-0.261,-1.003,-0.562,0.823,JOG
-8.546,-6.829,-0.363,-1.089,-1.016,0.812,JOG
-8.579,-7.226,-0.003,-1.149,-1.258,0.592,JOG
-8.026,-7.465,-0.224,-0.957,-1.495,0.024,JOG
-7.846,-7.288,-0.347,-0.746,-1.529,-0.561,JOG
-7.433,-7.185,-0.32,-0.465,-1.377,-0.8,JOG
-6.945,-6.94,-0.134,-0.215,-1.019,-0.821,JOG
