acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.185,-0.359,9.746,0.027,0.017,0.01,LYI
0.322,0.041,9.743,-0.036,-0.069,-0.045,LYI
0.096,-0.372,9.785,-0.084,-0.01,-0.021,LYI
0.247,-0.226,9.816,-0.039,0.068,0.039,LYI
0.208,-0.451,9.733,-0.072,0.058,-0.027,LYI
0.103,-0.557,9.8,-0.018,0.044,0.008,LYI
0.291,-0.499,9.576,-0.119,-0.081,-0.019,LYI
0.2,-0.357,10.003,-0.029,-0.024,-0.016,LYI
0.158,-0.217,9.942,0.067,0.034,-0.021,LYI
0.298,-0.237,9.81,-0.06,-0.006,-0.006,LYI
0.105,-0.361,9.872,-0.063,0.024,0.014,LYI
0.109,-0.21,9.929,-0.04,0.072,0.074,LYI
0.015,-0.171,9.853,-0.006,-0.072,-0.009,LYI
0.227,-0.418,9.778,0.059,0.001,0.014,LYI
0.225,-0.361,9.875,-0.012,0.054,-0.082,LYI
0.153,-0.595,9.987,0.067,-0.015,0.053,LYI
0.198,-0.255,10.139,0.064,-0.023,0.045,LYI
0.078,-0.112,9.858,0.031,0.055,-0.043,LYI
0.189,-0.348,9.992,-0.043,-0.026,-0.089,LYI
0.374,-0.384,9.737,0.035,-0.01,0.001,LYI
0.09,-0.391,9.762,0.058,-0.037,0.003,LYI
0.163,-0.261,9.863,0.008,0.036,0.007,LYI
0.072,-0.437,9.865,0.03,-0.027,0.049,LYI
0.373,-0.354,9.956,0.008,0.053,0.061,LYI
0.257,-0.227,9.953,0.022,0.005,0.076,LYI
0.114,-0.216,9.888,-0.039,0.061,0.021,LYI
0.207,-0.454,9.636,-0.03,0.006,0.012,LYI
0.3,-0.243,10.078,0.052,-0.021,-0.004,LYI
0.349,-0.148,9.563,0.018,-0.013,0.024,LYI
0.449,-0.132,9.854,-0.019,-0.044,0.115,LYI
0.255,-0.211,9.761,-0.088,-0.045,0.003,LYI
0.335,-0.003,9.609,0.048,0.007,0.094,LYI
0.339,-0.226,9.758,0.042,0.035,0.065,LYI
-0.128,-0.226,10.014,-0.021,-0.029,0.083,LYI
0.243,-0.267,9.731,-0.042,-0.026,0.089,LYI
0.155,-0.398,9.83,0.05,-0.091,0.126,LYI
0.346,-0.315,9.829,-0.015,0.006,0.017,LYI
0.305,-0.289,9.81,-0.011,0.019,0.06,LYI
0.194,-0.372,9.699,0.014,0.013,0.107,LYI
0.501,-0.205,10.031,0.072,0.037,0.028,LYI
-0.013,-0.137,9.782,0.082,-0.067,0.055,LYI
0.344,-0.48,9.886,-0.01,-0.016,0.083,LYI
0.289,-0.391,9.992,-0.058,0.022,0.159,LYI
0.144,-0.254,9.737,-0.039,-0.059,0.01,LYI
0.052,-0.286,9.945,0.022,-0.002,0.024,LYI
0.248,-0.211,9.724,0.019,-0.004,0.134,LYI
0.429,-0.312,9.775,0.117,0.009,0.084,LYI
0.245,-0.456,9.805,0.07,0.008,0.135,LYI
0.184,-0.416,9.869,0.046,-0.043,-0.015,LYI
0.098,-0.414,9.704,0.05,-0.024,0.049,LYI
0.224,-0.148,9.805,0.032,-0.034,0.055,LYI
0.23,-0.316,10.176,0.039,-0.082,0.016,LYI
0.265,-0.515,9.668,-0.094,0.035,0.078,LYI
0.236,-0.223,9.969,-0.006,-0.026,0.08,LYI
0.211,-0.311,9.716,-0.037,-0.052,0.123,LYI
0.53,-0.246,9.929,0.01,0.034,0.029,LYI
0.277,-0.323,9.738,0.108,0.062,0.037,LYI
0.137,-0.202,9.965,-0.044,-0.026,0.036,LYI
0.389,-0.285,9.901,0.034,0.068,0.098,LYI
0.289,-0.527,9.945,0.095,0.019,0.125,LYI
0.358,-0.245,9.862,-0.038,-0.07,0.115,LYI
-0.028,-0.545,9.903,0.025,-0.003,0.09,LYI
0.319,-0.293,9.974,0.026,-0.081,0.088,LYI
0.387,-0.489,9.961,0.025,0.019,0.009,LYI
0.279,-0.22,9.753,0.027,-0.038,0.048,LYI
0.225,-0.344,9.919,-0.004,-0.042,0.069,LYI
0.308,-0.05,10.059,-0.003,0.054,0.136,LYI
0.258,-0.418,10.077,-0.032,0.051,0.036,LYI
0.288,-0.354,9.765,-0.022,-0.074,0.01,LYI
0.26,-0.261,9.686,0.01,0.039,0.073,LYI
0.146,-0.353,9.9,0.044,0.004,0.023,LYI
0.256,-0.205,9.823,-0.017,0.052,0.051,LYI
0.283,-0.369,9.718,-0.003,-0.077,0.091,LYI
0.145,-0.497,9.905,-0.054,-0.009,0.067,LYI
0.156,-0.232,9.764,0.004,-0.01,0.078,LYI
0.127,-0.307,9.778,-0.034,0.058,0.032,LYI
0.073,-0.153,9.484,-0.03,0.137,0.047,LYI
0.279,-0.515,10.097,-0.022,-0.015,0.064,LYI
0.01,-0.516,9.769,-0.044,-0.013,0.035,LYI
-0.056,-0.629,9.703,0.021,0.002,0.059,LYI
0.066,-0.179,9.693,-0.032,-0.009,-0.085,LYI
-0.009,-0.348,9.991,0.004,-0.065,0.088,LYI
0.279,-0.296,9.741,0.018,-0.092,0.01,LYI
0.055,-0.242,9.717,-0.08,0.006,0.08,LYI
