acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.333,-5.995,0.766,0.052,1.711,-0.036,RA
-7.012,-5.952,1.145,0.716,1.933,0.611,RA
-6.816,-5.939,1.299,1.307,1.966,1.015,RA
-6.624,-5.698,0.952,1.874,1.956,1.176,RA
-6.497,-5.727,1.135,2.284,1.758,1.256,RA
-6.251,-5.909,0.653,2.582,1.544,0.831,RA
-6.412,-5.975,0.066,2.797,1.268,0.365,RA
-6.437,-5.907,-0.084,2.786,0.958,-0.291,RA
-6.468,-5.831,-0.038,2.67,0.369,-0.811,RA
-6.46,-5.982,-0.189,2.315,-0.016,-1.192,RA
-6.526,-6.244,-0.092,1.85,-0.555,-1.305,RA
-6.667,-6.345,0.098,1.262,-0.996,-1.086,RA
-7.015,-6.419,0.243,0.717,-1.363,-0.668,RA
-7.184,-6.489,0.946,0.091,-1.682,-0.054,RA
-7.426,-6.513,1.185,-0.51,-1.882,0.502,RA
-7.831,-6.61,1.027,-1.301,-1.975,1.027,RA
-7.837,-6.798,1.156,-1.809,-2.018,1.258,RA
-7.823,-6.672,0.782,-2.344,-1.905,1.233,RA
-8.104,-6.842,0.696,-2.557,-1.627,0.956,RA
-8.064,-6.579,0.287,-2.751,-1.323,0.351,RA
-8.139,-6.451,0.161,-2.799,-0.915,-0.271,RA
-8.089,-6.291,-0.287,-2.684,-0.494,-0.822,RA
-7.967,-6.384,-0.229,-2.335,-0.029,-1.157,RA
-7.794,-6.123,-0.208,-1.988,0.451,-1.311,RA
-7.709,-5.894,0.08,-1.412,0.894,-1.061,RA
-7.678,-5.934,0.415,-0.737,1.268,-0.645,RA
-7.21,-5.759,0.643,-0.077,1.677,-0.057,RA
-7.061,-5.745,0.798,0.57,1.901,0.521,RA
-6.732,-5.936,0.985,1.152,1.994,1.023,RA
-6.54,-5.873,0.909,1.784,2.116,1.36,RA
-6.525,-5.893,1.116,2.288,1.815,1.24,RA
-6.388,-5.623,0.903,2.664,1.719,0.903,RA
-6.263,-6.02,0.516,2.697,1.357,0.401,RA
-6.36,-6.024,0.282,2.87,0.971,-0.217,RA
-6.363,-5.944,-0.074,2.62,0.514,-0.745,RA
-6.368,-6.418,-0.392,2.407,-0.023,-1.235,RA
-6.454,-6.305,0.038,1.98,-0.392,-1.236,RA
-6.948,-6.496,-0.062,1.435,-0.955,-1.189,RA
-7.073,-6.781,0.35,0.853,-1.302,-0.695,RA
-7.227,-6.509,0.921,0.096,-1.694,-0.191,RA
-7.367,-6.383,0.783,-0.521,-1.861,0.47,RA
-7.687,-6.471,1.034,-1.11,-1.832,0.926,RA
-7.954,-6.598,1.306,-1.745,-1.901,1.274,RA
-7.945,-6.799,1.254,-2.163,-1.85,1.319,RA
-7.817,-6.513,0.65,-2.571,-1.619,0.954,RA
-8.26,-6.394,0.45,-2.744,-1.338,0.4,RA
-8.228,-6.386,0.139,-2.776,-1.036,-0.166,RA
-8.183,-6.402,-0.048,-2.692,-0.571,-0.685,RA
-7.907,-6.16,-0.047,-2.416,-0.05,-1.104,RA
-7.659,-6.286,-0.342,-2.004,0.433,-1.374,RA
-7.764,-6.038,-0.027,-1.464,0.934,-1.193,RA
-7.547,-6.021,0.382,-0.849,1.279,-0.662,RA
-7.346,-6.015,0.669,-0.119,1.633,-0.174,RA
-7.234,-5.81,0.76,0.449,1.85,0.449,RA
-6.947,-5.934,0.929,1.14,2.05,0.954,RA
-6.837,-5.933,0.973,1.683,1.987,1.333,RA
-6.424,-5.656,1.043,2.169,1.89,1.229,RA
-6.267,-5.85,0.626,2.552,1.631,1.015,RA
-6.183,-6.097,0.452,2.733,1.399,0.54,RA
-6.309,-5.817,0.117,2.803,0.864,-0.101,RA
-6.393,-6.146,-0.073,2.683,0.567,-0.668,RA
-6.395,-6.322,-0.185,2.465,0.123,-1.169,RA
-6.268,-6.316,-0.083,1.964,-0.383,-1.294,RA
-6.707,-6.543,-0.244,1.506,-0.806,-1.076,RA
-6.887,-6.379,0.379,0.964,-1.156,-0.86,RA
-6.989,-6.691,0.597,0.297,-1.625,-0.276,RA
-7.485,-6.601,0.715,-0.416,-1.825,0.429,RA
-7.524,-6.752,1.033,-1.098,-1.944,0.94,RA
-7.825,-6.577,1.282,-1.549,-2.01,1.222,RA
-7.945,-6.636,0.865,-2.18,-1.873,1.219,RA
-8.152,-6.809,0.783,-2.493,-1.763,1.075,RA
-8.015,-6.619,0.579,-2.738,-1.431,0.516,RA
-8.229,-6.415,0.457,-2.766,-1.096,-0.089,RA
-7.97,-6.493,0.146,-2.74,-0.588,-0.655,RA
-8.039,-6.366,-0.064,-2.526,-0.155,-1.123,RA
-7.816,-6.327,-0.178,-2.106,0.369,-1.279,RA
-7.725,-6.214,-0.031,-1.563,0.716,-1.144,RA
-7.764,-6.066,0.317,-0.922,1.186,-0.853,RA
-7.122,-5.909,0.519,-0.304,1.564,-0.14,RA
-6.972,-5.926,0.963,0.289,1.781,0.4,RA
-6.837,-5.808,1.0,1.025,1.947,0.876,RA
