acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-6.19,-6.34,0.319,0.769,-0.063,0.284,JOG
-6.306,-5.961,1.319,0.851,0.437,0.671,JOG
-6.265,-5.61,1.762,1.012,0.781,0.875,JOG
-6.18,-5.785,2.267,1.118,1.099,0.861,JOG
-6.23,-5.482,2.854,1.13,1.396,0.546,JOG
-6.603,-5.398,2.921,0.986,1.467,0.089,JOG
-6.831,-5.531,2.803,0.835,1.427,-0.498,JOG
-7.24,-5.805,2.99,0.533,1.413,-0.752,JOG
-7.685,-5.898,2.404,0.211,1.157,-0.963,JOG
-7.859,-5.715,1.687,-0.04,0.943,-0.744,JOG
-8.287,-6.137,1.204,-0.373,0.516,-0.309,JOG
-8.302,-6.487,0.379,-0.676,0.082,0.18,JOG
-8.295,-6.624,0.19,-0.86,-0.308,0.59,JOG
-8.763,-6.882,-0.182,-1.044,-0.767,0.889,JOG
-8.607,-6.874,-0.213,-1.096,-1.042,0.893,JOG
-8.414,-7.282,-0.3,-1.159,-1.404,0.573,JOG
-8.328,-7.101,-0.239,-1.032,-1.407,0.196,JOG
-7.942,-6.83,-0.175,-0.869,-1.466,-0.353,JOG
-7.564,-6.963,-0.359,-0.546,-1.427,-0.668,JOG
-7.335,-6.781,-0.257,-0.307,-1.249,-0.924,JOG
-7.077,-6.606,-0.332,0.051,-0.883,-0.777,JOG
-6.374,-6.448,-0.476,0.303,-0.554,-0.444,JOG
-6.431,-6.236,0.106,0.554,-0.197,0.004,JOG
-6.116,-6.021,0.822,0.866,0.224,0.454,JOG
-6.145,-5.894,1.636,1.028,0.517,0.855,JOG
-6.407,-5.621,1.861,1.102,0.962,0.871,JOG
-6.316,-5.625,2.523,1.079,1.306,0.732,JOG
-6.459,-5.574,2.792,1.088,1.498,0.289,JOG
-6.917,-5.499,2.762,0.916,1.491,-0.139,JOG
-7.054,-5.609,2.908,0.732,1.428,-0.615,JOG
-7.323,-5.585,2.547,0.358,1.29,-0.832,JOG
-7.686,-5.997,2.156,0.015,1.013,-0.926,JOG
-7.885,-6.09,1.551,-0.206,0.728,-0.558,JOG
-8.17,-6.332,1.059,-0.531,0.275,-0.115,JOG
-8.656,-6.871,0.356,-0.846,-0.042,0.37,JOG
-8.806,-6.447,-0.111,-0.963,-0.552,0.724,JOG
-8.608,-6.928,-0.0,-1.052,-0.884,0.817,JOG
-8.366,-7.274,-0.314,-1.026,-1.092,0.792,JOG
-8.424,-6.9,-0.144,-1.065,-1.402,0.387,JOG
-8.164,-7.104,-0.132,-0.906,-1.398,-0.108,JOG
-7.378,-7.03,-0.323,-0.708,-1.447,-0.584,JOG
-7.25,-6.975,0.002,-0.488,-1.327,-0.787,JOG
-7.014,-6.799,-0.32,-0.131,-1.08,-0.879,JOG
-6.567,-6.728,-0.386,0.118,-0.786,-0.699,JOG
-6.658,-6.025,0.011,0.392,-0.416,-0.23,JOG
-6.513,-6.251,0.385,0.691,-0.031,0.255,JOG
-6.335,-6.023,1.184,0.943,0.411,0.693,JOG
-6.27,-5.706,1.658,0.997,0.746,0.926,JOG
-6.008,-5.652,2.132,1.062,1.091,0.838,JOG
-6.266,-5.612,2.697,1.126,1.377,0.513,JOG
-6.561,-5.714,2.851,1.028,1.427,0.051,JOG
-7.288,-5.398,2.803,0.825,1.431,-0.422,JOG
-7.248,-5.977,2.533,0.561,1.466,-0.808,JOG
-7.563,-5.72,2.309,0.219,1.142,-0.929,JOG
-8.004,-5.775,1.703,-0.125,0.877,-0.777,JOG
-8.05,-6.219,1.094,-0.288,0.53,-0.347,JOG
-8.3,-6.465,0.527,-0.68,0.104,0.092,JOG
-8.45,-6.723,0.237,-0.823,-0.364,0.564,JOG
-8.535,-6.788,-0.375,-1.042,-0.584,0.806,JOG
-8.221,-7.028,-0.409,-1.116,-0.971,0.804,JOG
-8.341,-7.151,-0.189,-1.014,-1.291,0.584,JOG
-8.374,-7.151,-0.282,-1.024,-1.482,0.211,JOG
-7.91,-6.88,-0.096,-0.847,-1.477,-0.33,JOG
-7.487,-7.144,-0.03,-0.533,-1.397,-0.704,JOG
-7.417,-7.001,-0.468,-0.344,-1.247,-0.928,JOG
-6.893,-6.825,-0.249,0.046,-0.988,-0.76,JOG
-6.442,-6.644,-0.172,0.339,-0.619,-0.455,JOG
-6.162,-6.285,0.324,0.521,-0.303,-0.043,JOG
-6.023,-6.32,0.758,0.802,0.181,0.53,JOG
-6.225,-5.948,1.594,0.995,0.624,0.799,JOG
-6.076,-5.458,2.033,1.144,1.014,0.837,JOG
-6.474,-5.414,2.096,1.026,1.242,0.729,JOG
-6.555,-5.795,2.373,1.036,1.376,0.363,JOG
-6.646,-5.381,2.993,0.955,1.452,-0.208,JOG
-7.115,-5.789,2.912,0.584,1.507,-0.588,JOG
-7.408,-5.674,2.578,0.417,1.355,-0.841,JOG
-7.776,-6.166,2.132,0.13,1.082,-0.869,JOG
-7.923,-6.149,1.584,-0.188,0.731,-0.593,JOG
-8.306,-6.378,1.226,-0.478,0.382,-0.1,JOG
-8.43,-6.601,0.426,-0.778,-0.074,0.343,JOG
-8.667,-6.573,-0.191,-0.986,-0.515,0.723,JOG
-8.326,-7.007,-0.244,-1.03,-0.832,0.861,JOG
-8.401,-6.957,-0.273,-1.094,-1.209,0.777,JOG
-8.35,-7.46,-0.116,-0.975,-1.407,0.347,JOG
-8.117,-7.471,-0.066,-0.919,-1.547,-0.034,JOG
-7.673,-7.428,0.045,-0.682,-1.454,-0.545,JOG
-7.334,-6.856,-0.017,-0.513,-1.355,-0.874,JOG
-7.162,-6.755,-0.173,-0.177,-1.151,-0.875,JOG
-6.699,-6.757,-0.156,0.105,-0.756,-0.665,JOG
-6.629,-6.648,-0.33,0.46,-0.378,-0.272,JOG
-6.231,-6.269,0.461,0.759,0.026,0.264,JOG
-6.081,-6.163,1.139,0.919,0.417,0.615,JOG
-6.428,-5.903,1.589,1.007,0.805,0.89,JOG
-6.401,-5.767,2.07,1.175,1.15,0.856,JOG
-6.426,-5.775,2.649,1.108,1.323,0.55,JOG
-6.66,-5.771,3.029,1.008,1.371,0.096,JOG
-7.039,-5.525,2.817,0.829,1.454,-0.489,JOG
-7.433,-5.836,2.672,0.529,1.406,-0.806,JOG
-7.684,-6.003,2.517,0.248,1.189,-0.879,JOG
-7.865,-6.019,1.832,-0.116,0.941,-0.761,JOG
-8.408,-6.201,1.342,-0.368,0.459,-0.422,JOG
-8.236,-6.405,0.715,-0.701,0.123,0.171,JOG
-8.842,-6.595,-0.032,-0.809,-0.271,0.702,JOG
-8.456,-6.946,-0.147,-0.992,-0.728,0.82,JOG
-8.52,-7.145,-0.079,-1.074,-0.99,0.902,JOG
-8.397,-7.017,-0.234,-1.14,-1.24,0.65,JOG
-8.116,-7.176,-0.28,-0.955,-1.46,0.185,JOG
-7.585,-7.228,0.042,-0.8,-1.479,-0.261,JOG
-7.64,-7.156,0.042,-0.607,-1.33,-0.696,JOG
-7.502,-7.125,-0.256,-0.365,-1.211,-0.882,JOG
-6.745,-6.738,-0.408,-0.042,-1.008,-0.849,JOG
-6.704,-6.726,-0.181,0.264,-0.621,-0.459,JOG
-6.692,-6.36,0.352,0.533,-0.2,-0.099,JOG
-5.909,-6.313,0.847,0.762,0.193,0.522,JOG
-6.281,-6.043,1.379,1.005,0.548,0.89,JOG
-6.272,-5.72,1.781,1.043,0.963,0.813,JOG
-6.557,-5.683,2.432,1.109,1.199,0.729,JOG
-6.682,-5.582,2.484,0.97,1.453,0.301,JOG
-6.75,-5.729,3.02,0.911,1.534,-0.178,JOG
-7.059,-5.714,3.028,0.684,1.496,-0.607,JOG
-7.363,-5.808,2.632,0.399,1.351,-0.828,JOG
-7.763,-6.031,2.084,0.09,1.075,-0.859,JOG
-8.154,-6.151,1.589,-0.28,0.66,-0.641,JOG
-8.16,-6.107,0.768,-0.54,0.325,-0.174,JOG
-8.512,-6.65,0.407,-0.795,-0.115,0.35,JOG
-8.522,-6.634,-0.433,-0.952,-0.506,0.692,JOG
-8.456,-7.13,-0.029,-1.013,-0.889,0.899,JOG
-8.308,-7.121,-0.073,-1.127,-1.248,0.802,JOG
-8.186,-7.106,-0.068,-1.043,-1.389,0.382,JOG
-7.844,-7.058,-0.338,-0.918,-1.489,-0.005,JOG
-7.506,-7.234,-0.391,-0.702,-1.507,-0.501,JOG
-7.523,-7.097,-0.341,-0.428,-1.461,-0.823,JOG
-7.106,-6.877,-0.159,-0.178,-1.126,-0.922,JOG
-6.552,-6.897,-0.422,0.175,-0.811,-0.639,JOG
-6.425,-6.262,-0.126,0.49,-0.515,-0.275,JOG
-6.183,-6.332,0.296,0.725,-0.072,0.201,JOG
-6.25,-5.576,1.236,0.894,0.414,0.671,JOG
-6.142,-5.698,1.98,1.018,0.766,0.92,JOG
-6.297,-5.564,1.989,1.126,1.117,0.865,JOG
-6.501,-5.667,2.721,1.157,1.322,0.599,JOG
-6.718,-5.439,3.087,0.999,1.39,0.127,JOG
-6.986,-5.827,2.941,0.674,1.518,-0.481,JOG
-7.173,-5.351,2.863,0.556,1.436,-0.785,JOG
-7.396,-6.077,2.665,0.207,1.238,-0.886,JOG
-8.057,-6.144,2.145,-0.028,0.919,-0.692,JOG
-8.264,-6.068,1.319,-0.356,0.57,-0.386,JOG
-8.286,-6.496,0.662,-0.637,0.094,0.113,JOG
-8.603,-6.581,0.016,-0.9,-0.243,0.563,JOG
-8.45,-6.858,-0.062,-1.022,-0.791,0.858,JOG
-8.236,-6.947,-0.224,-1.156,-1.019,0.841,JOG
-8.334,-7.285,-0.338,-1.108,-1.232,0.665,JOG
-8.221,-7.25,-0.481,-1.024,-1.52,0.266,JOG
-7.832,-7.264,-0.316,-0.861,-1.484,-0.344,JOG
-7.736,-7.067,-0.348,-0.616,-1.349,-0.707,JOG
-7.201,-7.082,-0.351,-0.314,-1.261,-0.872,JOG
-6.897,-6.724,-0.24,0.014,-0.973,-0.822,JOG
-6.355,-6.508,-0.316,0.239,-0.592,-0.479,JOG
-6.464,-6.406,-0.083,0.505,-0.288,0.035,JOG
-6.49,-6.333,1.03,0.772,0.091,0.452,JOG
-6.251,-6.022,1.538,0.985,0.631,0.854,JOG
-6.168,-5.804,1.893,1.027,0.971,0.925,JOG
-6.313,-5.786,2.198,1.066,1.151,0.692,JOG
-6.655,-5.663,2.591,0.951,1.425,0.329,JOG
-6.733,-5.609,2.637,0.899,1.517,-0.143,JOG
-6.936,-5.621,2.965,0.669,1.439,-0.607,JOG
-7.207,-5.743,2.358,0.404,1.329,-0.838,JOG
-7.726,-5.895,2.195,0.089,1.009,-0.874,JOG
-7.921,-6.309,1.713,-0.251,0.783,-0.603,JOG
-8.345,-6.587,1.196,-0.528,0.339,-0.155,JOG
-8.49,-6.748,0.224,-0.662,-0.005,0.296,JOG
-8.58,-6.98,-0.315,-0.955,-0.485,0.819,JOG
-8.427,-7.067,-0.206,-1.046,-0.796,0.849,JOG
-8.501,-7.351,-0.261,-1.166,-1.118,0.833,JOG
