acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-7.427,-6.206,0.607,0.018,-0.02,0.066,STD
-7.266,-6.189,0.713,0.02,0.05,0.004,STD
-7.584,-6.453,0.611,0.006,0.033,0.008,STD
-7.352,-6.391,0.572,-0.027,0.036,0.005,STD
-7.444,-6.36,0.545,0.026,-0.016,0.026,STD
-7.31,-6.06,0.537,0.02,0.064,0.059,STD
-7.387,-6.398,0.548,-0.017,0.048,-0.009,STD
-7.249,-6.244,0.394,0.013,0.012,-0.006,STD
-7.378,-6.069,0.317,0.017,0.028,0.002,STD
-7.408,-6.387,0.252,0.05,0.06,0.025,STD
-7.38,-6.204,0.661,0.048,0.03,0.005,STD
-7.457,-6.418,0.581,0.004,-0.034,0.007,STD
-7.314,-6.502,0.51,-0.043,0.08,0.075,STD
-7.307,-6.333,0.485,0.038,0.01,0.049,STD
-7.162,-6.191,0.5,-0.01,-0.025,0.049,STD
-7.12,-6.325,0.532,-0.04,-0.005,0.024,STD
-7.551,-6.335,0.405,0.017,-0.077,0.058,STD
-7.446,-6.315,0.439,0.024,-0.035,0.093,STD
-7.341,-6.402,0.478,-0.065,-0.022,0.042,STD
-7.425,-6.302,0.466,0.002,-0.022,0.17,STD
-7.5,-6.306,0.482,-0.011,0.046,0.068,STD
-7.566,-6.518,0.346,-0.012,0.001,0.035,STD
-7.346,-6.304,0.553,-0.021,-0.044,0.07,STD
-7.431,-6.162,0.514,0.028,0.009,0.101,STD
-7.577,-6.373,0.418,-0.048,-0.008,0.076,STD
-7.329,-6.134,0.522,0.003,0.009,0.099,STD
-7.468,-6.152,0.434,-0.035,0.021,0.121,STD
-7.551,-6.406,0.549,-0.069,-0.0,0.146,STD
-7.279,-6.147,0.654,0.015,-0.019,0.077,STD
-7.422,-6.282,0.553,0.021,0.013,0.034,STD
-7.671,-6.386,0.377,0.029,-0.043,0.069,STD
-7.334,-6.232,0.329,0.011,-0.059,0.101,STD
-7.486,-6.463,0.448,-0.001,-0.007,0.088,STD
-7.132,-6.273,0.632,-0.034,-0.027,0.094,STD
-7.604,-6.25,0.48,-0.009,0.013,0.06,STD
-7.466,-6.183,0.6,-0.006,-0.015,0.125,STD
-7.548,-6.211,0.159,-0.013,-0.024,0.124,STD
-7.321,-6.197,0.422,-0.039,-0.013,0.031,STD
-7.64,-6.137,0.266,0.044,-0.033,0.109,STD
-7.404,-6.347,0.426,0.043,-0.061,0.089,STD
-7.372,-6.143,0.64,0.01,0.027,0.07,STD
-7.449,-6.115,0.613,0.05,-0.046,0.131,STD
-7.58,-6.093,0.45,0.02,-0.044,0.148,STD
-7.417,-6.22,0.426,-0.021,0.001,0.117,STD
-7.405,-6.342,0.478,-0.036,0.036,0.052,STD
-7.55,-6.33,0.326,0.058,0.031,0.105,STD
-7.413,-6.299,0.372,-0.093,0.012,0.152,STD
-7.522,-6.363,0.576,0.023,0.046,0.074,STD
-7.484,-6.217,0.388,0.047,-0.047,0.091,STD
-7.333,-6.258,0.502,0.005,-0.04,0.137,STD
-7.38,-6.325,0.521,0.049,-0.015,0.126,STD
-7.52,-6.266,0.338,-0.011,-0.077,0.154,STD
-7.465,-6.261,0.577,-0.033,-0.024,0.079,STD
-7.42,-6.219,0.6,0.055,-0.051,0.124,STD
-7.605,-6.452,0.421,0.012,0.018,0.067,STD
-7.447,-6.327,0.361,-0.013,0.024,0.113,STD
-7.173,-6.458,0.374,-0.004,-0.04,0.161,STD
-7.39,-6.311,0.681,-0.015,0.002,0.105,STD
-7.556,-6.443,0.45,-0.005,-0.038,0.16,STD
-7.353,-6.319,0.434,0.022,-0.003,0.104,STD
-7.489,-6.113,0.386,-0.013,0.006,0.109,STD
-7.443,-6.237,0.352,-0.003,-0.013,0.105,STD
-7.412,-6.159,0.422,-0.057,-0.017,0.128,STD
-7.551,-6.156,0.478,0.048,0.018,0.121,STD
-7.374,-6.362,0.575,-0.001,-0.009,0.028,STD
-7.265,-6.218,0.49,0.049,0.005,0.118,STD
-7.395,-6.298,0.282,-0.012,-0.012,0.074,STD
-7.392,-6.399,0.501,-0.012,0.002,0.083,STD
-7.484,-6.153,0.375,0.006,-0.034,0.184,STD
-7.551,-6.207,0.641,0.0,0.002,0.143,STD
-7.613,-6.286,0.527,0.076,0.059,0.102,STD
-7.422,-6.346,0.395,-0.031,-0.032,0.104,STD
-7.478,-6.444,0.335,0.038,0.017,0.155,STD
-7.445,-6.203,0.613,0.028,-0.051,0.133,STD
-7.358,-6.345,0.447,0.023,-0.019,0.139,STD
-7.375,-6.311,0.391,-0.0,-0.073,0.032,STD
-7.577,-6.475,0.344,-0.008,0.036,0.118,STD
-7.36,-6.232,0.478,0.07,0.005,0.07,STD
-7.49,-6.255,0.536,0.023,-0.047,0.027,STD
-7.512,-6.311,0.645,0.066,0.033,0.09,STD
-7.404,-6.405,0.365,-0.062,-0.016,0.056,STD
-7.445,-6.286,0.477,0.027,-0.027,0.101,STD
-7.205,-6.159,0.537,-0.003,-0.026,0.132,STD
-7.407,-6.141,0.442,-0.028,-0.004,0.019,STD
-7.384,-6.141,0.581,0.01,-0.042,0.037,STD
-7.496,-6.188,0.662,-0.022,0.087,0.039,STD
-7.369,-6.262,0.44,0.014,-0.05,0.184,STD
-7.428,-6.32,0.47,0.022,-0.016,0.052,STD
-7.443,-6.345,0.582,-0.043,-0.01,0.107,STD
